fac_id,staff_id,m2saq1a,m2saq1b,m2saq3,m2saq4,m2saq5,m2saq6,m2saq7,m2saq8,m2saq9,m2saq10,m2saq10_oth,m2sbq2,m2sbq3,m2sbq4,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq9_oth,m2sbq10,m2sbq10_oth,m2sbq11,m2sbq12
602012,5,11-50,5 or less,Other,Secondary,,Female,35-44,No,No,Not his/her shift,,,,,,,,,,,,,,
602012,6,11-50,5 or less,Other,Secondary,,Female,35-44,No,Yes,,,6.0,Other,Female,35-44,Advanced,After 2000,Yes,,,Looking up medical information,,No,
602012,7,11-50,5 or less,Other,Secondary,,Female,25-34,No,No,Not his/her shift,,7.0,Other,Female,35-44,None,After 2000,Yes,,,"Finding missing or pending laboratory information, radiographs or charts",,No,
602012,8,11-50,5 or less,Other,Secondary,,Female,35-44,No,No,Not his/her shift,,,,,,,,,,,,,,
602012,9,11-50,5 or less,Other,Secondary,,Female,45 or older,No,No,Not his/her shift,,,,,,,,,,,,,,
602012,10,11-50,5 or less,Other,Secondary,None,Female,35-44,No,No,Not his/her shift,,10.0,Other,Female,35-44,None,,No,Not his/her shift,,,,,
602012,11,11-50,5 or less,Other,Secondary,None,Female,45 or older,No,No,Not approved Absence,,10.0,Other,Female,35-44,None,After 2000,Yes,,,"Finding missing or pending laboratory information, radiographs or charts",,No,
602012,12,11-50,5 or less,Other,Secondary,None,Male,25-34,No,No,Not his/her shift,,,,,,,,,,,,,,
602012,13,11-50,5 or less,Other,Secondary,None,Female,25-34,No,No,Not his/her shift,,13.0,Other,Female,25-34,None,After 2000,Yes,,,"Finding missing or pending laboratory information, radiographs or charts",,No,
602012,14,11-50,5 or less,Other,Secondary,None,Female,35-44,No,No,Not his/her shift,,,,,,,,,,,,,,
602012,15,11-50,5 or less,Other,Secondary,,Male,25-34,No,Yes,,,15.0,Other,Male,25-34,,After 2000,Yes,,,Looking up medical information,,No,
602012,16,11-50,5 or less,Other,Secondary,Diploma,Male,45 or older,No,Yes,,,16.0,Other,Male,45 or older,Diploma,Before 1990,Yes,,,,,No,
602012,17,11-50,5 or less,Other,Secondary,None,Male,35-44,No,No,Not approved Absence,,17.0,Other,Male,35-44,Diploma,,No,Not his/her shift,,,,,
602012,18,11-50,5 or less,Other,Secondary,Diploma,Male,35-44,No,No,Approved absence,,,,,,,,,,,,,,
602013,1,5 or less,5 or less,Other,Secondary,Certificate,Male,45 or older,Yes,No,Sick/maternity,,1.0,Other,Male,45 or older,Certificate,,No,Sick/maternity,,,,,
602013,2,5 or less,5 or less,Other,Secondary,Certificate,Female,35-44,Yes,No,Gone to retrieve salary,,2.0,Other,Female,35-44,Certificate,In the 1990s,Yes,,,Looking up medical information,,Yes,Late release
602013,3,5 or less,5 or less,Other,Secondary,,Male,35-44,No,No,Not approved Absence,,3.0,Other,Male,35-44,,,No,Gone to retrieve salary,,,,,
602013,4,5 or less,5 or less,Other,Secondary,Certificate,Female,25-34,Yes,Yes,,,4.0,Other,Female,25-34,Certificate,After 2000,No,Gone to retrieve salary,,,,,
602015,1,6-10,5 or less,Doctor,Post-Secondary,Advanced,Male,,Yes,No,Approved absence,,1.0,Doctor,Male,,Advanced,,No,Not approved Absence,,,,,
602015,2,6-10,5 or less,Nurse,Secondary,Advanced,Female,45 or older,Yes,No,Approved absence,,2.0,Nurse,Female,45 or older,Advanced,Before 1990,No,Sick/maternity,,,,,
602015,3,6-10,5 or less,Other,Secondary,Advanced,Female,45 or older,Yes,No,Not his/her shift,,3.0,Other,Female,45 or older,Advanced,After 2000,No,Not his/her shift,,,,,
602015,4,6-10,5 or less,Other,Secondary,Advanced,Female,45 or older,Yes,No,Not his/her shift,,4.0,Other,Female,45 or older,Advanced,In the 1990s,No,Not his/her shift,,,,,
602015,5,6-10,5 or less,Other,Secondary,Advanced,Female,35-44,Yes,No,Sick/maternity,,5.0,Other,Female,35-44,Advanced,After 2000,No,Sick/maternity,,,,,
602015,6,6-10,5 or less,Other,Secondary,Advanced,Female,25-34,Yes,No,Approved absence,,6.0,Other,Female,25-34,Advanced,After 2000,No,Not his/her shift,,,,,
602015,7,6-10,5 or less,Nurse,Secondary,Diploma,Male,35-44,Yes,No,Sick/maternity,,7.0,Nurse,Male,35-44,Diploma,After 2000,No,Sick/maternity,,,,,
602015,8,6-10,5 or less,Nurse,Secondary,Diploma,Male,25-34,Yes,No,Not his/her shift,,8.0,Nurse,Male,25-34,Diploma,After 2000,No,Approved absence,,,,,
602015,9,6-10,5 or less,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,,9.0,Nurse,Female,25-34,Diploma,After 2000,Yes,,,Getting materials or equipment for consultation,,Yes,Bank proccessing delays
602016,1,11-50,Over 5,Other,Secondary,Certificate,Female,45 or older,Yes,No,Official mission,,,,,,,,,,,,,,
602016,2,11-50,Over 5,Other,Post-Secondary,Certificate,Male,45 or older,Yes,No,Not approved Absence,,,,,,,,,,,,,,
602016,3,11-50,Over 5,Other,Secondary,Certificate,Female,45 or older,No,No,Not approved Absence,,,,,,,,,,,,,,
602016,4,11-50,Over 5,Other,Secondary,Certificate,Male,25-34,No,Yes,,,,,,,,,,,,,,,
602016,5,11-50,Over 5,Other,Secondary,None,Male,25-34,No,No,Not approved Absence,,5.0,Other,Male,25-34,None,,No,Not approved Absence,,,,,
602016,6,11-50,Over 5,Other,Secondary,None,Female,25-34,No,No,Not approved Absence,,6.0,Other,Female,25-34,None,,No,Gone to retrieve salary,,,,,
602016,7,11-50,Over 5,Other,Secondary,Certificate,Female,25-34,Yes,No,Approved absence,,,,,,,,,,,,,,
602016,8,11-50,Over 5,Other,Secondary,Certificate,Male,35-44,No,No,Approved absence,,,,,,,,,,,,,,
602016,9,11-50,Over 5,Other,Secondary,,Male,35-44,No,No,Not approved Absence,,,,,,,,,,,,,,
602016,10,11-50,Over 5,Other,Secondary,None,Female,35-44,No,No,Not approved Absence,,10.0,Other,Female,35-44,None,,No,Not approved Absence,,,,,
602016,11,11-50,Over 5,Other,Secondary,Advanced,Female,25-34,Yes,Yes,,,,,,,,,,,,,,,
602016,12,11-50,Over 5,Other,Secondary,Advanced,Female,,Yes,No,Not his/her shift,,12.0,Other,Female,25-34,Advanced,After 2000,Yes,,,,,No,
602016,13,11-50,Over 5,Other,Secondary,Certificate,Female,,Yes,No,Not his/her shift,,,,,,,,,,,,,,
602016,14,11-50,Over 5,Other,Secondary,Certificate,Female,35-44,Yes,Yes,,,14.0,Other,Female,35-44,Certificate,,No,Not his/her shift,,,,,
602016,15,11-50,Over 5,Other,Primary,None,Male,35-44,No,No,Not approved Absence,,15.0,Other,Male,35-44,None,,No,Not approved Absence,,,,,
602016,16,11-50,Over 5,Other,Primary,None,Female,35-44,No,No,Not approved Absence,,,,,,,,,,,,,,
602016,17,11-50,Over 5,Other,Primary,None,Female,25-34,No,No,Not approved Absence,,,,,,,,,,,,,,
602016,18,11-50,Over 5,Other,Primary,None,Female,45 or older,No,No,Not approved Absence,,,,,,,,,,,,,,
602016,19,11-50,Over 5,Other,Secondary,None,Male,45 or older,No,No,Not approved Absence,,19.0,Other,Male,45 or older,None,,No,Not approved Absence,,,,,
602016,20,11-50,Over 5,Other,Primary,None,Female,35-44,No,No,Not approved Absence,,,,,,,,,,,,,,
602016,21,11-50,Over 5,Other,Secondary,None,Female,25-34,No,No,Not approved Absence,,,,,,,,,,,,,,
602016,22,11-50,Over 5,Other,Primary,None,Male,35-44,No,No,Not approved Absence,,,,,,,,,,,,,,
602016,23,11-50,Over 5,Other,Secondary,None,Female,25-34,No,No,Not approved Absence,,23.0,Other,Male,35-44,None,,No,Not approved Absence,,,,,
602016,24,11-50,Over 5,Other,Primary,None,Female,25-34,No,No,Not approved Absence,,,,,,,,,,,,,,
602016,25,11-50,Over 5,Other,Secondary,None,Female,35-44,No,No,Not approved Absence,,,,,,,,,,,,,,
602016,26,11-50,Over 5,Other,Secondary,None,Female,45 or older,No,No,Not approved Absence,,,,,,,,,,,,,,
602016,27,11-50,Over 5,Other,Secondary,None,Male,35-44,No,No,Not approved Absence,,27.0,Other,Female,45 or older,None,,No,Not his/her shift,,,,,
602016,28,11-50,Over 5,Other,Secondary,None,Female,25-34,No,No,Not approved Absence,,,,,,,,,,,,,,
602016,29,11-50,Over 5,Other,Primary,None,Male,25-34,No,No,Not approved Absence,,,,,,,,,,,,,,
602016,30,11-50,Over 5,Other,Secondary,None,Female,Younger than 25,No,No,Approved absence,,,,,,,,,,,,,,
602016,31,11-50,Over 5,Other,Primary,None,Female,35-44,No,No,Not approved Absence,,31.0,Other,Female,Younger than 25,None,,No,Not his/her shift,,,,,
602016,32,11-50,Over 5,Other,Secondary,None,Female,35-44,No,No,Not approved Absence,,,,,,,,,,,,,,
602016,33,11-50,Over 5,Other,Secondary,None,Female,45 or older,No,No,Not approved Absence,,,,,,,,,,,,,,
602017,1,6-10,5 or less,Other,Secondary,Certificate,Female,25-34,Yes,Yes,,,1.0,Other,Female,25-34,Certificate,After 2000,Yes,,,Checking schedule,,Yes,Late release
602017,2,6-10,5 or less,Other,Secondary,Advanced,Female,25-34,Yes,Yes,,,2.0,Other,Female,25-34,Advanced,After 2000,Yes,,,Looking up medical information,,Yes,Late release
602017,3,6-10,5 or less,Other,Secondary,Advanced,Female,25-34,Yes,No,Official mission,,3.0,Other,Female,25-34,Advanced,After 2000,No,Not approved Absence,,,,,
602017,4,6-10,5 or less,Other,Secondary,Advanced,Female,25-34,Yes,No,Not his/her shift,,4.0,Other,Female,25-34,Advanced,After 2000,No,Not his/her shift,,,,,
602017,5,6-10,5 or less,Other,Secondary,Advanced,Female,25-34,Yes,No,Not his/her shift,,5.0,Other,Female,25-34,Advanced,After 2000,No,Not his/her shift,,,,,
602017,6,6-10,5 or less,Other,Secondary,Certificate,Female,25-34,Yes,No,Not his/her shift,,6.0,Other,Female,25-34,Certificate,After 2000,No,Not his/her shift,,,,,
602017,7,6-10,5 or less,Other,Secondary,Certificate,Female,35-44,Yes,No,Not approved Absence,,7.0,Other,Female,35-44,Certificate,In the 1990s,No,Not his/her shift,,,,,
602017,8,6-10,5 or less,Other,Secondary,Certificate,Female,25-34,Yes,No,Not his/her shift,,8.0,Other,Female,25-34,Certificate,,No,Sick/maternity,,,,,
602017,9,6-10,5 or less,Other,Secondary,Certificate,Male,45 or older,Yes,No,Official mission,,9.0,Other,Male,45 or older,Certificate,In the 1990s,No,Not approved Absence,,,,,
602018,1,11-50,Over 5,Other,Secondary,Certificate,Male,45 or older,Yes,Yes,,,1.0,Other,Male,45 or older,Certificate,Before 1990,No,Other (to specify),FACILITY LOCKED UP,,,,
602018,2,11-50,Over 5,Other,Secondary,Certificate,Female,25-34,Yes,No,Approved absence,,2.0,Other,Female,25-34,Certificate,,No,Other (to specify),FACILITY LOCKED UP,,,,
602018,3,11-50,Over 5,Other,Post-Secondary,Certificate,Female,25-34,Yes,No,Gone to retrieve salary,,3.0,Other,Female,25-34,Certificate,,No,Other (to specify),FACILITY LOCKED UP,,,,
602018,4,11-50,Over 5,Other,Post-Secondary,,Male,35-44,No,No,Gone to retrieve salary,,4.0,Other,Male,35-44,,,No,Other (to specify),FACILITY LOCKED UP,,,,
602018,5,11-50,Over 5,Other,Secondary,,Female,35-44,No,Yes,,,5.0,Other,Female,35-44,None,,No,Other (to specify),FACILITY LOCKED UP,,,,
602018,6,11-50,Over 5,Other,Secondary,None,Female,35-44,No,Yes,,,6.0,Other,Female,35-44,None,,No,Other (to specify),FACILITY LOCKED UP,,,,
602018,7,11-50,Over 5,Other,Secondary,None,Female,45 or older,No,Yes,,,7.0,Other,Female,45 or older,None,,No,Other (to specify),FACILITY LOCKED UP,,,,
602018,8,11-50,Over 5,Other,Secondary,None,Female,35-44,No,No,Gone to retrieve salary,,,,,,,,,,,,,,
602018,9,11-50,Over 5,Other,Secondary,Certificate,Female,35-44,Yes,Yes,,,9.0,Other,Female,35-44,Certificate,After 2000,No,Other (to specify),FACILITY LOCKED UP,,,,
602018,10,11-50,Over 5,Other,Secondary,Certificate,Female,25-34,Yes,No,Approved absence,,10.0,Other,Female,25-34,Advanced,,No,Other (to specify),FACILITY LOCKED UP,,,,
602018,11,11-50,Over 5,Other,Secondary,Advanced,Female,25-34,Yes,No,Approved absence,,11.0,Other,Female,25-34,Advanced,,No,Other (to specify),FACILITY LOCKED UP,,,,
602018,12,11-50,Over 5,Other,Secondary,Advanced,Female,Younger than 25,Yes,No,Approved absence,,,,,,,,,,,,,,
602019,1,5 or less,5 or less,Other,Secondary,Certificate,Male,35-44,Yes,Yes,,,1.0,Other,Male,35-44,Certificate,In the 1990s,No,Official mission,,,,,
602019,2,5 or less,5 or less,Other,Secondary,Certificate,Female,,Yes,No,Official mission,,2.0,Other,Female,,Certificate,,No,Not approved Absence,,,,,
602021,1,6-10,5 or less,Other,Secondary,Certificate,Male,35-44,Yes,Yes,,,1.0,Other,Male,35-44,Certificate,In the 1990s,No,Other (to specify),LOCKED UP,,,,
602021,2,6-10,5 or less,Other,Secondary,Certificate,Female,35-44,Yes,No,Approved absence,,2.0,Other,Female,35-44,Certificate,,No,Other (to specify),LOCKED UP,,,,
602021,3,6-10,5 or less,Other,Secondary,Certificate,Female,35-44,Yes,No,Sick/maternity,,3.0,Other,Female,35-44,Certificate,,No,Other (to specify),LOCKED UP,,,,
602021,4,6-10,5 or less,Other,Secondary,Certificate,Female,35-44,Yes,No,Approved absence,,4.0,Other,Female,35-44,Certificate,,No,Other (to specify),LOCKED UP,,,,
602021,5,6-10,5 or less,Other,Secondary,None,Male,25-34,No,No,Approved absence,,5.0,Other,Male,25-34,None,,No,Other (to specify),LOCKED UP,,,,
602021,6,6-10,5 or less,Other,Secondary,,Female,35-44,No,No,Not approved Absence,,6.0,Other,Female,35-44,,,No,Other (to specify),LOCKED UP,,,,
602021,7,6-10,5 or less,Other,Secondary,None,Female,35-44,No,No,Sick/maternity,,7.0,Other,Female,35-44,None,,No,Other (to specify),LOCKED UP,,,,
602021,8,6-10,5 or less,Other,Secondary,None,Female,45 or older,No,Yes,,,8.0,Other,Female,45 or older,None,,No,Other (to specify),LOCKED UP,,,,
602022,1,5 or less,5 or less,Other,Secondary,Certificate,Male,45 or older,Yes,No,Gone to retrieve salary,,1.0,Other,Male,45 or older,Certificate,Before 1990,No,Not approved Absence,,,,,
602022,2,5 or less,5 or less,Other,Secondary,Certificate,Female,35-44,Yes,No,Gone to retrieve salary,,2.0,Other,Female,35-44,Certificate,In the 1990s,No,Not approved Absence,,,,,
602022,3,5 or less,5 or less,Other,Secondary,Certificate,Male,45 or older,Yes,No,Approved absence,,3.0,Other,Male,45 or older,Certificate,In the 1990s,No,Not approved Absence,,,,,
602022,4,5 or less,5 or less,Other,Secondary,Certificate,Female,35-44,Yes,Yes,,,4.0,Other,Female,35-44,Certificate,After 2000,No,Gone to retrieve salary,,,,,
603001,1,6-10,Over 5,Other,Post-Secondary,,Male,45 or older,Yes,Yes,,,1.0,Other,Male,45 or older,,,No,Approved absence,,,,,
603001,2,6-10,Over 5,Other,Secondary,Certificate,Male,45 or older,Yes,No,Official mission,,2.0,Other,Male,45 or older,Certificate,,No,Approved absence,,,,,
603001,3,6-10,Over 5,Other,Secondary,Certificate,Female,,Yes,No,Official mission,,3.0,Other,Female,,Certificate,,No,Approved absence,,,,,
603001,4,6-10,Over 5,Other,Secondary,Advanced,Female,45 or older,Yes,No,Approved absence,,4.0,Other,Female,45 or older,Advanced,After 2000,No,Approved absence,,,,,
603001,5,6-10,Over 5,Other,Secondary,Advanced,Female,35-44,Yes,Yes,,,5.0,Other,Female,35-44,Advanced,,No,Approved absence,,,,,
603001,6,6-10,Over 5,Other,Secondary,,Male,45 or older,No,No,Approved absence,,6.0,Other,Male,45 or older,,,No,Approved absence,,,,,
603001,7,6-10,Over 5,Other,Primary,None,Female,45 or older,No,Yes,,,7.0,Other,Female,45 or older,None,Before 1990,Yes,,,"Finding missing or pending laboratory information, radiographs or charts",,Yes,Bank proccessing delays
603001,8,6-10,Over 5,Other,Primary,None,Female,35-44,No,Yes,,,8.0,Other,Female,35-44,None,After 2000,Yes,,,"Finding missing or pending laboratory information, radiographs or charts",,No,
603002,1,6-10,Over 5,Doctor,Post-Secondary,Advanced,Female,35-44,Yes,Yes,,,1.0,Doctor,Female,35-44,Advanced,After 2000,No,Official mission,,,,,
603002,2,6-10,Over 5,Nurse,Secondary,Advanced,Female,45 or older,Yes,No,Approved absence,,2.0,Nurse,Female,45 or older,Advanced,After 2000,No,Approved absence,,,,,
603002,3,6-10,Over 5,Nurse,Secondary,Advanced,Female,45 or older,Yes,Yes,,,3.0,Nurse,Female,45 or older,Advanced,Before 1990,No,Official mission,,,,,
603002,4,6-10,Over 5,Nurse,Secondary,Advanced,Female,45 or older,Yes,Yes,,,4.0,Nurse,Female,45 or older,Advanced,After 2000,Yes,,,Providing Consultation (face-to face patient care),,No,
603002,5,6-10,Over 5,Nurse,Secondary,Advanced,Female,45 or older,Yes,Yes,,,5.0,Nurse,Female,45 or older,Advanced,After 2000,Yes,,,Writing a prescription,,No,
603002,6,6-10,Over 5,Nurse,Secondary,Advanced,Female,25-34,No,No,Approved absence,,6.0,Nurse,Female,25-34,Advanced,After 2000,No,Approved absence,,,,,
603002,7,6-10,Over 5,Other,Secondary,,Female,35-44,No,No,Approved absence,,7.0,Other,Female,35-44,,After 2000,No,Not approved Absence,,,,,
603002,8,6-10,Over 5,Other,Secondary,,Female,45 or older,No,Yes,,,8.0,Other,Female,45 or older,,After 2000,No,Approved absence,,,,,
603002,9,6-10,Over 5,Nurse,Secondary,Advanced,Female,45 or older,Yes,No,Approved absence,,9.0,Nurse,Female,45 or older,Advanced,After 2000,No,Sick/maternity,,,,,
603003,1,11-50,5 or less,Other,Secondary,Certificate,Male,45 or older,Yes,Yes,,,,,,,,,,,,,,,
603003,2,11-50,5 or less,Other,Secondary,Certificate,Male,45 or older,Yes,Yes,,,,,,,,,,,,,,,
603003,3,11-50,5 or less,Other,Secondary,Certificate,Female,35-44,No,Yes,,,,,,,,,,,,,,,
603003,4,11-50,5 or less,Other,Secondary,Certificate,Female,45 or older,No,No,Not his/her shift,,4.0,Other,Female,45 or older,Certificate,,No,Other (to specify),PROMOTION EXAM,,,,
603003,5,11-50,5 or less,Other,Secondary,Certificate,Female,35-44,No,No,Not his/her shift,,5.0,Other,Female,35-44,Certificate,,No,Other (to specify),PROMOTION EXAM,,,,
603003,6,11-50,5 or less,Other,Secondary,,Male,45 or older,No,Yes,,,,,,,,,,,,,,,
603003,7,11-50,5 or less,Other,Secondary,Certificate,Female,45 or older,No,No,Not his/her shift,,7.0,Other,Female,45 or older,Certificate,,No,Other (to specify),PROMOTION EXAM,,,,
603003,8,11-50,5 or less,Other,Secondary,Certificate,Female,35-44,No,Yes,,,,,,,,,,,,,,,
603003,9,11-50,5 or less,Other,Secondary,Certificate,Male,35-44,No,Yes,,,,,,,,,,,,,,,
603003,10,11-50,5 or less,Other,Secondary,Certificate,Female,35-44,No,Yes,,,,,,,,,,,,,,,
603003,11,11-50,5 or less,Other,Secondary,,Female,35-44,No,Yes,,,,,,,,,,,,,,,
603003,12,11-50,5 or less,Other,Secondary,Certificate,Male,25-34,No,Yes,,,,,,,,,,,,,,,
603003,13,11-50,5 or less,Other,Secondary,Certificate,Male,45 or older,Yes,Yes,,,13.0,Other,Male,45 or older,Certificate,,No,Other (to specify),PROMOTION EXAM,,,,
603003,14,11-50,5 or less,Other,Secondary,Certificate,Male,,No,No,Not his/her shift,,,,,,,,,,,,,,
603003,15,11-50,5 or less,Other,Secondary,Certificate,Female,25-34,No,No,Not his/her shift,,15.0,Other,Female,25-34,Certificate,,No,Other (to specify),PROMOTION EXAM,,,,
603003,16,11-50,5 or less,Other,Secondary,,Female,25-34,No,No,Not his/her shift,,,,,,,,,,,,,,
603003,17,11-50,5 or less,Other,Secondary,Certificate,Female,25-34,No,Yes,,,,,,,,,,,,,,,
603003,18,11-50,5 or less,Other,Secondary,,Female,35-44,No,No,Not his/her shift,,,,,,,,,,,,,,
603003,19,11-50,5 or less,Other,Secondary,Certificate,Male,25-34,No,No,Not his/her shift,,19.0,Other,Male,25-34,Certificate,,No,Other (to specify),PROMOTION EXAM,,,,
603003,20,11-50,5 or less,Other,Secondary,Certificate,Female,25-34,Yes,Yes,,,,,,,,,,,,,,,
603003,21,11-50,5 or less,Other,Secondary,,Female,45 or older,No,No,Not his/her shift,,,,,,,,,,,,,,
603003,22,11-50,5 or less,Other,Secondary,,Female,35-44,No,Yes,,,,,,,,,,,,,,,
603003,23,11-50,5 or less,Other,Secondary,,Female,25-34,No,Yes,,,23.0,Other,Female,25-34,,,No,Other (to specify),PROMOTION EXAM,,,,
603003,24,11-50,5 or less,Other,Secondary,,Female,,No,No,Not his/her shift,,,,,,,,,,,,,,
603003,25,11-50,5 or less,Other,Secondary,,Female,,No,No,Not his/her shift,,,,,,,,,,,,,,
603003,26,11-50,5 or less,Other,Secondary,,Female,45 or older,No,No,Not his/her shift,,,,,,,,,,,,,,
603003,27,11-50,5 or less,Other,Secondary,,Female,,No,No,Not his/her shift,,,,,,,,,,,,,,
603003,28,11-50,5 or less,Other,Secondary,,Female,45 or older,No,Yes,,,,,,,,,,,,,,,
603003,29,11-50,5 or less,Other,Secondary,,Female,,No,No,Not his/her shift,,,,,,,,,,,,,,
603003,30,11-50,5 or less,Other,Secondary,,Female,,No,No,Not his/her shift,,30.0,Other,Female,,,,No,Other (to specify),PROMOTION EXAM,,,,
603003,31,11-50,5 or less,Other,Secondary,,Female,,No,No,Not his/her shift,,31.0,Other,Female,,,,No,Other (to specify),PROMOTION EXAM,,,,
603003,32,11-50,5 or less,Other,Secondary,,Female,25-34,No,No,Not his/her shift,,,,,,,,,,,,,,
603003,33,11-50,5 or less,Other,Secondary,,Female,,No,No,Not his/her shift,,,,,,,,,,,,,,
603003,34,11-50,5 or less,Other,Secondary,Certificate,Female,25-34,No,No,Not his/her shift,,,,,,,,,,,,,,
603003,35,11-50,5 or less,Other,Secondary,Certificate,Female,25-34,No,No,Not his/her shift,,,,,,,,,,,,,,
603003,36,11-50,5 or less,Other,Secondary,,Male,25-34,No,Yes,,,36.0,Other,Male,25-34,,,No,Other (to specify),PROMOTION EXAM,,,,
603003,37,11-50,5 or less,Other,Secondary,,Female,25-34,No,Yes,,,,,,,,,,,,,,,
603003,38,11-50,5 or less,Other,Secondary,Certificate,Female,,No,No,Not his/her shift,,,,,,,,,,,,,,
603003,39,11-50,5 or less,Other,Secondary,Certificate,Female,Younger than 25,Yes,Yes,,,,,,,,,,,,,,,
603004,1,11-50,5 or less,Other,Post-Secondary,Certificate,Female,45 or older,Yes,Yes,,,1.0,Other,Female,45 or older,Certificate,Before 1990,No,Official mission,,,,,
603004,2,11-50,5 or less,Other,Secondary,Certificate,Male,45 or older,No,Yes,,,2.0,Other,Male,45 or older,Certificate,Before 1990,No,Approved absence,,,,,
603004,3,11-50,5 or less,Other,Secondary,Certificate,Female,35-44,Yes,Yes,,,3.0,Other,Female,35-44,Certificate,In the 1990s,Yes,,,Providing Consultation (face-to face patient care),,No,
