unique_id,fac_id,staff_id,m2saq1,m2saq2,m2saq3,m2q5_c,m2q6_hr,m2q6_mn,m2q7_hr,m2q7_mn,m2saq4,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq15,m2saq16,m2sbq1,m2sbq3,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq13,m2sbq14,has_roster,has_absentee,country,absence_rate
108_20,108,20,11-50,11-50,Over 5,403,8,30,9,44,20,Other,Primary,Diploma,0,45 or older,0,Yes,,Yes,,7.0,20.0,Other,Primary,Diploma,Before 1990,0.0,45 or older,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.4
108_31,108,31,11-50,11-50,Over 5,403,8,30,9,44,31,Other,Primary,Diploma,Male,45 or older,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
108_29,108,29,11-50,11-50,Over 5,403,8,30,9,44,29,Other,Secondary,Diploma,0,35-44,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
108_28,108,28,11-50,11-50,Over 5,403,8,30,9,44,28,Other,Secondary,Diploma,0,35-44,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
108_11,108,11,11-50,11-50,Over 5,403,8,30,9,44,11,Nurse,Secondary,Diploma,0,45 or older,0,0,"On call (pre on call, post on call)",Yes,,4.0,11.0,Nurse,Secondary,Diploma,Before 1990,0.0,45 or older,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.4
108_4,108,4,11-50,11-50,Over 5,403,8,30,9,44,4,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
108_32,108,32,11-50,11-50,Over 5,403,8,30,9,44,32,Other,Primary,Diploma,Male,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
108_10,108,10,11-50,11-50,Over 5,403,8,30,9,44,10,Nurse,Secondary,Certificate,0,45 or older,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
108_7,108,7,11-50,11-50,Over 5,403,8,30,9,44,7,Nurse,Secondary,Diploma,0,35-44,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
108_17,108,17,11-50,11-50,Over 5,403,8,30,9,44,17,Other,Primary,Diploma,0,45 or older,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
108_21,108,21,11-50,11-50,Over 5,403,8,30,9,44,21,Other,Primary,Diploma,0,45 or older,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
108_26,108,26,11-50,11-50,Over 5,403,8,30,9,44,26,Other,Secondary,Diploma,0,35-44,0,Yes,,Yes,,9.0,26.0,Other,Secondary,Diploma,After 2000,0.0,35-44,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.4
108_27,108,27,11-50,11-50,Over 5,403,8,30,9,44,27,Nurse,Primary,Diploma,0,45 or older,0,0,"On call (pre on call, post on call)",Yes,,10.0,27.0,Nurse,Primary,Diploma,Before 1990,0.0,45 or older,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.4
108_30,108,30,11-50,11-50,Over 5,403,8,30,9,44,30,Other,Secondary,Diploma,0,25-34,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
108_2,108,2,11-50,11-50,Over 5,403,8,30,9,44,2,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,,1,,Tanzania-2014,0.4
108_18,108,18,11-50,11-50,Over 5,403,8,30,9,44,18,Other,Primary,Diploma,0,45 or older,0,0,"On call (pre on call, post on call)",Yes,,6.0,18.0,Nurse,Primary,Diploma,In the 1990s,0.0,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.4
108_6,108,6,11-50,11-50,Over 5,403,8,30,9,44,6,Nurse,Secondary,Diploma,0,25-34,0,Yes,,Yes,,2.0,6.0,Nurse,Secondary,Diploma,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.4
108_24,108,24,11-50,11-50,Over 5,403,8,30,9,44,24,Other,Secondary,Diploma,Male,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
108_23,108,23,11-50,11-50,Over 5,403,8,30,9,44,23,Other,Primary,Diploma,0,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
108_19,108,19,11-50,11-50,Over 5,403,8,30,9,44,19,Nurse,Primary,Diploma,0,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
11_2,11,2,6-10,5 or less,5 or less,702,9,45,10,15,2,Other,Primary,None,0,35-44,0,Yes,,Yes,,2.0,2.0,Other,Primary,Certificate,In the 1990s,0.0,35-44,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.0
11_1,11,1,6-10,5 or less,5 or less,702,9,45,10,15,1,Clinical Officer,Primary,Certificate,Male,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Primary,Certificate,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.0
110_4,110,4,6-10,6-10,5 or less,403,8,40,8,50,4,Other,Secondary,Certificate,0,25-34,0,Yes,,Yes,,4.0,4.0,Other,Secondary,Certificate,After 2000,0.0,25-34,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.375
110_7,110,7,6-10,6-10,5 or less,403,8,40,8,50,7,Other,Primary,Certificate,Male,35-44,0,0,Official mission,Yes,,7.0,7.0,Other,Primary,Certificate,After 2000,Male,35-44,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.375
110_3,110,3,6-10,6-10,5 or less,403,8,40,8,50,3,Other,Primary,Certificate,Male,35-44,Yes,Yes,,Yes,Yes,3.0,3.0,Other,Primary,Certificate,After 2000,Male,35-44,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.375
110_5,110,5,6-10,6-10,5 or less,403,8,40,8,50,5,Other,Primary,Certificate,0,25-34,0,Yes,,Yes,,5.0,5.0,Other,Primary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.375
110_6,110,6,6-10,6-10,5 or less,403,8,40,8,50,6,Other,Primary,Certificate,0,25-34,0,Yes,,Yes,,6.0,6.0,Other,Primary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.375
110_1,110,1,6-10,6-10,5 or less,403,8,40,8,50,1,Clinical Officer,Secondary,Diploma,0,35-44,Yes,0,"On call (pre on call, post on call)",Yes,,1.0,1.0,Clinical Officer,Secondary,Diploma,In the 1990s,0.0,35-44,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.375
110_2,110,2,6-10,6-10,5 or less,403,8,40,8,50,2,Other,Primary,Certificate,0,45 or older,Yes,Yes,,Yes,Yes,2.0,2.0,Other,Primary,Certificate,After 2000,0.0,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.375
110_8,110,8,6-10,6-10,5 or less,403,8,40,8,50,8,Other,Primary,Certificate,0,25-34,0,0,"On call (pre on call, post on call)",Yes,,8.0,8.0,Other,Primary,Certificate,After 2000,0.0,25-34,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.375
111_4,111,4,5 or less,5 or less,5 or less,403,7,0,7,10,4,Other,Secondary,Certificate,0,25-34,Yes,Yes,,Yes,Yes,4.0,4.0,Other,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.0
111_1,111,1,5 or less,5 or less,5 or less,403,7,0,7,10,1,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Secondary,Diploma,After 2000,Male,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.0
111_2,111,2,5 or less,5 or less,5 or less,403,7,0,7,10,2,Nurse,Secondary,Certificate,0,25-34,0,Yes,,Yes,,2.0,2.0,Nurse,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.0
111_3,111,3,5 or less,5 or less,5 or less,403,7,0,7,10,3,Other,Secondary,Certificate,0,25-34,0,Yes,,Yes,,3.0,3.0,Other,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.0
112_3,112,3,5 or less,5 or less,5 or less,403,13,0,13,20,3,Other,Secondary,Certificate,0,25-34,0,Yes,,Yes,,3.0,3.0,Other,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.0
112_2,112,2,5 or less,5 or less,5 or less,403,13,0,13,20,2,Other,Secondary,Certificate,0,35-44,Yes,Yes,,Yes,Yes,2.0,2.0,Other,Secondary,Certificate,After 2000,0.0,35-44,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.0
112_1,112,1,5 or less,5 or less,5 or less,403,13,0,13,20,1,Clinical Officer,Secondary,Diploma,Male,Younger than 25,Yes,0,Official mission,Yes,,1.0,1.0,Clinical Officer,Secondary,Diploma,After 2000,Male,Younger than 25,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.0
113_4,113,4,5 or less,5 or less,5 or less,403,7,33,8,0,4,Other,Primary,Certificate,0,45 or older,0,0,"On call (pre on call, post on call)",Yes,,4.0,4.0,Other,Primary,Certificate,In the 1990s,0.0,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.4
113_5,113,5,5 or less,5 or less,5 or less,403,7,33,8,0,5,Other,Primary,Certificate,0,35-44,0,0,"On call (pre on call, post on call)",Yes,,5.0,5.0,Other,Primary,Certificate,In the 1990s,0.0,35-44,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.4
113_3,113,3,5 or less,5 or less,5 or less,403,7,33,8,0,3,Other,Secondary,Certificate,Male,45 or older,0,Yes,,Yes,,3.0,3.0,Other,Secondary,Certificate,After 2000,Male,45 or older,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.4
113_2,113,2,5 or less,5 or less,5 or less,403,7,33,8,0,2,Other,Secondary,Certificate,0,25-34,0,Yes,,Yes,,2.0,2.0,Other,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.4
113_1,113,1,5 or less,5 or less,5 or less,403,7,33,8,0,1,Clinical Officer,Secondary,Diploma,0,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Secondary,Diploma,Before 1990,0.0,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.4
114_1,114,1,5 or less,5 or less,5 or less,403,12,48,12,59,1,Clinical Officer,Post-Secondary,Diploma,Male,35-44,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,35-44,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.0
114_2,114,2,5 or less,5 or less,5 or less,403,12,48,12,59,2,Nurse,Primary,Certificate,0,45 or older,0,Yes,,Yes,,2.0,2.0,Nurse,Primary,Certificate,Before 1990,0.0,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.0
114_3,114,3,5 or less,5 or less,5 or less,403,12,48,12,59,3,Other,Primary,Certificate,0,45 or older,0,Yes,,Yes,,3.0,3.0,Other,Primary,Certificate,Before 1990,0.0,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.0
115_4,115,4,11-50,11-50,Over 5,403,14,20,14,56,4,Clinical Officer,Secondary,Diploma,Male,35-44,0,Yes,,Yes,,4.0,4.0,Clinical Officer,Secondary,Diploma,In the 1990s,Male,35-44,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.4
115_6,115,6,11-50,11-50,Over 5,403,14,20,14,56,6,Nurse,Primary,Certificate,0,35-44,0,Yes,,Yes,,6.0,6.0,Nurse,Primary,Certificate,Before 1990,0.0,35-44,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.4
115_5,115,5,11-50,11-50,Over 5,403,14,20,14,56,5,Nurse,Secondary,Diploma,0,35-44,Yes,Yes,,Yes,Yes,5.0,5.0,Nurse,Secondary,Diploma,After 2000,0.0,35-44,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.4
115_13,115,13,11-50,11-50,Over 5,403,14,20,14,56,13,Other,Primary,Certificate,0,Younger than 25,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
115_10,115,10,11-50,11-50,Over 5,403,14,20,14,56,10,Nurse,Secondary,Certificate,0,45 or older,0,Yes,,Yes,,8.0,10.0,Nurse,Secondary,Certificate,Before 1990,0.0,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.4
115_12,115,12,11-50,11-50,Over 5,403,14,20,14,56,12,Other,Primary,Certificate,Male,35-44,0,0,Sickness/maternity,Yes,,9.0,12.0,Other,Primary,Certificate,Before 1990,Male,35-44,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.4
115_8,115,8,11-50,11-50,Over 5,403,14,20,14,56,8,Nurse,Primary,Certificate,0,45 or older,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
115_3,115,3,11-50,11-50,Over 5,403,14,20,14,56,3,Clinical Officer,Secondary,Diploma,Male,Younger than 25,Yes,0,"On call (pre on call, post on call)",Yes,,3.0,3.0,Clinical Officer,Secondary,Diploma,After 2000,Male,Younger than 25,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.4
115_14,115,14,11-50,11-50,Over 5,403,14,20,14,56,14,Other,Primary,Certificate,0,25-34,0,Yes,,Yes,,10.0,14.0,Other,Primary,Certificate,After 2000,0.0,25-34,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.4
115_2,115,2,11-50,11-50,Over 5,403,14,20,14,56,2,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,0,Authorised absence (permision/leave),Yes,,2.0,2.0,Clinical Officer,Secondary,Diploma,In the 1990s,Male,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.4
115_9,115,9,11-50,11-50,Over 5,403,14,20,14,56,9,Nurse,Secondary,Certificate,0,45 or older,0,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
115_7,115,7,11-50,11-50,Over 5,403,14,20,14,56,7,Nurse,Primary,Certificate,0,45 or older,0,0,Authorised absence (permision/leave),Yes,,7.0,7.0,Nurse,Primary,Certificate,In the 1990s,0.0,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.4
115_11,115,11,11-50,11-50,Over 5,403,14,20,14,56,11,Nurse,Secondary,Certificate,0,25-34,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
115_1,115,1,11-50,11-50,Over 5,403,14,20,14,56,1,Doctor,Secondary,Diploma,Male,35-44,Yes,0,Official mission,Yes,,1.0,1.0,Doctor,Secondary,Diploma,After 2000,Male,35-44,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.4
116_3,116,3,6-10,6-10,5 or less,403,13,24,14,3,3,Nurse,Secondary,Certificate,0,35-44,Yes,0,"On call (pre on call, post on call)",Yes,,3.0,3.0,Nurse,Secondary,Certificate,After 2000,0.0,35-44,Yes,,Discussion with colleages/staff meeting,0.0,1,1.0,Tanzania-2014,0.0
116_5,116,5,6-10,6-10,5 or less,403,13,24,14,3,5,Other,Secondary,Certificate,0,45 or older,0,0,Non-authorised,Yes,,5.0,5.0,Other,Secondary,Certificate,Before 1990,0.0,45 or older,Yes,,Discussion with colleages/staff meeting,0.0,1,1.0,Tanzania-2014,0.0
116_2,116,2,6-10,6-10,5 or less,403,13,24,14,3,2,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,0,"On call (pre on call, post on call)",Yes,,2.0,2.0,Clinical Officer,Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.0
116_1,116,1,6-10,6-10,5 or less,403,13,24,14,3,1,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,0,Official mission,Yes,,1.0,1.0,Clinical Officer,Secondary,Diploma,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.0
116_6,116,6,6-10,6-10,5 or less,403,13,24,14,3,6,Other,Secondary,Certificate,0,35-44,Yes,Yes,,Yes,Yes,6.0,6.0,Other,Secondary,Certificate,After 2000,0.0,35-44,Yes,,Discussion with colleages/staff meeting,0.0,1,1.0,Tanzania-2014,0.0
116_4,116,4,6-10,6-10,5 or less,403,13,24,14,3,4,Nurse,Secondary,Certificate,0,35-44,0,0,Non-authorised,Yes,,4.0,4.0,Nurse,Secondary,Certificate,After 2000,0.0,35-44,Yes,,Discussion with colleages/staff meeting,0.0,1,1.0,Tanzania-2014,0.0
117_13,117,13,Over 50,11-50,Over 5,403,8,15,9,20,13,Other,Secondary,Certificate,Male,45 or older,0,Yes,,Yes,,6.0,13.0,Other,Secondary,Certificate,In the 1990s,Male,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.4
117_10,117,10,Over 50,11-50,Over 5,403,8,15,9,20,10,Clinical Officer,Secondary,Diploma,Male,25-34,0,0,"On call (pre on call, post on call)",Yes,,4.0,10.0,Clinical Officer,Secondary,Certificate,In the 1990s,Male,25-34,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.4
117_6,117,6,Over 50,11-50,Over 5,403,8,15,9,20,6,Clinical Officer,Secondary,Diploma,0,35-44,0,0,"On call (pre on call, post on call)",Yes,,3.0,6.0,Clinical Officer,Secondary,Diploma,In the 1990s,0.0,35-44,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.4
117_23,117,23,Over 50,11-50,Over 5,403,8,15,9,20,23,Other,Secondary,Certificate,Male,35-44,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_8,117,8,Over 50,11-50,Over 5,403,8,15,9,20,8,Clinical Officer,Secondary,Diploma,Male,35-44,Yes,Yes,,No,Yes,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_28,117,28,Over 50,11-50,Over 5,403,8,15,9,20,28,Nurse,Secondary,Certificate,0,35-44,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_26,117,26,Over 50,11-50,Over 5,403,8,15,9,20,26,Other,Secondary,Certificate,Male,45 or older,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_34,117,34,Over 50,11-50,Over 5,403,8,15,9,20,34,Nurse,Primary,Certificate,Male,35-44,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_46,117,46,Over 50,11-50,Over 5,403,8,15,9,20,46,Nurse,Secondary,Certificate,Male,Younger than 25,0,0,Authorised absence (permision/leave),No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_40,117,40,Over 50,11-50,Over 5,403,8,15,9,20,40,Nurse,Secondary,Certificate,Male,Younger than 25,0,Yes,,Yes,,9.0,40.0,Nurse,Secondary,Certificate,After 2000,Male,Younger than 25,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.4
117_3,117,3,Over 50,11-50,Over 5,403,8,15,9,20,3,Doctor,Secondary,Advanced,Male,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_24,117,24,Over 50,11-50,Over 5,403,8,15,9,20,24,Other,Secondary,Certificate,Male,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_14,117,14,Over 50,11-50,Over 5,403,8,15,9,20,14,Other,Secondary,Certificate,Male,45 or older,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_9,117,9,Over 50,11-50,Over 5,403,8,15,9,20,9,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_5,117,5,Over 50,11-50,Over 5,403,8,15,9,20,5,Clinical Officer,Secondary,Diploma,0,45 or older,0,Yes,,Yes,,2.0,5.0,Clinical Officer,Secondary,Diploma,Before 1990,0.0,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.4
117_37,117,37,Over 50,11-50,Over 5,403,8,15,9,20,37,Other,Primary,Certificate,Male,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_17,117,17,Over 50,11-50,Over 5,403,8,15,9,20,17,Nurse,Secondary,Certificate,Male,45 or older,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_43,117,43,Over 50,11-50,Over 5,403,8,15,9,20,43,Nurse,Secondary,Certificate,0,25-34,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_33,117,33,Over 50,11-50,Over 5,403,8,15,9,20,33,Other,Secondary,Certificate,Male,35-44,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_7,117,7,Over 50,11-50,Over 5,403,8,15,9,20,7,Nurse,Secondary,Diploma,Male,45 or older,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_42,117,42,Over 50,11-50,Over 5,403,8,15,9,20,42,Nurse,Secondary,Certificate,0,25-34,0,0,Authorised absence (permision/leave),No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_4,117,4,Over 50,11-50,Over 5,403,8,15,9,20,4,Clinical Officer,Secondary,Diploma,0,45 or older,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_12,117,12,Over 50,11-50,Over 5,403,8,15,9,20,12,Other,Secondary,Certificate,Male,45 or older,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_38,117,38,Over 50,11-50,Over 5,403,8,15,9,20,38,Nurse,Primary,Certificate,Male,25-34,0,Yes,,Yes,,8.0,38.0,Nurse,Primary,Certificate,After 2000,Male,25-34,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.4
117_25,117,25,Over 50,11-50,Over 5,403,8,15,9,20,25,Other,Secondary,Certificate,Male,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_27,117,27,Over 50,11-50,Over 5,403,8,15,9,20,27,Other,Secondary,Certificate,Male,45 or older,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_31,117,31,Over 50,11-50,Over 5,403,8,15,9,20,31,Nurse,Secondary,Certificate,0,35-44,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_1,117,1,Over 50,11-50,Over 5,403,8,15,9,20,1,Doctor,Secondary,Diploma,Male,45 or older,Yes,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_44,117,44,Over 50,11-50,Over 5,403,8,15,9,20,44,Nurse,Secondary,Certificate,Male,25-34,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_2,117,2,Over 50,11-50,Over 5,403,8,15,9,20,2,Doctor,Secondary,Diploma,Male,35-44,Yes,0,Training/seminar/meeting,Yes,,1.0,2.0,Doctor,Secondary,Diploma,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.4
117_47,117,47,Over 50,11-50,Over 5,403,8,15,9,20,47,Nurse,Secondary,Certificate,Male,25-34,0,0,Authorised absence (permision/leave),No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_29,117,29,Over 50,11-50,Over 5,403,8,15,9,20,29,Nurse,Secondary,Certificate,0,35-44,0,0,Sickness/maternity,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_41,117,41,Over 50,11-50,Over 5,403,8,15,9,20,41,Nurse,Primary,Certificate,Male,25-34,0,0,"On call (pre on call, post on call)",Yes,,10.0,41.0,Nurse,Primary,Certificate,After 2000,Male,25-34,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.4
117_30,117,30,Over 50,11-50,Over 5,403,8,15,9,20,30,Nurse,Secondary,Certificate,0,45 or older,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_45,117,45,Over 50,11-50,Over 5,403,8,15,9,20,45,Nurse,Secondary,Certificate,0,25-34,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_39,117,39,Over 50,11-50,Over 5,403,8,15,9,20,39,Nurse,Secondary,Certificate,0,Younger than 25,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_11,117,11,Over 50,11-50,Over 5,403,8,15,9,20,11,Other,Secondary,Diploma,Male,45 or older,0,Yes,,Yes,,5.0,11.0,Other,Secondary,Diploma,In the 1990s,Male,45 or older,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.4
117_18,117,18,Over 50,11-50,Over 5,403,8,15,9,20,18,Nurse,Secondary,Certificate,0,45 or older,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_19,117,19,Over 50,11-50,Over 5,403,8,15,9,20,19,Nurse,Secondary,Certificate,0,45 or older,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_32,117,32,Over 50,11-50,Over 5,403,8,15,9,20,32,Nurse,Secondary,Certificate,Male,35-44,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_35,117,35,Over 50,11-50,Over 5,403,8,15,9,20,35,Nurse,Primary,Certificate,Male,35-44,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_21,117,21,Over 50,11-50,Over 5,403,8,15,9,20,21,Other,Primary,Certificate,0,45 or older,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_15,117,15,Over 50,11-50,Over 5,403,8,15,9,20,15,Nurse,Secondary,Certificate,0,Younger than 25,0,0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_16,117,16,Over 50,11-50,Over 5,403,8,15,9,20,16,Nurse,Secondary,Certificate,0,45 or older,0,0,"On call (pre on call, post on call)",Yes,,7.0,16.0,Nurse,Secondary,Certificate,Before 1990,0.0,45 or older,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.4
117_20,117,20,Over 50,11-50,Over 5,403,8,15,9,20,20,Other,Primary,Certificate,0,45 or older,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
117_36,117,36,Over 50,11-50,Over 5,403,8,15,9,20,36,Other,Secondary,Certificate,0,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.4
