survey_id,country,unique_id,facility_id,provider_id,absence_rate,absent_other1,absent_other2,absent_reason1,absent_reason2,has_absentee,has_roster,is_outpatient,num_nonmed,num_staff,provider_activity,provider_age1,provider_cadre1,provider_cadre2,provider_educ1,provider_male1,provider_male2,provider_mededuc1,provider_present1,provider_present2,salary_delay
Togo-2013_118_17,Togo-2013,118_17,118,17,0.5,,,Sick or on maternity leave,Sick or on maternity leave,1.0,1,Yes,Over 5,Over 50,,45 or older,Nurse,Nurse,Secondary,Female,Female,Diploma,No,No,No
Togo-2013_118_8,Togo-2013,118_8,118,8,0.5,,,On-call,,1.0,1,Yes,Over 5,Over 50,Discussion with colleagues or staff meeting,45 or older,Nurse,Nurse,Secondary,Male,Male,Certificate,No,Yes,No
Togo-2013_118_18,Togo-2013,118_18,118,18,0.5,,,Authorized absence,,,1,Yes,Over 5,Over 50,,45 or older,Other,,Secondary,Female,,Diploma,No,,
Togo-2013_118_4,Togo-2013,118_4,118,4,0.5,,,Authorized absence,,,1,Yes,Over 5,Over 50,,25-34,Clinical Officer,,Post-Secondary,Female,,Certificate,No,,
Togo-2013_118_23,Togo-2013,118_23,118,23,0.5,,,Sick or on maternity leave,,,1,Yes,Over 5,Over 50,,25-34,Other,,Secondary,Female,,Diploma,No,,
Togo-2013_118_15,Togo-2013,118_15,118,15,0.5,,,On-call,,,1,Yes,Over 5,Over 50,,45 or older,Nurse,,Secondary,Female,,Diploma,No,,
Togo-2013_118_13,Togo-2013,118_13,118,13,0.5,,,Authorized absence,,1.0,1,Yes,Over 5,Over 50,With patient,25-34,Nurse,Nurse,Secondary,Male,Male,Diploma,No,Yes,No
Togo-2013_118_21,Togo-2013,118_21,118,21,0.5,,,Internship,,,1,No,Over 5,Over 50,,25-34,Other,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_118_24,Togo-2013,118_24,118,24,0.5,,,Authorized absence,,,1,Yes,Over 5,Over 50,,35-44,Other,,Secondary,Female,,Diploma,No,,
Togo-2013_118_19,Togo-2013,118_19,118,19,0.5,,,,Sick or on maternity leave,1.0,1,Yes,Over 5,Over 50,,45 or older,Other,Other,Primary,Female,Female,Certificate,Yes,No,
Togo-2013_118_22,Togo-2013,118_22,118,22,0.5,,,Authorized absence,,,1,No,Over 5,Over 50,,45 or older,Other,,Secondary,Male,,Diploma,No,,
Togo-2013_118_2,Togo-2013,118_2,118,2,0.5,,,"Training, seminar or meeting",,,1,Yes,Over 5,Over 50,,45 or older,Clinical Officer,,Post-Secondary,Male,,Certificate,No,,
Togo-2013_119_2,Togo-2013,119_2,119,2,0.0,,,,,1.0,1,Yes,5 or less,5 or less,With patient,35-44,Other,Other,Secondary,Female,Female,None,Yes,Yes,No
Togo-2013_119_1,Togo-2013,119_1,119,1,0.0,,,,,1.0,1,Yes,5 or less,5 or less,With patient,25-34,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_12_6,Togo-2013,12_6,12,6,0.8333333,,Q8(11)=SONT TOUS PARTIS AVANT L'HEURE DE FERMETURE,,Internal organization for day,1.0,1,Yes,5 or less,6-10,,25-34,Other,Other,Primary,Female,Female,None,Yes,No,
Togo-2013_12_3,Togo-2013,12_3,12,3,0.8333333,,,,,1.0,1,No,5 or less,6-10,Paperwork,45 or older,Other,Other,Primary,Male,Male,None,Yes,Yes,No
Togo-2013_12_4,Togo-2013,12_4,12,4,0.8333333,,Q8(11)=SONT TOUS PARTIS AVANT L'HEURE DE FERMETURE,,Internal organization for day,1.0,1,Yes,5 or less,6-10,,35-44,Other,Other,Secondary,Male,Male,None,Yes,No,
Togo-2013_12_5,Togo-2013,12_5,12,5,0.8333333,,Q8(11)=SONT TOUS PARTIS AVANT L'HEURE DE FERMETURE,,Internal organization for day,1.0,1,Yes,5 or less,6-10,,35-44,Other,Other,Primary,Male,Male,None,Yes,No,
Togo-2013_12_2,Togo-2013,12_2,12,2,0.8333333,,Q8(11)=SONT TOUS PARTIS AVANT L'HEURE DE FERMETURE,,Internal organization for day,1.0,1,Yes,5 or less,6-10,,45 or older,Other,Other,Primary,Female,Female,Certificate,Yes,No,
Togo-2013_12_1,Togo-2013,12_1,12,1,0.8333333,,,,Unauthorized absence,1.0,1,Yes,5 or less,6-10,,45 or older,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,No,
Togo-2013_120_4,Togo-2013,120_4,120,4,0.4,,,,,1.0,1,Yes,5 or less,6-10,With patient,35-44,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_120_3,Togo-2013,120_3,120,3,0.4,,,,,1.0,1,Yes,5 or less,6-10,With patient,35-44,Other,Other,Secondary,Female,Female,None,Yes,Yes,No
Togo-2013_120_2,Togo-2013,120_2,120,2,0.4,,,Internal organization for day,Internal organization for day,1.0,1,No,5 or less,6-10,,35-44,Other,Other,Secondary,Male,Male,Diploma,No,No,
Togo-2013_120_1,Togo-2013,120_1,120,1,0.4,,,Authorized absence,Authorized absence,1.0,1,Yes,5 or less,6-10,,45 or older,Nurse,Nurse,Secondary,Female,Female,Diploma,No,No,
Togo-2013_120_5,Togo-2013,120_5,120,5,0.4,,,,,1.0,1,No,5 or less,6-10,Discussion with colleagues or staff meeting,45 or older,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_121_2,Togo-2013,121_2,121,2,0.5,,,,Unauthorized absence,1.0,1,Yes,5 or less,5 or less,,45 or older,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,No,
Togo-2013_121_1,Togo-2013,121_1,121,1,0.5,,,,,1.0,1,Yes,5 or less,5 or less,With patient,35-44,Other,Other,Primary,Female,Female,Certificate,Yes,Yes,No
Togo-2013_122_6,Togo-2013,122_6,122,6,0.3,,,,,,1,Yes,Over 5,11-50,,45 or older,Other,,Primary,Female,,Certificate,Yes,,
Togo-2013_122_3,Togo-2013,122_3,122,3,0.3,,,,,1.0,1,Yes,Over 5,11-50,With patient,35-44,Clinical Officer,Clinical Officer,Post-Secondary,Female,Female,Advanced,Yes,Yes,No
Togo-2013_122_2,Togo-2013,122_2,122,2,0.3,,,,"Training, seminar or meeting",1.0,1,No,Over 5,11-50,,45 or older,Clinical Officer,Clinical Officer,Post-Secondary,Male,Male,Advanced,Yes,No,
Togo-2013_122_11,Togo-2013,122_11,122,11,0.3,,,,,1.0,1,No,Over 5,11-50,6.0,45 or older,Other,Other,Secondary,Female,Female,None,Yes,Yes,No
Togo-2013_122_16,Togo-2013,122_16,122,16,0.3,,,Authorized absence,,,1,No,Over 5,11-50,,35-44,Other,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_122_4,Togo-2013,122_4,122,4,0.3,,,"Training, seminar or meeting","Training, seminar or meeting",1.0,1,Yes,Over 5,11-50,,35-44,Nurse,Nurse,Post-Secondary,Female,Female,Advanced,No,No,
Togo-2013_122_15,Togo-2013,122_15,122,15,0.3,,,,,,1,No,Over 5,11-50,,35-44,Other,,Secondary,Male,,Diploma,Yes,,
Togo-2013_122_7,Togo-2013,122_7,122,7,0.3,,,,,1.0,1,Yes,Over 5,11-50,With patient,45 or older,Other,Other,Secondary,Female,Female,Certificate,Yes,Yes,No
Togo-2013_122_10,Togo-2013,122_10,122,10,0.3,,,On-call,,1.0,1,Yes,Over 5,11-50,With patient,45 or older,Nurse,Nurse,Primary,Male,Male,Certificate,No,Yes,No
Togo-2013_122_14,Togo-2013,122_14,122,14,0.3,,,,,,1,No,Over 5,11-50,,35-44,Other,,Secondary,Female,,None,Yes,,
Togo-2013_122_17,Togo-2013,122_17,122,17,0.3,,,Official mission,,1.0,1,No,Over 5,11-50,With patient,Younger than 25,Other,Other,Post-Secondary,Male,Male,Advanced,No,Yes,No
Togo-2013_122_9,Togo-2013,122_9,122,9,0.3,,,,,1.0,1,Yes,Over 5,11-50,With patient,35-44,Nurse,Nurse,Secondary,Male,Male,Certificate,Yes,Yes,No
Togo-2013_122_1,Togo-2013,122_1,122,1,0.3,,,"Training, seminar or meeting",,,1,Yes,Over 5,11-50,,35-44,Doctor,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_122_12,Togo-2013,122_12,122,12,0.3,,,On-call,,1.0,1,No,Over 5,11-50,6.0,45 or older,Other,Other,Post-Secondary,Male,Male,None,No,Yes,No
Togo-2013_122_8,Togo-2013,122_8,122,8,0.3,,,,,,1,Yes,Over 5,11-50,,45 or older,Nurse,,Secondary,Male,,Diploma,Yes,,
Togo-2013_122_13,Togo-2013,122_13,122,13,0.3,,,Unauthorized absence,,,1,No,Over 5,11-50,,35-44,Other,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_122_5,Togo-2013,122_5,122,5,0.3,,,Authorized absence,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Female,,Advanced,No,,
Togo-2013_122_19,Togo-2013,122_19,122,19,0.3,,,,,,1,No,Over 5,11-50,,25-34,Other,,Secondary,Male,,None,Yes,,
Togo-2013_122_18,Togo-2013,122_18,122,18,0.3,,,Sick or on maternity leave,Sick or on maternity leave,1.0,1,No,Over 5,11-50,,45 or older,Other,Other,Post-Secondary,Male,Male,Advanced,No,No,
Togo-2013_123_1,Togo-2013,123_1,123,1,0.5,,,,,1.0,1,Yes,5 or less,5 or less,With patient,45 or older,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_123_2,Togo-2013,123_2,123,2,0.5,,,Authorized absence,Authorized absence,1.0,1,Yes,5 or less,5 or less,,25-34,Other,Other,Primary,Female,Female,None,No,No,
Togo-2013_124_2,Togo-2013,124_2,124,2,0.0,,,,,1.0,1,Yes,5 or less,5 or less,With patient,45 or older,Nurse,Nurse,Primary,Male,Male,None,Yes,Yes,No
Togo-2013_124_1,Togo-2013,124_1,124,1,0.0,,,,,1.0,1,Yes,5 or less,5 or less,With patient,45 or older,Nurse,Nurse,Secondary,Female,Female,Diploma,Yes,Yes,No
Togo-2013_125_3,Togo-2013,125_3,125,3,0.33333334,,,,,1.0,1,No,5 or less,5 or less,6.0,25-34,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_125_2,Togo-2013,125_2,125,2,0.33333334,,,Sick or on maternity leave,Sick or on maternity leave,1.0,1,Yes,5 or less,5 or less,,35-44,Other,Other,Primary,Female,Female,Certificate,No,No,
Togo-2013_125_1,Togo-2013,125_1,125,1,0.33333334,,,,,1.0,1,Yes,5 or less,5 or less,With patient,35-44,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_126_4,Togo-2013,126_4,126,4,0.5,,,Sick or on maternity leave,,,1,Yes,5 or less,11-50,,25-34,Nurse,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_126_8,Togo-2013,126_8,126,8,0.5,,,,,1.0,1,Yes,5 or less,11-50,With patient,35-44,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_126_12,Togo-2013,126_12,126,12,0.5,,,,,,1,No,5 or less,11-50,,25-34,Other,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_126_13,Togo-2013,126_13,126,13,0.5,,,,Authorized absence,1.0,1,No,5 or less,11-50,,35-44,Other,Other,Secondary,Male,Male,None,Yes,No,
Togo-2013_126_7,Togo-2013,126_7,126,7,0.5,,,,,,1,Yes,5 or less,11-50,,35-44,Nurse,,Post-Secondary,Female,,Advanced,Yes,,
Togo-2013_126_11,Togo-2013,126_11,126,11,0.5,,,On-call,,1.0,1,Yes,5 or less,11-50,With patient,25-34,Other,Other,Primary,Female,Female,None,No,Yes,No
Togo-2013_126_14,Togo-2013,126_14,126,14,0.5,,,,On-call,1.0,1,No,5 or less,11-50,,25-34,Other,Other,Post-Secondary,Male,Male,Advanced,Yes,No,
Togo-2013_126_6,Togo-2013,126_6,126,6,0.5,,,On-call,Internal organization for day,1.0,1,Yes,5 or less,11-50,,45 or older,Nurse,Nurse,Primary,Male,Male,None,No,No,
Togo-2013_126_2,Togo-2013,126_2,126,2,0.5,,,,,1.0,1,Yes,5 or less,11-50,With patient,45 or older,Clinical Officer,Clinical Officer,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_126_3,Togo-2013,126_3,126,3,0.5,,,,,1.0,1,Yes,5 or less,11-50,With patient,25-34,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_126_9,Togo-2013,126_9,126,9,0.5,,,,,1.0,1,Yes,5 or less,11-50,With patient,35-44,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_126_15,Togo-2013,126_15,126,15,0.5,,,,On-call,1.0,1,No,5 or less,11-50,,45 or older,Other,Other,Secondary,Male,Male,None,Yes,No,
Togo-2013_126_1,Togo-2013,126_1,126,1,0.5,,,,,,1,No,5 or less,11-50,,25-34,Doctor,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_126_5,Togo-2013,126_5,126,5,0.5,,,On-call,On-call,1.0,1,Yes,5 or less,11-50,,45 or older,Nurse,Nurse,Primary,Male,Male,None,No,No,
Togo-2013_126_10,Togo-2013,126_10,126,10,0.5,,,,,,1,Yes,5 or less,11-50,,35-44,Other,,Primary,Female,,None,Yes,,
Togo-2013_127_1,Togo-2013,127_1,127,1,0.0,,,,,1.0,1,Yes,5 or less,5 or less,With patient,45 or older,Nurse,Nurse,Primary,Male,Male,Certificate,Yes,Yes,No
Togo-2013_127_2,Togo-2013,127_2,127,2,0.0,,,,,1.0,1,Yes,5 or less,5 or less,With patient,35-44,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_128_1,Togo-2013,128_1,128,1,0.0,,,,,1.0,1,Yes,5 or less,5 or less,With patient,35-44,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_129_10,Togo-2013,129_10,129,10,0.5,,,Official mission,Authorized absence,1.0,1,Yes,5 or less,11-50,,25-34,Clinical Officer,Clinical Officer,Post-Secondary,Male,Male,Advanced,No,No,
Togo-2013_129_9,Togo-2013,129_9,129,9,0.5,,,,On-call,1.0,1,No,5 or less,11-50,,35-44,Other,Other,Secondary,Male,Male,None,Yes,No,
Togo-2013_129_7,Togo-2013,129_7,129,7,0.5,,,On-call,,1.0,1,Yes,5 or less,11-50,With patient,35-44,Other,Other,Secondary,Female,Female,Diploma,No,Yes,No
Togo-2013_129_2,Togo-2013,129_2,129,2,0.5,,,,,1.0,1,Yes,5 or less,11-50,Looking for information or teaching,35-44,Nurse,Nurse,Secondary,Male,Male,None,Yes,Yes,No
Togo-2013_129_3,Togo-2013,129_3,129,3,0.5,,,On-call,On-call,1.0,1,Yes,5 or less,11-50,,35-44,Nurse,Nurse,Secondary,Female,Female,None,No,No,
Togo-2013_129_1,Togo-2013,129_1,129,1,0.5,,,,On-call,1.0,1,Yes,5 or less,11-50,,35-44,Nurse,Nurse,Secondary,Female,Female,Diploma,Yes,No,
Togo-2013_129_8,Togo-2013,129_8,129,8,0.5,,,,,1.0,1,No,5 or less,11-50,With patient,35-44,Other,Other,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_129_4,Togo-2013,129_4,129,4,0.5,,,,,1.0,1,Yes,5 or less,11-50,Discussion with colleagues or staff meeting,25-34,Nurse,Nurse,Secondary,Female,Female,None,Yes,Yes,No
Togo-2013_129_5,Togo-2013,129_5,129,5,0.5,,,"Training, seminar or meeting",,1.0,1,Yes,5 or less,11-50,With patient,25-34,Nurse,Nurse,Post-Secondary,Female,Female,Advanced,No,Yes,No
Togo-2013_129_6,Togo-2013,129_6,129,6,0.5,,,,On-call,1.0,1,Yes,5 or less,11-50,,45 or older,Other,Other,Secondary,Female,Female,Diploma,Yes,No,
Togo-2013_13_3,Togo-2013,13_3,13,3,0.5714286,,,,,1.0,1,No,5 or less,6-10,With patient,25-34,Other,Other,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_13_2,Togo-2013,13_2,13,2,0.5714286,,,,Authorized absence,1.0,1,Yes,5 or less,6-10,,25-34,Other,Other,Secondary,Female,Female,Diploma,Yes,No,
Togo-2013_13_4,Togo-2013,13_4,13,4,0.5714286,,,,Authorized absence,1.0,1,Yes,5 or less,6-10,,35-44,Other,Other,Primary,Female,Female,None,Yes,No,
Togo-2013_13_5,Togo-2013,13_5,13,5,0.5714286,,,,On-call,1.0,1,No,5 or less,6-10,,25-34,Other,Other,Primary,Female,Female,None,Yes,No,
Togo-2013_13_6,Togo-2013,13_6,13,6,0.5714286,,,,On-call,1.0,1,Yes,5 or less,6-10,,25-34,Nurse,Nurse,Primary,Male,Male,None,Yes,No,
Togo-2013_13_1,Togo-2013,13_1,13,1,0.5714286,,,,,1.0,1,Yes,5 or less,6-10,With patient,35-44,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_13_7,Togo-2013,13_7,13,7,0.5714286,,,,,1.0,1,No,5 or less,6-10,"Laboratory, investigations, or x-ray",25-34,Other,Other,Secondary,Male,Male,None,Yes,Yes,No
Togo-2013_130_2,Togo-2013,130_2,130,2,0.0,,,,,1.0,1,Yes,5 or less,5 or less,Discussion with colleagues or staff meeting,45 or older,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_130_1,Togo-2013,130_1,130,1,0.0,,,,,1.0,1,Yes,5 or less,5 or less,Discussion with colleagues or staff meeting,35-44,Nurse,Nurse,Post-Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_130_3,Togo-2013,130_3,130,3,0.0,,,,,1.0,1,Yes,5 or less,5 or less,Discussion with colleagues or staff meeting,25-34,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_131_3,Togo-2013,131_3,131,3,0.3,,,,,1.0,1,Yes,Over 5,11-50,With patient,35-44,Nurse,Nurse,Secondary,Female,Female,Diploma,Yes,Yes,No
Togo-2013_131_16,Togo-2013,131_16,131,16,0.3,,,"Training, seminar or meeting",,,1,No,Over 5,11-50,,35-44,Other,,Secondary,Male,,Diploma,No,,
Togo-2013_131_19,Togo-2013,131_19,131,19,0.3,,,,,,1,No,Over 5,11-50,,45 or older,Other,,Secondary,Male,,None,Yes,,
Togo-2013_131_8,Togo-2013,131_8,131,8,0.3,,,On-call,On-call,1.0,1,Yes,Over 5,11-50,,45 or older,Nurse,Nurse,Primary,Male,Male,None,No,No,
Togo-2013_131_14,Togo-2013,131_14,131,14,0.3,,,,,1.0,1,No,Over 5,11-50,"Laboratory, investigations, or x-ray",25-34,Other,Other,Post-Secondary,Male,Male,,Yes,Yes,No
Togo-2013_131_6,Togo-2013,131_6,131,6,0.3,,,Internal organization for day,,,1,Yes,Over 5,11-50,,45 or older,Nurse,,Secondary,Male,,Diploma,No,,
Togo-2013_131_9,Togo-2013,131_9,131,9,0.3,,,"Training, seminar or meeting",,1.0,1,Yes,Over 5,11-50,With patient,25-34,Nurse,Nurse,Post-Secondary,Female,Female,Advanced,No,Yes,No
Togo-2013_131_15,Togo-2013,131_15,131,15,0.3,,,,,1.0,1,No,Over 5,11-50,"Laboratory, investigations, or x-ray",45 or older,Other,Other,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_131_13,Togo-2013,131_13,131,13,0.3,,,Authorized absence,,1.0,1,Yes,Over 5,11-50,Discussion with colleagues or staff meeting,25-34,Other,Other,Primary,Female,Female,None,No,Yes,No
Togo-2013_131_4,Togo-2013,131_4,131,4,0.3,,,Internal organization for day,Internal organization for day,1.0,1,Yes,Over 5,11-50,,25-34,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,No,No,
Togo-2013_131_10,Togo-2013,131_10,131,10,0.3,,,On-call,,,1,Yes,Over 5,11-50,,35-44,Other,,Secondary,Female,,Diploma,No,,
Togo-2013_131_12,Togo-2013,131_12,131,12,0.3,,,On-call,,,1,Yes,Over 5,11-50,,45 or older,Other,,Primary,Female,,None,No,,
Togo-2013_131_1,Togo-2013,131_1,131,1,0.3,,,Official mission,,,1,Yes,Over 5,11-50,,35-44,Doctor,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_131_7,Togo-2013,131_7,131,7,0.3,,,,,,1,No,Over 5,11-50,,45 or older,Nurse,,Secondary,Male,,Diploma,Yes,,
Togo-2013_131_22,Togo-2013,131_22,131,22,0.3,,,On-call,,,1,No,Over 5,11-50,,35-44,Other,,Primary,Female,,None,No,,
Togo-2013_131_17,Togo-2013,131_17,131,17,0.3,,,,,,1,Yes,Over 5,11-50,,35-44,Other,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_131_5,Togo-2013,131_5,131,5,0.3,,,On-call,,,1,Yes,Over 5,11-50,,45 or older,Nurse,,Secondary,Male,,Diploma,No,,
Togo-2013_131_18,Togo-2013,131_18,131,18,0.3,,,Official mission,,,1,Yes,Over 5,11-50,,45 or older,Nurse,,Primary,Male,,None,No,,
Togo-2013_131_21,Togo-2013,131_21,131,21,0.3,,,Official mission,Official mission,1.0,1,No,Over 5,11-50,,35-44,Other,Other,Primary,Female,Female,None,No,No,
Togo-2013_131_2,Togo-2013,131_2,131,2,0.3,,,"Training, seminar or meeting",,1.0,1,Yes,Over 5,11-50,With patient,35-44,Clinical Officer,Clinical Officer,Secondary,Male,Male,Advanced,No,Yes,No
Togo-2013_131_11,Togo-2013,131_11,131,11,0.3,,,,,1.0,1,Yes,Over 5,11-50,Discussion with colleagues or staff meeting,25-34,Other,Other,Secondary,Female,Female,None,Yes,Yes,No
Togo-2013_131_23,Togo-2013,131_23,131,23,0.3,,,,,,1,No,Over 5,11-50,,25-34,Other,,Secondary,Male,,None,Yes,,
Togo-2013_131_20,Togo-2013,131_20,131,20,0.3,,,On-call,,,1,No,Over 5,11-50,,25-34,Other,,Secondary,Male,,None,No,,
Togo-2013_132_6,Togo-2013,132_6,132,6,0.44444445,,,Authorized absence,On-call,1.0,1,Yes,Over 5,11-50,,25-34,Other,Other,Primary,Female,Female,None,Yes,No,
Togo-2013_132_4,Togo-2013,132_4,132,4,0.44444445,,,On-call,,1.0,1,Yes,Over 5,11-50,Looking for information or teaching,25-34,Other,Other,Primary,Female,Female,None,No,Yes,No
Togo-2013_132_2,Togo-2013,132_2,132,2,0.44444445,,,,,1.0,1,Yes,Over 5,11-50,With patient,35-44,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_132_7,Togo-2013,132_7,132,7,0.44444445,,,Authorized absence,Authorized absence,1.0,1,No,Over 5,11-50,,35-44,Other,Other,Post-Secondary,Male,Male,Advanced,No,No,
Togo-2013_132_1,Togo-2013,132_1,132,1,0.44444445,,,,,1.0,1,Yes,Over 5,11-50,With patient,25-34,Clinical Officer,Clinical Officer,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_132_3,Togo-2013,132_3,132,3,0.44444445,,,,,1.0,1,Yes,Over 5,11-50,Discussion with colleagues or staff meeting,35-44,Nurse,Nurse,Secondary,Male,Male,None,Yes,Yes,No
Togo-2013_132_9,Togo-2013,132_9,132,9,0.44444445,,,,,1.0,1,No,Over 5,11-50,Looking for information or teaching,45 or older,Other,Other,Primary,Male,Male,None,Yes,Yes,No
Togo-2013_132_5,Togo-2013,132_5,132,5,0.44444445,,,Authorized absence,Authorized absence,1.0,1,Yes,Over 5,11-50,,25-34,Other,Other,Primary,Female,Female,None,No,No,
Togo-2013_132_8,Togo-2013,132_8,132,8,0.44444445,,,Authorized absence,Authorized absence,1.0,1,No,Over 5,11-50,,35-44,Other,Other,Primary,Male,Male,None,No,No,
Togo-2013_133_1,Togo-2013,133_1,133,1,0.25,,,,,1.0,1,Yes,5 or less,5 or less,Discussion with colleagues or staff meeting,35-44,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_133_2,Togo-2013,133_2,133,2,0.25,,,Official mission,Official mission,1.0,1,Yes,5 or less,5 or less,,25-34,Other,Other,Primary,Female,Female,None,No,No,
Togo-2013_133_3,Togo-2013,133_3,133,3,0.25,,,,,1.0,1,Yes,5 or less,5 or less,Discussion with colleagues or staff meeting,45 or older,Nurse,Nurse,Secondary,Male,Male,None,Yes,Yes,No
Togo-2013_133_4,Togo-2013,133_4,133,4,0.25,,,,,1.0,1,No,5 or less,5 or less,6.0,35-44,Other,Other,Secondary,Male,Male,None,Yes,Yes,No
Togo-2013_134_2,Togo-2013,134_2,134,2,0.0,,,,,1.0,1,Yes,5 or less,5 or less,Discussion with colleagues or staff meeting,25-34,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_134_1,Togo-2013,134_1,134,1,0.0,,,,,1.0,1,Yes,5 or less,5 or less,Discussion with colleagues or staff meeting,35-44,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_135_1,Togo-2013,135_1,135,1,1.0,,,,Unauthorized absence,1.0,1,Yes,5 or less,5 or less,,45 or older,Nurse,Nurse,Primary,Male,Male,None,Yes,No,
Togo-2013_136_3,Togo-2013,136_3,136,3,0.6,,,,,,1,Yes,Over 5,11-50,,25-34,Clinical Officer,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_136_24,Togo-2013,136_24,136,24,0.6,,,,,1.0,1,No,Over 5,11-50,Paperwork,35-44,Other,Other,Post-Secondary,Male,Male,None,Yes,Yes,No
Togo-2013_136_6,Togo-2013,136_6,136,6,0.6,,,,Unauthorized absence,1.0,1,Yes,Over 5,11-50,,35-44,Nurse,Nurse,Secondary,Female,Female,Diploma,Yes,No,
Togo-2013_136_15,Togo-2013,136_15,136,15,0.6,,,,,,1,No,Over 5,11-50,,25-34,Other,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_136_22,Togo-2013,136_22,136,22,0.6,,,,,,1,No,Over 5,11-50,,35-44,Other,,Secondary,Male,,Diploma,Yes,,
Togo-2013_136_21,Togo-2013,136_21,136,21,0.6,,,On-call,,,1,No,Over 5,11-50,,35-44,Other,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_136_7,Togo-2013,136_7,136,7,0.6,,,,,1.0,1,Yes,Over 5,11-50,Discussion with colleagues or staff meeting,35-44,Nurse,Nurse,Secondary,Female,Female,Diploma,Yes,Yes,No
Togo-2013_136_20,Togo-2013,136_20,136,20,0.6,,,On-call,,,1,Yes,Over 5,11-50,,45 or older,Other,,Primary,Female,,None,No,,
Togo-2013_136_11,Togo-2013,136_11,136,11,0.6,,,,,,1,Yes,Over 5,11-50,,45 or older,Nurse,,Secondary,Male,,Diploma,Yes,,
Togo-2013_136_17,Togo-2013,136_17,136,17,0.6,,,On-call,,,1,Yes,Over 5,11-50,,35-44,Other,,Secondary,Female,,None,No,,
Togo-2013_136_19,Togo-2013,136_19,136,19,0.6,,,Authorized absence,Authorized absence,1.0,1,Yes,Over 5,11-50,,35-44,Other,Other,Primary,Female,Female,None,No,No,
Togo-2013_136_5,Togo-2013,136_5,136,5,0.6,,,,Sick or on maternity leave,1.0,1,Yes,Over 5,11-50,,45 or older,Nurse,Nurse,Secondary,Female,Female,Diploma,Yes,No,
Togo-2013_136_13,Togo-2013,136_13,136,13,0.6,,,On-call,,,1,Yes,Over 5,11-50,,45 or older,Nurse,,Secondary,Male,,None,No,,
Togo-2013_136_2,Togo-2013,136_2,136,2,0.6,,,,,,1,Yes,Over 5,11-50,,35-44,Clinical Officer,,Secondary,Male,,Advanced,Yes,,
Togo-2013_136_16,Togo-2013,136_16,136,16,0.6,,,,Unauthorized absence,1.0,1,No,Over 5,11-50,,35-44,Other,Other,Post-Secondary,Male,Male,Advanced,Yes,No,
Togo-2013_136_1,Togo-2013,136_1,136,1,0.6,,,,,1.0,1,No,Over 5,11-50,Discussion with colleagues or staff meeting,25-34,Doctor,Doctor,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
