survey_id,country,unique_id,facility_id,provider_id,absence_rate,absent_other1,absent_other2,absent_reason1,absent_reason2,has_absentee,has_roster,is_outpatient,provider_activity,provider_activityoth,provider_age1,provider_cadre1,provider_cadre2,provider_male1,provider_male2,provider_present1,provider_present2,salary_delay
Kenya-2012_10609_9,Kenya-2012,10609_9,10609,9,0.6, ,,Not his/her shift,,,1,Yes,,,35-44,Clinical Officer,,Female,,No,,
Kenya-2012_10609_10,Kenya-2012,10609_10,10609,10,0.6, ,,Authorized absence,,,1,Yes,,,45 or older,Clinical Officer,,Male,,No,,
Kenya-2012_10609_11,Kenya-2012,10609_11,10609,11,0.6, , ,Not his/her shift,Authorized absence,1.0,1,Yes,, ,45 or older,Clinical Officer,Clinical Officer,Male,Male,No,No,
Kenya-2012_10609_12,Kenya-2012,10609_12,10609,12,0.6, ,,,,,1,No,,,35-44,Clinical Officer,,Male,,Yes,,
Kenya-2012_10609_13,Kenya-2012,10609_13,10609,13,0.6, ,,,,,1,Yes,,,35-44,Clinical Officer,,Male,,Yes,,
Kenya-2012_10609_14,Kenya-2012,10609_14,10609,14,0.6, ,,,,,1,Yes,,,,Clinical Officer,,Male,,Yes,,
Kenya-2012_10609_15,Kenya-2012,10609_15,10609,15,0.6, ,,,,,1,No,,,45 or older,Nurse,,Female,,Yes,,
Kenya-2012_10609_16,Kenya-2012,10609_16,10609,16,0.6, , ,,,1.0,1,No,With patient, ,35-44,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_10609_17,Kenya-2012,10609_17,10609,17,0.6, ,,"Training, seminar or meeting",,,1,No,,,45 or older,Nurse,,Male,,No,,
Kenya-2012_10609_18,Kenya-2012,10609_18,10609,18,0.6, , ,Authorized absence,Authorized absence,1.0,1,No,, ,45 or older,Nurse,Nurse,Male,Male,No,No,
Kenya-2012_10609_19,Kenya-2012,10609_19,10609,19,0.6, ,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Kenya-2012_10609_20,Kenya-2012,10609_20,10609,20,0.6, ,,Not his/her shift,,,1,No,,,45 or older,Nurse,,Female,,No,,
Kenya-2012_10609_21,Kenya-2012,10609_21,10609,21,0.6, ,,Not his/her shift,,,1,No,,,35-44,Nurse,,Female,,No,,
Kenya-2012_10609_22,Kenya-2012,10609_22,10609,22,0.6, , ,Not his/her shift,Not his/her shift,1.0,1,No,, ,45 or older,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_10609_23,Kenya-2012,10609_23,10609,23,0.6, ,,,,,1,No,,,45 or older,Nurse,,Female,,Yes,,
Kenya-2012_10609_24,Kenya-2012,10609_24,10609,24,0.6, ,,Not his/her shift,,,1,No,,,45 or older,Nurse,,Female,,No,,
Kenya-2012_10609_25,Kenya-2012,10609_25,10609,25,0.6, ,,Not his/her shift,,,1,No,,,45 or older,Nurse,,Female,,No,,
Kenya-2012_10609_26,Kenya-2012,10609_26,10609,26,0.6, ,,Not his/her shift,,,1,No,,,45 or older,Nurse,,Male,,No,,
Kenya-2012_10609_27,Kenya-2012,10609_27,10609,27,0.6, ,,Not his/her shift,,,1,No,,,45 or older,Nurse,,Male,,No,,
Kenya-2012_10609_28,Kenya-2012,10609_28,10609,28,0.6, ,,Authorized absence,,,1,No,,,45 or older,Nurse,,Female,,No,,
Kenya-2012_10609_29,Kenya-2012,10609_29,10609,29,0.6, ,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Kenya-2012_10609_30,Kenya-2012,10609_30,10609,30,0.6, ,,Not his/her shift,,,1,No,,,45 or older,Nurse,,Female,,No,,
Kenya-2012_10609_31,Kenya-2012,10609_31,10609,31,0.6, ,,Not his/her shift,,,1,No,,,45 or older,Nurse,,Female,,No,,
Kenya-2012_10609_32,Kenya-2012,10609_32,10609,32,0.6, ,,Not his/her shift,,,1,No,,,35-44,Nurse,,Male,,No,,
Kenya-2012_10609_33,Kenya-2012,10609_33,10609,33,0.6, ,,Not his/her shift,,,1,No,,,45 or older,Nurse,,Female,,No,,
Kenya-2012_10609_34,Kenya-2012,10609_34,10609,34,0.6, ,,Authorized absence,,,1,No,,,45 or older,Nurse,,Female,,No,,
Kenya-2012_10609_35,Kenya-2012,10609_35,10609,35,0.6, ,,Not his/her shift,,,1,No,,,35-44,Nurse,,Female,,No,,
Kenya-2012_10609_36,Kenya-2012,10609_36,10609,36,0.6, ,,Not his/her shift,,,1,No,,,35-44,Nurse,,Female,,No,,
Kenya-2012_10609_37,Kenya-2012,10609_37,10609,37,0.6, ,,Authorized absence,,,1,No,,,45 or older,Nurse,,Female,,No,,
Kenya-2012_10609_38,Kenya-2012,10609_38,10609,38,0.6, ,,Not his/her shift,,,1,No,,,45 or older,Nurse,,Female,,No,,
Kenya-2012_10609_39,Kenya-2012,10609_39,10609,39,0.6, ,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Kenya-2012_10609_40,Kenya-2012,10609_40,10609,40,0.6, , ,Authorized absence,Authorized absence,1.0,1,No,, ,45 or older,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_10609_41,Kenya-2012,10609_41,10609,41,0.6, ,,Not his/her shift,,,1,No,,,45 or older,Nurse,,Male,,No,,
Kenya-2012_10609_42,Kenya-2012,10609_42,10609,42,0.6, ,,Not his/her shift,,,1,No,,,45 or older,Nurse,,Female,,No,,
Kenya-2012_10609_43,Kenya-2012,10609_43,10609,43,0.6, ,,,,,1,No,,,45 or older,Other,,Male,,Yes,,
Kenya-2012_10609_44,Kenya-2012,10609_44,10609,44,0.6, ,,Authorized absence,,,1,No,,,25-34,Other,,Male,,No,,
Kenya-2012_10609_45,Kenya-2012,10609_45,10609,45,0.6, ,,Not his/her shift,,,1,No,,,45 or older,Other,,Female,,No,,
Kenya-2012_10609_46,Kenya-2012,10609_46,10609,46,0.6, ,,Not his/her shift,,,1,No,,,45 or older,Other,,Female,,No,,
Kenya-2012_10609_47,Kenya-2012,10609_47,10609,47,0.6, ,,Not his/her shift,,,1,No,,,25-34,Other,,Male,,No,,
Kenya-2012_10609_48,Kenya-2012,10609_48,10609,48,0.6, ,,,,,1,No,,,45 or older,Other,,Male,,Yes,,
Kenya-2012_10609_49,Kenya-2012,10609_49,10609,49,0.6, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,45 or older,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_10609_50,Kenya-2012,10609_50,10609,50,0.6, , ,Outreach or fieldwork,Outreach or fieldwork,1.0,1,No,, ,,Other,Other,Male,Male,No,No,
Kenya-2012_10671_1,Kenya-2012,10671_1,10671,1,0.5, , ,,,1.0,1,Yes,With patient, ,45 or older,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_10671_2,Kenya-2012,10671_2,10671,2,0.5, , ,,Authorized absence,1.0,1,Yes,, ,45 or older,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_10671_3,Kenya-2012,10671_3,10671,3,0.5, , ,"Training, seminar or meeting","Training, seminar or meeting",1.0,1,Yes,, ,45 or older,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_10671_4,Kenya-2012,10671_4,10671,4,0.5, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_10738_1,Kenya-2012,10738_1,10738,1,0.3, ,,,,,1,Yes,,,,Clinical Officer,,Male,,Yes,,
Kenya-2012_10738_2,Kenya-2012,10738_2,10738,2,0.3, , ,,,1.0,1,Yes,With patient, ,35-44,Doctor,Doctor,Male,Male,Yes,Yes,No
Kenya-2012_10738_3,Kenya-2012,10738_3,10738,3,0.3, ,,Sick or on maternity leave,,,1,Yes,,,,Clinical Officer,,Male,,No,,
Kenya-2012_10738_4,Kenya-2012,10738_4,10738,4,0.3, ,,,,,1,No,,,,Other,,Male,,Yes,,
Kenya-2012_10738_5,Kenya-2012,10738_5,10738,5,0.3, ,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Kenya-2012_10738_6,Kenya-2012,10738_6,10738,6,0.3, ,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Kenya-2012_10738_7,Kenya-2012,10738_7,10738,7,0.3, ,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Kenya-2012_10738_8,Kenya-2012,10738_8,10738,8,0.3, , ,,,1.0,1,No,Other,TAKING REPORTS IN THE WARD,35-44,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_10738_9,Kenya-2012,10738_9,10738,9,0.3, , ,Not his/her shift,,1.0,1,No,Other,TAKING REPORTS IN THE WARD,,Nurse,Nurse,Female,Female,No,Yes,No
Kenya-2012_10738_10,Kenya-2012,10738_10,10738,10,0.3, ,,Official mission,,,1,No,,,,Other,,Female,,No,,
Kenya-2012_10738_11,Kenya-2012,10738_11,10738,11,0.3, , ,Authorized absence,,1.0,1,No,Other,TAKING REPORTS IN THE WARD,,Nurse,Nurse,Female,Female,No,Yes,No
Kenya-2012_10738_12,Kenya-2012,10738_12,10738,12,0.3, , ,Authorized absence,Not his/her shift,1.0,1,No,, ,,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_10738_13,Kenya-2012,10738_13,10738,13,0.3, ,,On strike,,,1,No,,,,Doctor,,Female,,No,,
Kenya-2012_10738_14,Kenya-2012,10738_14,10738,14,0.3, , ,,,1.0,1,No,Other,TAKING REPORTS IN THE WARD,,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_10738_15,Kenya-2012,10738_15,10738,15,0.3, , ,Authorized absence,,1.0,1,No,Other,TAKING REPORTS IN THE WARD,,Nurse,Nurse,Female,Female,No,Yes,No
Kenya-2012_10738_16,Kenya-2012,10738_16,10738,16,0.3, ,,Authorized absence,,,1,No,,,,Nurse,,Female,,No,,
Kenya-2012_10738_17,Kenya-2012,10738_17,10738,17,0.3, , ,Not his/her shift,Not his/her shift,1.0,1,Yes,, ,,Clinical Officer,Clinical Officer,Female,Female,No,No,
Kenya-2012_10738_18,Kenya-2012,10738_18,10738,18,0.3, , ,Authorized absence,Not his/her shift,1.0,1,No,, ,,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_10738_19,Kenya-2012,10738_19,10738,19,0.3, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_10755_1,Kenya-2012,10755_1,10755,1,0.0, , ,,,1.0,1,Yes,With patient, ,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,Yes,No
Kenya-2012_10755_2,Kenya-2012,10755_2,10755,2,0.0, , ,,,1.0,1,No,With patient, ,25-34,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_10781_1,Kenya-2012,10781_1,10781,1,0.7, , ,,Official mission,1.0,1,Yes,, ,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,No,
Kenya-2012_10781_2,Kenya-2012,10781_2,10781,2,0.7, , ,,Sick or on maternity leave,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_10781_3,Kenya-2012,10781_3,10781,3,0.7, , ,Authorized absence,,1.0,1,Yes,Other, ,25-34,Nurse,Nurse,Female,Female,No,Yes,No
Kenya-2012_10781_4,Kenya-2012,10781_4,10781,4,0.7, , ,Sick or on maternity leave,Sick or on maternity leave,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_10781_5,Kenya-2012,10781_5,10781,5,0.7, , ,,Not his/her shift,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_10781_6,Kenya-2012,10781_6,10781,6,0.7, , ,Not his/her shift,Not his/her shift,1.0,1,Yes,Paperwork, ,45 or older,Nurse,Nurse,Female,Female,No,No,No
Kenya-2012_10781_7,Kenya-2012,10781_7,10781,7,0.7, , ,Not his/her shift,,1.0,1,Yes,Paperwork, ,45 or older,Nurse,Nurse,Female,Female,No,Yes,No
Kenya-2012_10781_8,Kenya-2012,10781_8,10781,8,0.7, , ,Not his/her shift,Not his/her shift,1.0,1,Yes,, ,35-44,Nurse,Nurse,Male,Male,No,No,
Kenya-2012_10781_9,Kenya-2012,10781_9,10781,9,0.7, , ,Authorized absence,Authorized absence,1.0,1,Yes,, ,45 or older,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_10781_10,Kenya-2012,10781_10,10781,10,0.7, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_10796_1,Kenya-2012,10796_1,10796,1,0.0, , ,,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_10796_2,Kenya-2012,10796_2,10796,2,0.0, , ,,,1.0,1,No,With patient, ,25-34,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_10798_1,Kenya-2012,10798_1,10798,1,0.9, ,,,,,1,Yes,,,25-34,Clinical Officer,,Male,,Yes,,
Kenya-2012_10798_2,Kenya-2012,10798_2,10798,2,0.9, , ,Sick or on maternity leave,Sick or on maternity leave,1.0,1,Yes,, ,,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_10798_3,Kenya-2012,10798_3,10798,3,0.9, , ,Authorized absence,Outreach or fieldwork,1.0,1,No,, ,,Other,Other,Male,Male,No,No,
Kenya-2012_10798_4,Kenya-2012,10798_4,10798,4,0.9, , ,,,1.0,1,No,With patient, ,25-34,Other,Other,Female,Female,Yes,Yes,Yes
Kenya-2012_10798_5,Kenya-2012,10798_5,10798,5,0.9, ,,,,,1,Yes,,,25-34,Nurse,,Female,,Yes,,
Kenya-2012_10798_6,Kenya-2012,10798_6,10798,6,0.9, ,,,,,1,Yes,,,25-34,Nurse,,Female,,Yes,,
Kenya-2012_10798_7,Kenya-2012,10798_7,10798,7,0.9, , ,Not his/her shift,Not his/her shift,1.0,1,Yes,, ,,Nurse,Nurse,Male,Male,No,No,
Kenya-2012_10798_8,Kenya-2012,10798_8,10798,8,0.9, ,,,,,1,Yes,,,35-44,Nurse,,Female,,Yes,,
Kenya-2012_10798_9,Kenya-2012,10798_9,10798,9,0.9, , ,Not his/her shift,Not his/her shift,1.0,1,Yes,, ,,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_10798_10,Kenya-2012,10798_10,10798,10,0.9, , ,Not his/her shift,Not his/her shift,1.0,1,Yes,, ,,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_10798_11,Kenya-2012,10798_11,10798,11,0.9, , ,Not his/her shift,Not his/her shift,1.0,1,Yes,, ,,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_10798_12,Kenya-2012,10798_12,10798,12,0.9, , ,Not his/her shift,Not his/her shift,1.0,1,Yes,, ,,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_10798_13,Kenya-2012,10798_13,10798,13,0.9, ,,,,,1,No,,,,Other,,Female,,Yes,,
Kenya-2012_10798_14,Kenya-2012,10798_14,10798,14,0.9, , ,,Outreach or fieldwork,1.0,1,No,, ,35-44,Other,Other,Female,Female,Yes,No,
Kenya-2012_10798_15,Kenya-2012,10798_15,10798,15,0.9, , ,Not his/her shift,Not his/her shift,1.0,1,Yes,, ,,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_10808_1,Kenya-2012,10808_1,10808,1,0.3, ,,,,,1,No,,,45 or older,Nurse,,Female,,Yes,,
Kenya-2012_10808_2,Kenya-2012,10808_2,10808,2,0.3, ,,,,,1,No,,,35-44,Nurse,,Female,,Yes,,
Kenya-2012_10808_3,Kenya-2012,10808_3,10808,3,0.3, ,,Authorized absence,,,1,Yes,,,35-44,Doctor,,Male,,No,,
Kenya-2012_10808_4,Kenya-2012,10808_4,10808,4,0.3, ,,Official mission,,,1,Yes,,,45 or older,Doctor,,Male,,No,,
Kenya-2012_10808_5,Kenya-2012,10808_5,10808,5,0.3, ,,Official mission,,,1,Yes,,,25-34,Clinical Officer,,Male,,No,,
Kenya-2012_10808_6,Kenya-2012,10808_6,10808,6,0.3, ,,Official mission,,,1,Yes,,,35-44,Clinical Officer,,Female,,No,,
Kenya-2012_10808_7,Kenya-2012,10808_7,10808,7,0.3, ,,Official mission,,,1,Yes,,,25-34,Clinical Officer,,Male,,No,,
Kenya-2012_10808_8,Kenya-2012,10808_8,10808,8,0.3, ,,Official mission,,,1,Yes,,,35-44,Clinical Officer,,Male,,No,,
Kenya-2012_10808_9,Kenya-2012,10808_9,10808,9,0.3, ,,Official mission,,,1,Yes,,,25-34,Clinical Officer,,Male,,No,,
Kenya-2012_10808_10,Kenya-2012,10808_10,10808,10,0.3, ,,Authorized absence,,,1,Yes,,,25-34,Clinical Officer,,Female,,No,,
Kenya-2012_10808_11,Kenya-2012,10808_11,10808,11,0.3, , ,,,1.0,1,Yes,With patient, ,25-34,Clinical Officer,Clinical Officer,Female,Female,Yes,Yes,No
Kenya-2012_10808_12,Kenya-2012,10808_12,10808,12,0.3, , ,,,1.0,1,Yes,With patient, ,35-44,Clinical Officer,Clinical Officer,Female,Female,Yes,Yes,No
Kenya-2012_10808_13,Kenya-2012,10808_13,10808,13,0.3, ,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Kenya-2012_10808_14,Kenya-2012,10808_14,10808,14,0.3, ,,,,,1,No,,,45 or older,Nurse,,Male,,Yes,,
Kenya-2012_10808_15,Kenya-2012,10808_15,10808,15,0.3, , ,,,1.0,1,No,Paperwork, ,25-34,Nurse,Nurse,Male,Male,Yes,Yes,No
Kenya-2012_10808_16,Kenya-2012,10808_16,10808,16,0.3, ,,,,,1,No,,,45 or older,Nurse,,Female,,Yes,,
Kenya-2012_10808_17,Kenya-2012,10808_17,10808,17,0.3, ,,Official mission,,,1,No,,,25-34,Nurse,,Female,,No,,
Kenya-2012_10808_18,Kenya-2012,10808_18,10808,18,0.3, ,,,,,1,No,,,Younger than 25,Nurse,,Female,,Yes,,
Kenya-2012_10808_19,Kenya-2012,10808_19,10808,19,0.3, , ,,,1.0,1,No,Other, ,25-34,Nurse,Nurse,Male,Male,Yes,Yes,No
Kenya-2012_10808_20,Kenya-2012,10808_20,10808,20,0.3, ,,Authorized absence,,,1,No,,,25-34,Nurse,,Male,,No,,
Kenya-2012_10808_21,Kenya-2012,10808_21,10808,21,0.3, ,,,,,1,No,,,45 or older,Nurse,,Male,,Yes,,
Kenya-2012_10808_22,Kenya-2012,10808_22,10808,22,0.3, ,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Kenya-2012_10808_23,Kenya-2012,10808_23,10808,23,0.3, ,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Kenya-2012_10808_24,Kenya-2012,10808_24,10808,24,0.3, , ,,,1.0,1,No,Paperwork, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_10808_25,Kenya-2012,10808_25,10808,25,0.3, , ,Not his/her shift,Not his/her shift,1.0,1,No,, ,Younger than 25,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_10808_26,Kenya-2012,10808_26,10808,26,0.3, ,,,,,1,No,,,25-34,Nurse,,Male,,Yes,,
Kenya-2012_10808_27,Kenya-2012,10808_27,10808,27,0.3, , ,,,1.0,1,No,Other, ,25-34,Nurse,Nurse,Male,Male,Yes,Yes,No
Kenya-2012_10808_28,Kenya-2012,10808_28,10808,28,0.3, , ,,Authorized absence,1.0,1,No,, ,25-34,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_10808_29,Kenya-2012,10808_29,10808,29,0.3, ,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Kenya-2012_10808_30,Kenya-2012,10808_30,10808,30,0.3, , ,Not his/her shift,Not his/her shift,1.0,1,No,, ,25-34,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_10808_31,Kenya-2012,10808_31,10808,31,0.3, ,,Authorized absence,,,1,No,,,25-34,Nurse,,Female,,No,,
Kenya-2012_10808_32,Kenya-2012,10808_32,10808,32,0.3, ,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Kenya-2012_10808_33,Kenya-2012,10808_33,10808,33,0.3, ,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Kenya-2012_10808_34,Kenya-2012,10808_34,10808,34,0.3, ,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Kenya-2012_10808_35,Kenya-2012,10808_35,10808,35,0.3, ,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Kenya-2012_10808_36,Kenya-2012,10808_36,10808,36,0.3, ,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Kenya-2012_10808_37,Kenya-2012,10808_37,10808,37,0.3, ,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Kenya-2012_10808_38,Kenya-2012,10808_38,10808,38,0.3, ,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Kenya-2012_10808_39,Kenya-2012,10808_39,10808,39,0.3, ,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Kenya-2012_10808_40,Kenya-2012,10808_40,10808,40,0.3, ,,,,,1,No,,,25-34,Other,,Male,,Yes,,
Kenya-2012_10808_41,Kenya-2012,10808_41,10808,41,0.3, ,,,,,1,No,,,35-44,Other,,Male,,Yes,,
Kenya-2012_10808_42,Kenya-2012,10808_42,10808,42,0.3, ,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Kenya-2012_10808_43,Kenya-2012,10808_43,10808,43,0.3, ,,Authorized absence,,,1,No,,,25-34,Other,,Female,,No,,
Kenya-2012_10808_44,Kenya-2012,10808_44,10808,44,0.3, ,,,,,1,No,,,35-44,Other,,Male,,Yes,,
Kenya-2012_10808_45,Kenya-2012,10808_45,10808,45,0.3, ,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Kenya-2012_10808_46,Kenya-2012,10808_46,10808,46,0.3, , ,,,1.0,1,No,Discussion with colleagues or staff meeting, ,35-44,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_10808_47,Kenya-2012,10808_47,10808,47,0.3, ,,Authorized absence,,,1,No,,,25-34,Other,,Male,,No,,
Kenya-2012_10808_48,Kenya-2012,10808_48,10808,48,0.3, ,,Not his/her shift,,,1,No,,,45 or older,Other,,Male,,No,,
Kenya-2012_10808_49,Kenya-2012,10808_49,10808,49,0.3, ,,Not his/her shift,,,1,No,,,Younger than 25,Nurse,,Female,,No,,
Kenya-2012_10808_50,Kenya-2012,10808_50,10808,50,0.3, ,,Not his/her shift,,,1,No,,,Younger than 25,Nurse,,Female,,No,,
Kenya-2012_10820_1,Kenya-2012,10820_1,10820,1,0.5, , ,,,1.0,1,Yes,With patient, ,45 or older,Nurse,Nurse,Male,Male,Yes,Yes,No
Kenya-2012_10820_2,Kenya-2012,10820_2,10820,2,0.5, , ,,Authorized absence,1.0,1,Yes,, ,45 or older,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_10877_1,Kenya-2012,10877_1,10877,1,0.0, , ,,,1.0,1,Yes,With patient, ,35-44,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Kenya-2012_10877_2,Kenya-2012,10877_2,10877,2,0.0, , ,Sick or on maternity leave,,1.0,1,Yes,Paperwork, ,25-34,Clinical Officer,Clinical Officer,Female,Female,No,Yes,Yes
Kenya-2012_10877_3,Kenya-2012,10877_3,10877,3,0.0, , ,,,1.0,1,Yes,Discussion with colleagues or staff meeting, ,45 or older,Nurse,Nurse,Male,Male,Yes,Yes,Yes
Kenya-2012_10877_4,Kenya-2012,10877_4,10877,4,0.0, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Other,Female,Female,Yes,Yes,Yes
Kenya-2012_10877_5,Kenya-2012,10877_5,10877,5,0.0, , ,,,1.0,1,No,With patient, ,25-34,Other,Other,Female,Female,Yes,Yes,Yes
Kenya-2012_10877_6,Kenya-2012,10877_6,10877,6,0.0, , ,,,1.0,1,No,Discussion with colleagues or staff meeting, ,25-34,Other,Other,Female,Female,Yes,Yes,Yes
Kenya-2012_10877_7,Kenya-2012,10877_7,10877,7,0.0, , ,,,1.0,1,No,Discussion with colleagues or staff meeting, ,25-34,Other,Other,Male,Male,Yes,Yes,Yes
Kenya-2012_10877_8,Kenya-2012,10877_8,10877,8,0.0, , ,,,1.0,1,No,Discussion with colleagues or staff meeting, ,25-34,Other,Other,Female,Female,Yes,Yes,Yes
Kenya-2012_10878_1,Kenya-2012,10878_1,10878,1,0.4, , ,,,1.0,1,Yes,Discussion with colleagues or staff meeting, ,35-44,Clinical Officer,Clinical Officer,Male,Male,Yes,Yes,No
Kenya-2012_10878_2,Kenya-2012,10878_2,10878,2,0.4, , ,,"Training, seminar or meeting",1.0,1,No,, ,25-34,Other,Other,Male,Male,Yes,No,
Kenya-2012_10878_3,Kenya-2012,10878_3,10878,3,0.4, ,,,,,1,No,,,35-44,Other,,Male,,Yes,,
Kenya-2012_10878_4,Kenya-2012,10878_4,10878,4,0.4, , ,,,1.0,1,No,Paperwork, ,25-34,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_10878_5,Kenya-2012,10878_5,10878,5,0.4, , ,,Authorized absence,1.0,1,No,, ,25-34,Other,Other,Female,Female,,No,
Kenya-2012_10878_6,Kenya-2012,10878_6,10878,6,0.4, , ,Not his/her shift,Not his/her shift,1.0,1,Yes,, ,45 or older,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_10878_7,Kenya-2012,10878_7,10878,7,0.4, , ,Not his/her shift,Not his/her shift,1.0,1,Yes,, ,25-34,Nurse,Nurse,Male,Male,No,No,
Kenya-2012_10878_8,Kenya-2012,10878_8,10878,8,0.4, ,,,,,1,No,,,25-34,Other,,Male,,Yes,,
Kenya-2012_10878_9,Kenya-2012,10878_9,10878,9,0.4, , ,,,1.0,1,Yes,Discussion with colleagues or staff meeting, ,45 or older,Clinical Officer,Clinical Officer,Female,Female,,Yes,No
Kenya-2012_10878_10,Kenya-2012,10878_10,10878,10,0.4, ,,,,,1,Yes,,,35-44,Nurse,,Female,,Yes,,
Kenya-2012_10878_11,Kenya-2012,10878_11,10878,11,0.4, ,,,,,1,Yes,,,45 or older,Nurse,,Female,,Yes,,
Kenya-2012_10878_12,Kenya-2012,10878_12,10878,12,0.4, , ,,,1.0,1,Yes,Discussion with colleagues or staff meeting, ,35-44,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_10878_13,Kenya-2012,10878_13,10878,13,0.4, ,,,,,1,Yes,,,45 or older,Nurse,,Female,,Yes,,
Kenya-2012_10878_14,Kenya-2012,10878_14,10878,14,0.4, , ,,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Male,Male,Yes,Yes,No
Kenya-2012_10878_15,Kenya-2012,10878_15,10878,15,0.4, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_10878_16,Kenya-2012,10878_16,10878,16,0.4, ,,Not his/her shift,,,1,Yes,,,25-34,Nurse,,Female,,No,,
Kenya-2012_10887_1,Kenya-2012,10887_1,10887,1,,"Interns aded since present in SDI file, but uncertain if present at first visit",,Other,,,1,,,,,Other,,Female,,,,
Kenya-2012_10887_2,Kenya-2012,10887_2,10887,2,,"Interns aded since present in SDI file, but uncertain if present at first visit",,Other,,,1,,,,,Other,,Female,,,,
Kenya-2012_10914_1,Kenya-2012,10914_1,10914,1,0.0, , ,,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_10914_2,Kenya-2012,10914_2,10914,2,0.0, , ,,,1.0,1,Yes,Paperwork, ,25-34,Other,Other,Female,Female,Yes,Yes,No
