survey_id,country,unique_id,facility_id,provider_id,absence_rate,absent_other1,absent_other2,absent_reason1,absent_reason2,has_absentee,has_roster,is_outpatient,provider_activity,provider_activityoth,provider_age1,provider_cadre1,provider_cadre2,provider_male1,provider_male2,provider_present1,provider_present2,salary_delay
Uganda-2013_134_12,Uganda-2013,134_12,134,12,0.6,,,Not his/her shift,,1.0,1,No,With patient,,35-44,Other,Other,Female,Female,No,Yes,Yes
Uganda-2013_134_1,Uganda-2013,134_1,134,1,0.6,,,,Official mission,1.0,1,Yes,,,45 or older,Clinical Officer,Clinical Officer,Male,Male,Yes,No,
Uganda-2013_134_5,Uganda-2013,134_5,134,5,0.6,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,25-34,Nurse,Nurse,Male,Male,No,No,
Uganda-2013_134_10,Uganda-2013,134_10,134,10,0.6,,,,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Male,Male,Yes,Yes,Yes
Uganda-2013_134_14,Uganda-2013,134_14,134,14,0.6,,,Not his/her shift,Not his/her shift,1.0,1,No,,,45 or older,Other,Other,Male,Male,No,No,
Uganda-2013_134_9,Uganda-2013,134_9,134,9,0.6,,,"Training, seminar or meeting",,,1,Yes,,,Younger than 25,Nurse,,Female,,No,,
Uganda-2013_134_8,Uganda-2013,134_8,134,8,0.6,,,,Not his/her shift,1.0,1,No,,,25-34,Other,Other,Female,Female,Yes,No,
Uganda-2013_134_11,Uganda-2013,134_11,134,11,0.6,,,Not his/her shift,,,1,No,,,45 or older,Other,,Female,,No,,
Uganda-2013_134_6,Uganda-2013,134_6,134,6,0.6,,,Not his/her shift,,,1,Yes,,,25-34,Nurse,,Female,,No,,
Uganda-2013_134_4,Uganda-2013,134_4,134,4,0.6,,,,,,1,Yes,,,35-44,Nurse,,Female,,Yes,,
Uganda-2013_134_3,Uganda-2013,134_3,134,3,0.6,,,,Not his/her shift,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_134_7,Uganda-2013,134_7,134,7,0.6,,,"Training, seminar or meeting",,1.0,1,No,Other,HAVING LUNCH,25-34,Other,Other,Male,Male,No,Yes,Yes
Uganda-2013_134_15,Uganda-2013,134_15,134,15,0.6,,,,,1.0,1,Yes,Paperwork,,Younger than 25,Nurse,Nurse,Male,Male,Yes,Yes,Yes
Uganda-2013_134_2,Uganda-2013,134_2,134,2,0.6,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,35-44,Clinical Officer,Clinical Officer,Male,Male,No,No,
Uganda-2013_134_13,Uganda-2013,134_13,134,13,0.6,,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Uganda-2013_135_11,Uganda-2013,135_11,135,11,1.0,,,"Training, seminar or meeting",Unauthorized absence,1.0,1,No,,,25-34,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_135_6,Uganda-2013,135_6,135,6,1.0,,,Not his/her shift,Unauthorized absence,1.0,1,Yes,,,Younger than 25,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_135_5,Uganda-2013,135_5,135,5,1.0,,,Not his/her shift,Unauthorized absence,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_135_8,Uganda-2013,135_8,135,8,1.0,,,,Unauthorized absence,1.0,1,No,,,25-34,Other,Other,Female,Female,Yes,No,
Uganda-2013_135_3,Uganda-2013,135_3,135,3,1.0,,,Authorized absence,Unauthorized absence,1.0,1,Yes,,,25-34,Nurse,Nurse,Male,Male,No,No,
Uganda-2013_135_10,Uganda-2013,135_10,135,10,1.0,,,,,,1,Yes,,,35-44,Nurse,,Male,,Yes,,
Uganda-2013_135_7,Uganda-2013,135_7,135,7,1.0,,,Unauthorized absence,Unauthorized absence,1.0,1,No,,,25-34,Other,Other,Male,Male,No,No,
Uganda-2013_135_12,Uganda-2013,135_12,135,12,1.0,,,Sick or on maternity leave,Unauthorized absence,1.0,1,Yes,,,Younger than 25,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_135_2,Uganda-2013,135_2,135,2,1.0,,,Not his/her shift,Unauthorized absence,1.0,1,Yes,,,35-44,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_135_13,Uganda-2013,135_13,135,13,1.0,,,,,,1,No,,,45 or older,Other,,Male,,Yes,,
Uganda-2013_135_1,Uganda-2013,135_1,135,1,1.0,,,,Unauthorized absence,1.0,1,Yes,,,45 or older,Clinical Officer,Clinical Officer,Male,Male,Yes,No,
Uganda-2013_135_4,Uganda-2013,135_4,135,4,1.0,,,Authorized absence,,,1,Yes,,,25-34,Nurse,,Female,,No,,
Uganda-2013_135_9,Uganda-2013,135_9,135,9,1.0,,,,Unauthorized absence,1.0,1,Yes,,,35-44,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_136_4,Uganda-2013,136_4,136,4,0.6,,,Not his/her shift,,,1,Yes,,,25-34,Nurse,,Female,,No,,
Uganda-2013_136_13,Uganda-2013,136_13,136,13,0.6,,,,,,1,No,,,35-44,Nurse,,Female,,Yes,,
Uganda-2013_136_7,Uganda-2013,136_7,136,7,0.6,,,Not his/her shift,Not his/her shift,1.0,1,No,,,25-34,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_136_5,Uganda-2013,136_5,136,5,0.6,,,,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Male,Male,Yes,Yes,Yes
Uganda-2013_136_9,Uganda-2013,136_9,136,9,0.6,,,Not his/her shift,,,1,No,,,45 or older,Other,,Female,,No,,
Uganda-2013_136_6,Uganda-2013,136_6,136,6,0.6,,,Not his/her shift,Unauthorized absence,1.0,1,Yes,,,35-44,Nurse,Nurse,Male,Male,No,No,
Uganda-2013_136_8,Uganda-2013,136_8,136,8,0.6,,,,,1.0,1,No,Paperwork,,45 or older,Other,Other,Male,Male,Yes,Yes,Yes
Uganda-2013_136_3,Uganda-2013,136_3,136,3,0.6,,,Sick or on maternity leave,Sick or on maternity leave,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Male,No,No,
Uganda-2013_136_10,Uganda-2013,136_10,136,10,0.6,,,Not his/her shift,,,1,No,,,35-44,Other,,Male,,No,,
Uganda-2013_136_1,Uganda-2013,136_1,136,1,0.6,,,,,1.0,1,Yes,Other,UNCH BREAK,35-44,Clinical Officer,Clinical Officer,Male,Male,Yes,Yes,Yes
Uganda-2013_136_11,Uganda-2013,136_11,136,11,0.6,,,,,1.0,1,No,Other,,25-34,Other,Other,Male,Male,Yes,Yes,Yes
Uganda-2013_136_14,Uganda-2013,136_14,136,14,0.6,,,Authorized absence,Authorized absence,1.0,1,No,,,25-34,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_136_12,Uganda-2013,136_12,136,12,0.6,,,,Not his/her shift,1.0,1,Yes,,,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,No,
Uganda-2013_136_2,Uganda-2013,136_2,136,2,0.6,,,,Not his/her shift,1.0,1,Yes,,,25-34,Nurse,Nurse,Male,Male,Yes,No,
Uganda-2013_137_3,Uganda-2013,137_3,137,3,0.75,,,,,1.0,1,Yes,With patient,,25-34,Other,Other,Female,Female,Yes,Yes,Yes
Uganda-2013_137_4,Uganda-2013,137_4,137,4,0.75,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,45 or older,Other,Other,Male,Male,No,No,
Uganda-2013_137_2,Uganda-2013,137_2,137,2,0.75,,,Authorized absence,Not his/her shift,1.0,1,Yes,,,25-34,Other,Other,Female,Female,No,No,
Uganda-2013_137_1,Uganda-2013,137_1,137,1,0.75,,UNABLE TO GET TRANSPORT TO THE FACILITY,,Internal organization for day,1.0,1,Yes,,,35-44,Nurse,Nurse,Male,Male,Yes,No,
Uganda-2013_138_4,Uganda-2013,138_4,138,4,0.9,,,Sick or on maternity leave,,,1,Yes,,,25-34,Nurse,,Female,,No,,
Uganda-2013_138_3,Uganda-2013,138_3,138,3,0.9,,,Sick or on maternity leave,Sick or on maternity leave,1.0,1,Yes,Other,SEATED ON THE BENCH,25-34,Nurse,Nurse,Female,Female,No,No,Yes
Uganda-2013_138_9,Uganda-2013,138_9,138,9,0.9,,,,,,1,No,,,45 or older,Other,,Male,,Yes,,
Uganda-2013_138_15,Uganda-2013,138_15,138,15,0.9,,,Authorized absence,Authorized absence,1.0,1,No,,,35-44,Nurse,Nurse,Male,Female,No,No,
Uganda-2013_138_10,Uganda-2013,138_10,138,10,0.9,,,,,,1,No,,,45 or older,Other,,Female,,Yes,,
Uganda-2013_138_6,Uganda-2013,138_6,138,6,0.9,,,Authorized absence,,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_138_11,Uganda-2013,138_11,138,11,0.9,,,,,,1,No,,,45 or older,Other,,Female,,Yes,,
Uganda-2013_138_12,Uganda-2013,138_12,138,12,0.9,,,,,1.0,1,No,Other,SEATED ON THE BENCH,25-34,Other,Other,Female,Female,Yes,Yes,Yes
Uganda-2013_138_7,Uganda-2013,138_7,138,7,0.9,,,,Not his/her shift,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_138_16,Uganda-2013,138_16,138,16,0.9,,,Not his/her shift,Unauthorized absence,1.0,1,Yes,,,35-44,Nurse,Nurse,Male,Male,No,No,
Uganda-2013_138_17,Uganda-2013,138_17,138,17,0.9,,,,,,1,No,,,25-34,Other,,Male,,Yes,,
Uganda-2013_138_5,Uganda-2013,138_5,138,5,0.9,,,Authorized absence,Authorized absence,1.0,1,No,,,25-34,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_138_13,Uganda-2013,138_13,138,13,0.9,,,,,,1,No,,,25-34,Other,,Male,,Yes,,
Uganda-2013_138_2,Uganda-2013,138_2,138,2,0.9,,,Authorized absence,Not his/her shift,1.0,1,Yes,,,35-44,Clinical Officer,Clinical Officer,Male,Male,No,No,
Uganda-2013_138_14,Uganda-2013,138_14,138,14,0.9,,,Outreach or fieldwork,Unauthorized absence,1.0,1,No,,,45 or older,Other,Other,Male,Male,No,No,
Uganda-2013_138_1,Uganda-2013,138_1,138,1,0.9,,,,Unauthorized absence,1.0,1,Yes,,,35-44,Clinical Officer,Clinical Officer,Male,Male,Yes,No,
Uganda-2013_138_8,Uganda-2013,138_8,138,8,0.9,,,,Not his/her shift,1.0,1,No,,,45 or older,Other,Other,Female,Female,Yes,No,
Uganda-2013_139_1,Uganda-2013,139_1,139,1,0.6666667,,,,Sick or on maternity leave,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_139_3,Uganda-2013,139_3,139,3,0.6666667,,,,Outreach or fieldwork,1.0,1,No,,,35-44,Other,Other,Male,Male,Yes,No,
Uganda-2013_139_2,Uganda-2013,139_2,139,2,0.6666667,,,,,1.0,1,Yes,With patient,,45 or older,Other,Other,Female,Female,Yes,Yes,No
Uganda-2013_14_1,Uganda-2013,14_1,14,1,0.5,,,,,1.0,1,Yes,Other,WAITING FOR PATIENTS TO COME,45 or older,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_14_2,Uganda-2013,14_2,14,2,0.5,,LATE COMING,Authorized absence,Internal organization for day,1.0,1,Yes,,,35-44,Other,Other,Female,Female,No,No,
Uganda-2013_140_1,Uganda-2013,140_1,140,1,0.33333334,,,,,1.0,1,Yes,Paperwork,,25-34,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_140_4,Uganda-2013,140_4,140,4,0.33333334,,,Not his/her shift,,1.0,1,Yes,"Laboratory, investigations, or x-ray",,35-44,Other,Other,Male,Male,No,Yes,Yes
Uganda-2013_140_2,Uganda-2013,140_2,140,2,0.33333334,,,,,1.0,1,Yes,With patient,,45 or older,Other,Other,Female,Female,Yes,Yes,Yes
Uganda-2013_140_3,Uganda-2013,140_3,140,3,0.33333334,,,,,1.0,1,Yes,Other,SEATED WAITING FOR PATIENTS,35-44,Other,Other,Female,Female,Yes,Yes,No
Uganda-2013_140_5,Uganda-2013,140_5,140,5,0.33333334,,,Sick or on maternity leave,Sick or on maternity leave,1.0,1,Yes,,,45 or older,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_140_6,Uganda-2013,140_6,140,6,0.33333334,,,Not his/her shift,Authorized absence,1.0,1,No,,,25-34,Other,Other,Male,Male,No,No,
Uganda-2013_141_2,Uganda-2013,141_2,141,2,0.33333334,,,,,1.0,1,Yes,Other,DOING GARDEN WORK,25-34,Other,Other,Female,Female,Yes,Yes,Yes
Uganda-2013_141_1,Uganda-2013,141_1,141,1,0.33333334,,,,Unauthorized absence,1.0,1,Yes,,,45 or older,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_141_3,Uganda-2013,141_3,141,3,0.33333334,,,,,1.0,1,Yes,Other,SEATED AT OPD,25-34,Other,Other,Female,Female,Yes,Yes,Yes
Uganda-2013_142_4,Uganda-2013,142_4,142,4,0.25,,,,,1.0,1,Yes,Other,DELIVERING A MOTHER,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Uganda-2013_142_1,Uganda-2013,142_1,142,1,0.25,,,,Unauthorized absence,1.0,1,Yes,,,45 or older,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_142_3,Uganda-2013,142_3,142,3,0.25,,,,,1.0,1,Yes,With patient,,45 or older,Other,Other,Female,Female,Yes,Yes,No
Uganda-2013_142_2,Uganda-2013,142_2,142,2,0.25,,,,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Uganda-2013_143_13,Uganda-2013,143_13,143,13,0.6666667,,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Uganda-2013_143_11,Uganda-2013,143_11,143,11,0.6666667,,,"Training, seminar or meeting",,,1,No,,,25-34,Nurse,,Male,,No,,
Uganda-2013_143_15,Uganda-2013,143_15,143,15,0.6666667,,,,,,1,No,,,45 or older,Nurse,,Female,,Yes,,
Uganda-2013_143_18,Uganda-2013,143_18,143,18,0.6666667,,,Not his/her shift,,,1,No,,,Younger than 25,Nurse,,Female,,No,,
Uganda-2013_143_16,Uganda-2013,143_16,143,16,0.6666667,,,Sick or on maternity leave,,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_143_7,Uganda-2013,143_7,143,7,0.6666667,,,Not his/her shift,,,1,No,,,25-34,Other,,Male,,No,,
Uganda-2013_143_5,Uganda-2013,143_5,143,5,0.6666667,,,Outreach or fieldwork,,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_143_4,Uganda-2013,143_4,143,4,0.6666667,,,,,,1,No,,,35-44,Nurse,,Female,,Yes,,
Uganda-2013_143_10,Uganda-2013,143_10,143,10,0.6666667,,,Not his/her shift,,,1,No,,,Younger than 25,Other,,Female,,No,,
Uganda-2013_143_12,Uganda-2013,143_12,143,12,0.6666667,,,Not his/her shift,,,1,No,,,Younger than 25,Nurse,,Female,,No,,
Uganda-2013_143_19,Uganda-2013,143_19,143,19,0.6666667,,,,,,1,No,,,45 or older,Other,,Female,,Yes,,
Uganda-2013_143_17,Uganda-2013,143_17,143,17,0.6666667,,,Not his/her shift,,,1,No,,,35-44,Other,,Female,,No,,
Uganda-2013_143_1,Uganda-2013,143_1,143,1,0.6666667,,,,Official mission,1.0,1,Yes,,,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,No,
Uganda-2013_143_14,Uganda-2013,143_14,143,14,0.6666667,,,Not his/her shift,,,1,No,,,Younger than 25,Nurse,,Female,,No,,
Uganda-2013_143_6,Uganda-2013,143_6,143,6,0.6666667,,,,,,1,No,,,25-34,Other,,Male,,Yes,,
Uganda-2013_143_9,Uganda-2013,143_9,143,9,0.6666667,,,"Training, seminar or meeting",,,1,No,,,25-34,Other,,Male,,No,,
Uganda-2013_143_3,Uganda-2013,143_3,143,3,0.6666667,,,Unauthorized absence,,1.0,1,Yes,With patient,,45 or older,Clinical Officer,Clinical Officer,Female,Female,No,Yes,No
Uganda-2013_143_8,Uganda-2013,143_8,143,8,0.6666667,,,Outreach or fieldwork,,,1,No,,,25-34,Other,,Male,,No,,
Uganda-2013_143_2,Uganda-2013,143_2,143,2,0.6666667,,,Official mission,Authorized absence,1.0,1,Yes,,,25-34,Clinical Officer,Clinical Officer,Male,Male,No,No,
Uganda-2013_144_6,Uganda-2013,144_6,144,6,0.5,,,,,,1,No,,,25-34,Other,,Male,,Yes,,
Uganda-2013_144_3,Uganda-2013,144_3,144,3,0.5,,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Uganda-2013_144_1,Uganda-2013,144_1,144,1,0.5,,,,,1.0,1,Yes,With patient,,25-34,Clinical Officer,Clinical Officer,Female,Female,Yes,Yes,No
Uganda-2013_144_5,Uganda-2013,144_5,144,5,0.5,,,Outreach or fieldwork,,,1,No,,,25-34,Other,,Male,,No,,
Uganda-2013_144_4,Uganda-2013,144_4,144,4,0.5,,,Not his/her shift,,,1,No,,,25-34,Nurse,,Male,,No,,
Uganda-2013_144_7,Uganda-2013,144_7,144,7,0.5,,,Authorized absence,,,1,No,,,Younger than 25,Other,,Female,,No,,
Uganda-2013_144_2,Uganda-2013,144_2,144,2,0.5,,,,Not his/her shift,1.0,1,Yes,,,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,No,
Uganda-2013_145_3,Uganda-2013,145_3,145,3,1.0,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,25-34,Clinical Officer,Clinical Officer,Male,Male,No,No,
Uganda-2013_145_7,Uganda-2013,145_7,145,7,1.0,,,"Training, seminar or meeting",,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_145_6,Uganda-2013,145_6,145,6,1.0,,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Uganda-2013_145_2,Uganda-2013,145_2,145,2,1.0,,,Not his/her shift,Unauthorized absence,1.0,1,Yes,,,25-34,Clinical Officer,Clinical Officer,Female,Female,No,No,
Uganda-2013_145_11,Uganda-2013,145_11,145,11,1.0,,,Not his/her shift,,,1,No,,,25-34,Other,,Male,,No,,
Uganda-2013_145_12,Uganda-2013,145_12,145,12,1.0,,,,,,1,No,,,25-34,Other,,Male,,Yes,,
Uganda-2013_145_10,Uganda-2013,145_10,145,10,1.0,,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Uganda-2013_145_4,Uganda-2013,145_4,145,4,1.0,,,Outreach or fieldwork,,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_145_1,Uganda-2013,145_1,145,1,1.0,,,,Not his/her shift,1.0,1,Yes,,,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,No,
Uganda-2013_145_9,Uganda-2013,145_9,145,9,1.0,,,Not his/her shift,,,1,No,,,25-34,Nurse,,Male,,No,,
Uganda-2013_145_5,Uganda-2013,145_5,145,5,1.0,,,Sick or on maternity leave,,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_145_8,Uganda-2013,145_8,145,8,1.0,,,"Training, seminar or meeting",,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_146_1,Uganda-2013,146_1,146,1,0.5,,,,,1.0,1,Yes,With patient,,45 or older,Nurse,Nurse,Female,Female,Yes,Yes,No
Uganda-2013_146_2,Uganda-2013,146_2,146,2,0.5,,,,Unauthorized absence,1.0,1,Yes,,,Younger than 25,Other,Other,Female,Female,Yes,No,
Uganda-2013_147_1,Uganda-2013,147_1,147,1,0.33333334,,,,,1.0,1,Yes,With patient,,25-34,Other,Other,Female,Female,Yes,Yes,Yes
Uganda-2013_147_2,Uganda-2013,147_2,147,2,0.33333334,,,Authorized absence,Authorized absence,1.0,1,Yes,,,45 or older,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_147_3,Uganda-2013,147_3,147,3,0.33333334,,,,,1.0,1,Yes,Other,WAITING FOR PATIENTS,25-34,Other,Other,Female,Female,Yes,Yes,Yes
Uganda-2013_148_3,Uganda-2013,148_3,148,3,0.8,,,,Unauthorized absence,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_148_10,Uganda-2013,148_10,148,10,0.8,,,Sick or on maternity leave,Sick or on maternity leave,1.0,1,Yes,,,45 or older,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_148_1,Uganda-2013,148_1,148,1,0.8,,,,Not his/her shift,1.0,1,Yes,,,45 or older,Clinical Officer,Clinical Officer,Male,Male,Yes,No,
Uganda-2013_148_6,Uganda-2013,148_6,148,6,0.8,,,,Not his/her shift,1.0,1,Yes,,,25-34,Other,Other,Male,Male,Yes,No,
Uganda-2013_148_5,Uganda-2013,148_5,148,5,0.8,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,35-44,Other,Other,Male,Male,No,No,
Uganda-2013_148_4,Uganda-2013,148_4,148,4,0.8,,,,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Male,Male,Yes,Yes,Yes
Uganda-2013_148_9,Uganda-2013,148_9,148,9,0.8,,,,Not his/her shift,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_148_2,Uganda-2013,148_2,148,2,0.8,,,Official mission,Unauthorized absence,1.0,1,Yes,,,35-44,Clinical Officer,Clinical Officer,Male,Male,No,No,
Uganda-2013_148_7,Uganda-2013,148_7,148,7,0.8,,,,Not his/her shift,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_148_8,Uganda-2013,148_8,148,8,0.8,,,,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_149_2,Uganda-2013,149_2,149,2,0.5714286,,,,,1.0,1,Yes,With patient,,Younger than 25,Nurse,Nurse,Female,Female,Yes,Yes,No
Uganda-2013_149_4,Uganda-2013,149_4,149,4,0.5714286,SHORT LEAVE,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,25-34,Other,Other,Female,Female,No,No,
Uganda-2013_149_3,Uganda-2013,149_3,149,3,0.5714286,STUDY LEAVE,,Internal organization for day,Internal organization for day,1.0,1,Yes,,,35-44,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_149_1,Uganda-2013,149_1,149,1,0.5714286,,,,,1.0,1,Yes,With patient,,Younger than 25,Clinical Officer,Clinical Officer,Male,Male,Yes,Yes,No
Uganda-2013_149_7,Uganda-2013,149_7,149,7,0.5714286,,,,Authorized absence,1.0,1,Yes,,,Younger than 25,Other,Other,Female,Male,Yes,No,
Uganda-2013_149_5,Uganda-2013,149_5,149,5,0.5714286,,,,,1.0,1,Yes,Discussion with colleagues or staff meeting,,25-34,Other,Other,Female,Female,Yes,Yes,No
Uganda-2013_149_6,Uganda-2013,149_6,149,6,0.5714286,,,,Authorized absence,1.0,1,Yes,,,Younger than 25,Other,Other,Female,Female,No,No,
Uganda-2013_15_1,Uganda-2013,15_1,15,1,0.0,,,,,1.0,1,Yes,With patient,,35-44,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_15_2,Uganda-2013,15_2,15,2,0.0,,,,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_150_2,Uganda-2013,150_2,150,2,0.6,,,,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Male,Male,Yes,Yes,Yes
Uganda-2013_150_3,Uganda-2013,150_3,150,3,0.6,,,Unauthorized absence,Authorized absence,1.0,1,Yes,,,25-34,Nurse,Nurse,Male,Male,No,No,
Uganda-2013_150_1,Uganda-2013,150_1,150,1,0.6,,,,,1.0,1,Yes,With patient,,35-44,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_150_5,Uganda-2013,150_5,150,5,0.6,,,Sick or on maternity leave,Sick or on maternity leave,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_150_4,Uganda-2013,150_4,150,4,0.6,,,Unauthorized absence,Authorized absence,1.0,1,Yes,,,25-34,Other,Other,Male,Male,No,No,
Uganda-2013_151_2,Uganda-2013,151_2,151,2,1.0,,,,,1.0,1,Yes,With patient,,35-44,Other,Other,Female,Female,Yes,No,
Uganda-2013_151_1,Uganda-2013,151_1,151,1,1.0,,,Authorized absence,,1.0,1,Yes,With patient,,35-44,Nurse,Nurse,Male,Male,No,No,
Uganda-2013_152_7,Uganda-2013,152_7,152,7,0.5,,,,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_152_9,Uganda-2013,152_9,152,9,0.5,,AT HOME,,18.0,1.0,1,Yes,,,25-34,Other,Other,Male,Male,Yes,No,
Uganda-2013_152_10,Uganda-2013,152_10,152,10,0.5,STUDY LEAVE,AT SCHOOL,Internal organization for day,Internal organization for day,1.0,1,Yes,,,25-34,Nurse,Nurse,Male,Male,No,No,
Uganda-2013_152_5,Uganda-2013,152_5,152,5,0.5,,,,,1.0,1,Yes,With patient,,25-34,Other,Other,Female,Female,Yes,Yes,Yes
Uganda-2013_152_2,Uganda-2013,152_2,152,2,0.5,,,,,1.0,1,Yes,Other,,25-34,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_152_3,Uganda-2013,152_3,152,3,0.5,,,,Authorized absence,1.0,1,Yes,,,35-44,Nurse,Nurse,Male,Male,Yes,No,
Uganda-2013_152_4,Uganda-2013,152_4,152,4,0.5,,,,,1.0,1,Yes,With patient,,25-34,Other,Other,Female,Female,Yes,Yes,Yes
Uganda-2013_152_1,Uganda-2013,152_1,152,1,0.5,,,,Sick or on maternity leave,1.0,1,Yes,,,35-44,Clinical Officer,Clinical Officer,Male,Male,Yes,No,
Uganda-2013_152_6,Uganda-2013,152_6,152,6,0.5,THIS ONE NOLONGER SEES PATIENTS,,,,1.0,1,Yes,With patient,,25-34,Other,Other,Male,Male,Yes,Yes,Yes
Uganda-2013_152_8,Uganda-2013,152_8,152,8,0.5,,,"Training, seminar or meeting",Sick or on maternity leave,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_153_5,Uganda-2013,153_5,153,5,0.1,,,,,1.0,1,Yes,Discussion with colleagues or staff meeting,,Younger than 25,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_153_4,Uganda-2013,153_4,153,4,0.1,,,,,1.0,1,Yes,With patient,,35-44,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_153_7,Uganda-2013,153_7,153,7,0.1,,,,,1.0,1,Yes,"Laboratory, investigations, or x-ray",,25-34,Other,Other,Male,Male,Yes,Yes,Yes
Uganda-2013_153_6,Uganda-2013,153_6,153,6,0.1,,,,,1.0,1,Yes,Discussion with colleagues or staff meeting,,Younger than 25,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_153_1,Uganda-2013,153_1,153,1,0.1,,,,,1.0,1,Yes,With patient,,45 or older,Clinical Officer,Clinical Officer,Male,Male,Yes,Yes,Yes
Uganda-2013_153_2,Uganda-2013,153_2,153,2,0.1,,,,,1.0,1,Yes,With patient,,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,Yes,Yes
Uganda-2013_153_8,Uganda-2013,153_8,153,8,0.1,,,Not his/her shift,,1.0,1,Yes,"Laboratory, investigations, or x-ray",,45 or older,Other,Other,Male,Male,No,Yes,Yes
Uganda-2013_153_10,Uganda-2013,153_10,153,10,0.1,,,,,1.0,1,Yes,With patient,,25-34,Other,Other,Female,Female,Yes,Yes,Yes
Uganda-2013_153_3,Uganda-2013,153_3,153,3,0.1,,,,,1.0,1,Yes,With patient,,35-44,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_153_9,Uganda-2013,153_9,153,9,0.1,,,,Not his/her shift,1.0,1,Yes,,,35-44,Other,Other,Female,Female,Yes,No,
