unique_id,fac_id,staff_id,m2saq1,m2saq2,m2saq3,m2q5_c,m2q6_hr,m2q6_mn,m2q7_hr,m2q7_mn,m2saq4,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq15,m2saq16,m2sbq1,m2sbq3,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq13,m2sbq14,has_roster,has_absentee,country,absence_rate
106_29,106,29,11-50,11-50,5 or less,603.0,13.0,48.0,14.0,31.0,29.0,Other,Primary,None,0.0,45 or older,0.0,0.0,"On call (pre on call, post on call)",Yes,,8.0,29.0,Other,Primary,None,In the 1990s,0.0,45 or older,Yes,,Consultation/visiting patient,Yes,1.0,1.0,Tanzania-2016,0.2
106_8,106,8,11-50,11-50,5 or less,603.0,13.0,48.0,14.0,31.0,8.0,Clinical Officer,Post-Secondary,Diploma,0.0,35-44,Yes,0.0,Sickness/maternity,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
106_10,106,10,11-50,11-50,5 or less,603.0,13.0,48.0,14.0,31.0,10.0,Clinical Officer,Post-Secondary,Certificate,Male,25-34,Yes,0.0,Sickness/maternity,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
106_37,106,37,11-50,11-50,5 or less,603.0,13.0,48.0,14.0,31.0,37.0,Other,Secondary,Certificate,0.0,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
106_30,106,30,11-50,11-50,5 or less,603.0,13.0,48.0,14.0,31.0,30.0,Other,Primary,Certificate,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
106_25,106,25,11-50,11-50,5 or less,603.0,13.0,48.0,14.0,31.0,25.0,Other,Post-Secondary,Certificate,0.0,45 or older,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
106_28,106,28,11-50,11-50,5 or less,603.0,13.0,48.0,14.0,31.0,28.0,Other,Secondary,Certificate,0.0,35-44,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
106_11,106,11,11-50,11-50,5 or less,603.0,13.0,48.0,14.0,31.0,11.0,Nurse,Post-Secondary,Diploma,0.0,45 or older,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
106_22,106,22,11-50,11-50,5 or less,603.0,13.0,48.0,14.0,31.0,22.0,Other,Post-Secondary,Certificate,0.0,35-44,0.0,0.0,Sickness/maternity,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
106_24,106,24,11-50,11-50,5 or less,603.0,13.0,48.0,14.0,31.0,24.0,Other,Post-Secondary,Diploma,Male,35-44,0.0,Yes,,Yes,,4.0,24.0,Other,Post-Secondary,Diploma,After 2000,Male,35-44,Yes,,Paperwork/reports,Yes,1.0,1.0,Tanzania-2016,0.2
106_15,106,15,11-50,11-50,5 or less,603.0,13.0,48.0,14.0,31.0,15.0,Nurse,Post-Secondary,Certificate,Male,25-34,0.0,Yes,,Yes,,5.0,15.0,Nurse,Post-Secondary,Certificate,After 2000,Male,25-34,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.2
106_38,106,38,11-50,11-50,5 or less,603.0,13.0,48.0,14.0,31.0,38.0,Other,Secondary,Certificate,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
106_31,106,31,11-50,11-50,5 or less,603.0,13.0,48.0,14.0,31.0,31.0,Other,Secondary,Certificate,0.0,45 or older,0.0,0.0,"On call (pre on call, post on call)",Yes,,6.0,31.0,Other,Primary,Certificate,After 2000,0.0,35-44,Yes,,Consultation/visiting patient,Yes,1.0,1.0,Tanzania-2016,0.2
107_1,107,1,5 or less,5 or less,5 or less,602.0,8.0,19.0,8.0,40.0,1.0,Nurse,Secondary,Diploma,0.0,25-34,Yes,0.0,Official mission,Yes,,1.0,1.0,Nurse,Secondary,Diploma,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.0
107_5,107,5,5 or less,5 or less,5 or less,602.0,8.0,19.0,8.0,40.0,5.0,Other,Secondary,Certificate,0.0,25-34,0.0,Yes,,Yes,,5.0,5.0,Other,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Paperwork/reports,0.0,1.0,1.0,Tanzania-2016,0.0
107_4,107,4,5 or less,5 or less,5 or less,602.0,8.0,19.0,8.0,40.0,4.0,Other,Primary,Certificate,0.0,45 or older,0.0,Yes,,Yes,,4.0,4.0,Other,Primary,Certificate,Before 1990,0.0,45 or older,Yes,,Looking for information/teaching,Yes,1.0,1.0,Tanzania-2016,0.0
107_2,107,2,5 or less,5 or less,5 or less,602.0,8.0,19.0,8.0,40.0,2.0,Nurse,Secondary,Diploma,0.0,25-34,Yes,Yes,,Yes,Yes,2.0,2.0,Nurse,Secondary,Diploma,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.0
107_3,107,3,5 or less,5 or less,5 or less,602.0,8.0,19.0,8.0,40.0,3.0,Nurse,Secondary,Certificate,0.0,25-34,0.0,0.0,Official mission,Yes,,3.0,3.0,Nurse,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.0
108_21,108,21,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,21.0,Other,Secondary,Certificate,0.0,35-44,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
108_12,108,12,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,12.0,Nurse,Secondary,Certificate,Male,25-34,0.0,Yes,,Yes,,6.0,12.0,Nurse,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.2
108_9,108,9,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,9.0,Nurse,Secondary,Certificate,0.0,45 or older,0.0,Yes,,Yes,,10.0,9.0,Nurse,Secondary,Certificate,Before 1990,0.0,45 or older,0.0,"On call (pre on call, post on call)",,,1.0,1.0,Tanzania-2016,0.2
108_13,108,13,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,13.0,Nurse,Secondary,Certificate,Male,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
108_26,108,26,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,26.0,Other,Primary,Certificate,0.0,45 or older,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
108_2,108,2,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,2.0,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
108_15,108,15,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,15.0,Nurse,Secondary,Certificate,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
108_20,108,20,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,20.0,Other,Secondary,Certificate,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
108_23,108,23,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,23.0,Other,Secondary,Certificate,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
108_27,108,27,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,27.0,Other,Primary,None,0.0,45 or older,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
108_25,108,25,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,25.0,Other,Primary,Certificate,0.0,45 or older,0.0,Yes,,Yes,,5.0,25.0,Other,Primary,Certificate,In the 1990s,0.0,45 or older,Yes,,Looking for information/teaching,Yes,1.0,1.0,Tanzania-2016,0.2
108_16,108,16,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,16.0,Nurse,Secondary,Certificate,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
108_11,108,11,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,11.0,Nurse,Secondary,Certificate,0.0,45 or older,0.0,Yes,,Yes,,2.0,11.0,Nurse,Secondary,Certificate,In the 1990s,0.0,45 or older,Yes,,Consultation/visiting patient,Yes,1.0,1.0,Tanzania-2016,0.2
108_1,108,1,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,1.0,Doctor,Post-Secondary,Advanced,Male,45 or older,Yes,0.0,On strike,Yes,,1.0,1.0,Doctor,Post-Secondary,Advanced,In the 1990s,Male,45 or older,Yes,,Consultation/visiting patient,Yes,1.0,1.0,Tanzania-2016,0.2
108_6,108,6,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,6.0,Nurse,Secondary,Advanced,0.0,45 or older,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
108_17,108,17,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,17.0,Other,Primary,None,0.0,35-44,0.0,0.0,"On call (pre on call, post on call)",Yes,,7.0,17.0,Other,Primary,None,In the 1990s,0.0,35-44,Yes,,Consultation/visiting patient,Yes,1.0,1.0,Tanzania-2016,0.2
108_24,108,24,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,24.0,Other,Secondary,Certificate,Male,25-34,0.0,Yes,,Yes,,4.0,24.0,Other,Secondary,Certificate,After 2000,Male,25-34,Yes,,Laboratory/investigations/X-ray,0.0,1.0,1.0,Tanzania-2016,0.2
108_19,108,19,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,19.0,Other,Primary,None,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
108_18,108,18,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,18.0,Other,Secondary,Certificate,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
108_7,108,7,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,7.0,Nurse,,Certificate,0.0,45 or older,0.0,Yes,,Yes,,3.0,7.0,Nurse,,Certificate,Before 1990,0.0,45 or older,Yes,,Consultation/visiting patient,Yes,1.0,1.0,Tanzania-2016,0.2
108_5,108,5,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,5.0,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
108_8,108,8,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,8.0,Nurse,Secondary,Certificate,0.0,45 or older,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
108_22,108,22,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,22.0,Other,Secondary,Certificate,Male,35-44,0.0,Yes,,Yes,,9.0,22.0,Other,Secondary,Certificate,In the 1990s,Male,35-44,Yes,,Consultation/visiting patient,Yes,1.0,1.0,Tanzania-2016,0.2
108_14,108,14,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,14.0,Nurse,Secondary,Certificate,0.0,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
108_3,108,3,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,3.0,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,0.0,Authorised absence (permision/leave),Yes,,8.0,3.0,Clinical Officer,Secondary,Diploma,Before 1990,Male,45 or older,0.0,Authorised absence (permision/leave),,,1.0,1.0,Tanzania-2016,0.2
108_4,108,4,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,4.0,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
108_10,108,10,11-50,11-50,Over 5,602.0,11.0,5.0,11.0,47.0,10.0,Nurse,Secondary,Certificate,0.0,45 or older,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
11_1,11,1,5 or less,5 or less,5 or less,503.0,8.0,32.0,8.0,48.0,1.0,Other,Primary,Certificate,0.0,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Other,Primary,Certificate,In the 1990s,0.0,45 or older,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.33333334
11_2,11,2,5 or less,5 or less,5 or less,503.0,8.0,32.0,8.0,48.0,2.0,Other,Secondary,Certificate,0.0,35-44,Yes,0.0,Sickness/maternity,Yes,,2.0,2.0,Other,Secondary,Certificate,After 2000,0.0,35-44,0.0,Sickness/maternity,,,1.0,1.0,Tanzania-2016,0.33333334
11_3,11,3,5 or less,5 or less,5 or less,503.0,8.0,32.0,8.0,48.0,3.0,Nurse,Secondary,Certificate,0.0,25-34,Yes,Yes,,Yes,Yes,3.0,3.0,Nurse,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.33333334
110_9,110,9,11-50,11-50,5 or less,602.0,9.0,10.0,9.0,50.0,9.0,Other,Secondary,None,Male,25-34,0.0,Yes,,Yes,,7.0,9.0,Other,Secondary,None,After 2000,Male,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.2
110_1,110,1,11-50,11-50,5 or less,602.0,9.0,10.0,9.0,50.0,1.0,Clinical Officer,Secondary,Diploma,0.0,35-44,Yes,Yes,,Yes,Yes,6.0,1.0,Clinical Officer,Secondary,Diploma,In the 1990s,0.0,35-44,Yes,,Consultation/visiting patient,Yes,1.0,1.0,Tanzania-2016,0.2
110_16,110,16,11-50,11-50,5 or less,602.0,9.0,10.0,9.0,50.0,16.0,Other,Secondary,None,Male,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
110_17,110,17,11-50,11-50,5 or less,602.0,9.0,10.0,9.0,50.0,17.0,Other,Secondary,None,Male,25-34,0.0,Yes,,Yes,,3.0,17.0,Other,Secondary,None,After 2000,Male,25-34,Yes,,Laboratory/investigations/X-ray,0.0,1.0,1.0,Tanzania-2016,0.2
110_10,110,10,11-50,11-50,5 or less,602.0,9.0,10.0,9.0,50.0,10.0,Other,Secondary,None,Male,25-34,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
110_8,110,8,11-50,11-50,5 or less,602.0,9.0,10.0,9.0,50.0,8.0,Other,Secondary,Certificate,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",Yes,,10.0,8.0,Other,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.2
110_6,110,6,11-50,11-50,5 or less,602.0,9.0,10.0,9.0,50.0,6.0,Other,Secondary,Certificate,Male,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
110_15,110,15,11-50,11-50,5 or less,602.0,9.0,10.0,9.0,50.0,15.0,Other,Secondary,Certificate,0.0,45 or older,0.0,Yes,,Yes,,1.0,15.0,Other,Secondary,Certificate,In the 1990s,0.0,45 or older,Yes,,Laboratory/investigations/X-ray,Yes,1.0,1.0,Tanzania-2016,0.2
110_2,110,2,11-50,11-50,5 or less,602.0,9.0,10.0,9.0,50.0,2.0,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,0.0,Intership,Yes,,8.0,2.0,Clinical Officer,Secondary,Diploma,After 2000,Male,25-34,0.0,Intership,,,1.0,1.0,Tanzania-2016,0.2
110_3,110,3,11-50,11-50,5 or less,602.0,9.0,10.0,9.0,50.0,3.0,Other,Secondary,Certificate,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
110_11,110,11,11-50,11-50,5 or less,602.0,9.0,10.0,9.0,50.0,11.0,Other,Secondary,None,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",Yes,,4.0,11.0,Other,Secondary,None,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.2
110_12,110,12,11-50,11-50,5 or less,602.0,9.0,10.0,9.0,50.0,12.0,Other,Secondary,None,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",Yes,,2.0,12.0,Other,Secondary,None,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.2
110_5,110,5,11-50,11-50,5 or less,602.0,9.0,10.0,9.0,50.0,5.0,Other,Secondary,Certificate,0.0,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
110_14,110,14,11-50,11-50,5 or less,602.0,9.0,10.0,9.0,50.0,14.0,Other,Secondary,Certificate,Male,45 or older,0.0,Yes,,Yes,,9.0,14.0,Other,Secondary,Certificate,Before 1990,Male,45 or older,Yes,,Discussion with colleages/staff meeting,Yes,1.0,1.0,Tanzania-2016,0.2
110_7,110,7,11-50,11-50,5 or less,602.0,9.0,10.0,9.0,50.0,7.0,Other,Secondary,Certificate,0.0,25-34,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
110_13,110,13,11-50,11-50,5 or less,602.0,9.0,10.0,9.0,50.0,13.0,Other,Secondary,None,Male,25-34,0.0,0.0,Authorised absence (permision/leave),Yes,,5.0,13.0,Other,Secondary,None,After 2000,Male,25-34,0.0,Authorised absence (permision/leave),,,1.0,1.0,Tanzania-2016,0.2
110_4,110,4,11-50,11-50,5 or less,602.0,9.0,10.0,9.0,50.0,4.0,Other,Secondary,Certificate,0.0,45 or older,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
111_1,111,1,5 or less,5 or less,5 or less,602.0,12.0,12.0,12.0,43.0,1.0,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Secondary,Certificate,In the 1990s,Male,45 or older,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.0
111_2,111,2,5 or less,5 or less,5 or less,602.0,12.0,12.0,12.0,43.0,2.0,Nurse,Primary,Certificate,0.0,45 or older,0.0,Yes,,Yes,,2.0,2.0,Nurse,Primary,Certificate,In the 1990s,0.0,45 or older,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.0
111_4,111,4,5 or less,5 or less,5 or less,602.0,12.0,12.0,12.0,43.0,4.0,Other,Secondary,Certificate,0.0,35-44,0.0,Yes,,Yes,,4.0,4.0,Other,Secondary,Certificate,After 2000,0.0,35-44,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.0
111_3,111,3,5 or less,5 or less,5 or less,602.0,12.0,12.0,12.0,43.0,3.0,Other,Secondary,Certificate,0.0,35-44,0.0,Yes,,Yes,,3.0,3.0,Other,Secondary,Certificate,After 2000,0.0,35-44,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.0
112_4,112,4,5 or less,5 or less,5 or less,601.0,13.0,12.0,13.0,50.0,4.0,Other,Post-Secondary,Certificate,0.0,25-34,0.0,Yes,,Yes,,4.0,4.0,Other,Post-Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,Yes,1.0,1.0,Tanzania-2016,0.0
112_1,112,1,5 or less,5 or less,5 or less,601.0,13.0,12.0,13.0,50.0,1.0,Clinical Officer,Post-Secondary,Diploma,Male,35-44,Yes,0.0,Sickness/maternity,Yes,,1.0,1.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,35-44,Yes,,Consultation/visiting patient,Yes,1.0,1.0,Tanzania-2016,0.0
112_3,112,3,5 or less,5 or less,5 or less,601.0,13.0,12.0,13.0,50.0,3.0,Other,Post-Secondary,Certificate,0.0,35-44,0.0,Yes,,Yes,,3.0,3.0,Other,Post-Secondary,Certificate,After 2000,0.0,35-44,Yes,,Consultation/visiting patient,Yes,1.0,1.0,Tanzania-2016,0.0
112_2,112,2,5 or less,5 or less,5 or less,601.0,13.0,12.0,13.0,50.0,2.0,Nurse,Post-Secondary,Certificate,Male,25-34,Yes,Yes,,Yes,Yes,2.0,2.0,Nurse,Post-Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,Yes,1.0,1.0,Tanzania-2016,0.0
113_4,113,4,5 or less,5 or less,5 or less,602.0,8.0,25.0,8.0,53.0,4.0,Other,Secondary,Certificate,0.0,45 or older,0.0,Yes,,Yes,,4.0,4.0,Other,Secondary,Certificate,In the 1990s,0.0,45 or older,Yes,,Consultation/visiting patient,Yes,1.0,1.0,Tanzania-2016,0.0
113_2,113,2,5 or less,5 or less,5 or less,602.0,8.0,25.0,8.0,53.0,2.0,Other,Secondary,Certificate,Male,45 or older,0.0,Yes,,Yes,,2.0,2.0,Other,Secondary,Certificate,After 2000,Male,45 or older,Yes,,Consultation/visiting patient,Yes,1.0,1.0,Tanzania-2016,0.0
113_1,113,1,5 or less,5 or less,5 or less,602.0,8.0,25.0,8.0,53.0,1.0,Clinical Officer,Post-Secondary,Diploma,0.0,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Post-Secondary,Diploma,Before 1990,0.0,45 or older,Yes,,Consultation/visiting patient,Yes,1.0,1.0,Tanzania-2016,0.0
113_3,113,3,5 or less,5 or less,5 or less,602.0,8.0,25.0,8.0,53.0,3.0,Other,Secondary,Certificate,0.0,25-34,0.0,Yes,,Yes,,3.0,3.0,Other,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Paperwork/reports,Yes,1.0,1.0,Tanzania-2016,0.0
113_5,113,5,5 or less,5 or less,5 or less,602.0,8.0,25.0,8.0,53.0,5.0,Other,Secondary,Certificate,0.0,35-44,0.0,Yes,,Yes,,5.0,5.0,Other,Secondary,Certificate,In the 1990s,0.0,35-44,Yes,,Consultation/visiting patient,Yes,1.0,1.0,Tanzania-2016,0.0
114_2,114,2,5 or less,5 or less,5 or less,603.0,8.0,18.0,8.0,35.0,2.0,Other,Secondary,Certificate,0.0,45 or older,0.0,Yes,,Yes,,2.0,2.0,Other,Secondary,Certificate,Before 1990,0.0,45 or older,Yes,,Consultation/visiting patient,Yes,1.0,1.0,Tanzania-2016,0.0
114_4,114,4,5 or less,5 or less,5 or less,603.0,8.0,18.0,8.0,35.0,4.0,Other,Secondary,Certificate,0.0,45 or older,0.0,Yes,,Yes,,4.0,4.0,Other,Secondary,Certificate,In the 1990s,0.0,45 or older,Yes,,Looking for information/teaching,Yes,1.0,1.0,Tanzania-2016,0.0
114_3,114,3,5 or less,5 or less,5 or less,603.0,8.0,18.0,8.0,35.0,3.0,Nurse,Secondary,Certificate,Male,25-34,0.0,Yes,,Yes,,3.0,3.0,Nurse,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.0
114_1,114,1,5 or less,5 or less,5 or less,603.0,8.0,18.0,8.0,35.0,1.0,Clinical Officer,Secondary,Diploma,Male,35-44,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Secondary,Diploma,After 2000,Male,35-44,Yes,,Consultation/visiting patient,Yes,1.0,1.0,Tanzania-2016,0.0
115_4,115,4,11-50,11-50,5 or less,601.0,9.0,30.0,10.0,1.0,4.0,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,0.0,Sickness/maternity,Yes,,2.0,4.0,Clinical Officer,Secondary,Diploma,In the 1990s,Male,45 or older,Yes,,Consultation/visiting patient,Yes,1.0,1.0,Tanzania-2016,0.2
115_3,115,3,11-50,11-50,5 or less,601.0,9.0,30.0,10.0,1.0,3.0,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,0.0,Training/seminar/meeting,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
115_21,115,21,11-50,11-50,5 or less,601.0,9.0,30.0,10.0,1.0,21.0,Other,Primary,Certificate,0.0,35-44,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
115_2,115,2,11-50,11-50,5 or less,601.0,9.0,30.0,10.0,1.0,2.0,Clinical Officer,Secondary,Diploma,Male,35-44,Yes,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
115_1,115,1,11-50,11-50,5 or less,601.0,9.0,30.0,10.0,1.0,1.0,Doctor,Secondary,Diploma,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
115_19,115,19,11-50,11-50,5 or less,601.0,9.0,30.0,10.0,1.0,19.0,Other,Secondary,Certificate,Male,35-44,0.0,Yes,,Yes,,4.0,19.0,Other,Secondary,Certificate,After 2000,Male,35-44,Yes,,Laboratory/investigations/X-ray,Yes,1.0,1.0,Tanzania-2016,0.2
115_18,115,18,11-50,11-50,5 or less,601.0,9.0,30.0,10.0,1.0,18.0,Nurse,Secondary,Certificate,Male,25-34,0.0,Yes,,Yes,,9.0,18.0,Nurse,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.2
115_8,115,8,11-50,11-50,5 or less,601.0,9.0,30.0,10.0,1.0,8.0,Nurse,Secondary,Certificate,0.0,35-44,0.0,0.0,"On call (pre on call, post on call)",No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
115_16,115,16,11-50,11-50,5 or less,601.0,9.0,30.0,10.0,1.0,16.0,Nurse,Secondary,Certificate,0.0,25-34,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
115_20,115,20,11-50,11-50,5 or less,601.0,9.0,30.0,10.0,1.0,20.0,Other,Secondary,Certificate,Male,35-44,0.0,Yes,,Yes,,6.0,20.0,Other,Secondary,Certificate,After 2000,Male,35-44,Yes,,Laboratory/investigations/X-ray,Yes,1.0,1.0,Tanzania-2016,0.2
115_10,115,10,11-50,11-50,5 or less,601.0,9.0,30.0,10.0,1.0,10.0,Nurse,Secondary,Certificate,0.0,45 or older,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
115_6,115,6,11-50,11-50,5 or less,601.0,9.0,30.0,10.0,1.0,6.0,Nurse,Secondary,Diploma,0.0,45 or older,0.0,Yes,,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
115_22,115,22,11-50,11-50,5 or less,601.0,9.0,30.0,10.0,1.0,22.0,Other,Primary,Certificate,0.0,45 or older,0.0,Yes,,Yes,,5.0,22.0,Other,Primary,Certificate,In the 1990s,Male,45 or older,Yes,,Consultation/visiting patient,Yes,1.0,1.0,Tanzania-2016,0.2
115_17,115,17,11-50,11-50,5 or less,601.0,9.0,30.0,10.0,1.0,17.0,Nurse,Secondary,Certificate,Male,25-34,0.0,0.0,Intership,No,,,,,,,,,,,,,,1.0,,Tanzania-2016,0.2
115_5,115,5,11-50,11-50,5 or less,601.0,9.0,30.0,10.0,1.0,5.0,Nurse,Secondary,Advanced,0.0,25-34,0.0,Yes,,Yes,,1.0,5.0,Nurse,Secondary,Advanced,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1.0,1.0,Tanzania-2016,0.2
