fac_id,staff_id,m2saq1,m2saq2,m2saq3,m2q5_c,m2q6_hr,m2q6_mn,m2q7_hr,m2q7_mn,m2saq4,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq15,m2saq16,m2sbq1,m2sbq3,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq13,m2sbq14
26,2,5 or less,5 or less,5 or less,701,8,41,9,0,2,Other,Secondary,Certificate,Female,25-34,Yes,Yes,,Yes,Yes,2.0,2.0,Other,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
28,1,5 or less,5 or less,5 or less,701,12,50,14,58,1,Clinical Officer,Post-Secondary,Certificate,Male,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Post-Secondary,Certificate,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,Yes
28,2,5 or less,5 or less,5 or less,701,12,50,14,58,2,Other,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,2.0,2.0,Other,Primary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,Yes
29,1,5 or less,5 or less,5 or less,701,11,9,11,35,1,Clinical Officer,Post-Secondary,Certificate,Male,35-44,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Post-Secondary,Certificate,In the 1990s,Male,35-44,Yes,,Consultation/visiting patient,Yes
29,2,5 or less,5 or less,5 or less,701,11,9,11,35,2,Other,Post-Secondary,Certificate,Female,25-34,Yes,No,Outreach,Yes,,2.0,2.0,Other,Post-Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
31,1,5 or less,5 or less,5 or less,703,9,50,10,10,1,Other,Primary,Certificate,Female,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Other,Primary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
31,2,5 or less,5 or less,5 or less,703,9,50,10,10,2,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,2.0,2.0,Other,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
32,1,6-10,5 or less,5 or less,702,9,45,10,15,1,Other,Secondary,Certificate,Female,25-34,Yes,No,Sickness/maternity,Yes,,1.0,1.0,Other,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
32,2,6-10,5 or less,5 or less,702,9,45,10,15,2,Other,Primary,Certificate,Female,45 or older,Yes,No,Training/seminar/meeting,Yes,,2.0,2.0,Other,Primary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
32,3,6-10,5 or less,5 or less,702,9,45,10,15,3,Other,Primary,Certificate,Female,45 or older,Yes,Yes,,Yes,Yes,3.0,3.0,Other,Primary,Certificate,In the 1990s,Female,45 or older,No,Official mission,,
33,1,11-50,6-10,5 or less,701,8,45,9,20,1,Clinical Officer,Secondary,Diploma,Female,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Secondary,Diploma,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,Yes
33,2,11-50,6-10,5 or less,701,8,45,9,20,2,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,No,Authorised absence (permision/leave),Yes,,2.0,2.0,Clinical Officer,Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,Yes
33,3,11-50,6-10,5 or less,701,8,45,9,20,3,Nurse,Secondary,Diploma,Female,45 or older,No,Yes,,Yes,,3.0,3.0,Nurse,Secondary,Diploma,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,Yes
33,4,11-50,6-10,5 or less,701,8,45,9,20,4,Other,Primary,Diploma,Male,45 or older,No,Yes,,Yes,,4.0,4.0,Other,Primary,Diploma,Before 1990,Male,45 or older,No,"On call (pre on call, post on call)",,
33,5,11-50,6-10,5 or less,701,8,45,9,20,5,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,5.0,5.0,Other,Secondary,Certificate,After 2000,Female,25-34,No,Authorised absence (permision/leave),,
33,6,11-50,6-10,5 or less,701,8,45,9,20,6,Other,Secondary,Certificate,Female,35-44,No,Yes,,Yes,,6.0,6.0,Other,Secondary,Certificate,After 2000,Female,35-44,Yes,,Consultation/visiting patient,Yes
33,7,11-50,6-10,5 or less,701,8,45,9,20,7,Other,Secondary,Certificate,Female,Younger than 25,No,Yes,,Yes,,7.0,7.0,Other,Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Laboratory/investigations/X-ray,Yes
33,8,11-50,6-10,5 or less,701,8,45,9,20,8,Other,Secondary,Certificate,Male,Younger than 25,No,Yes,,Yes,,8.0,8.0,Other,Secondary,Certificate,After 2000,Male,Younger than 25,No,Official mission,,
33,9,11-50,6-10,5 or less,701,8,45,9,20,9,Other,Secondary,Certificate,Female,Younger than 25,No,Yes,,Yes,,9.0,9.0,Other,Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Consultation/visiting patient,Yes
33,10,11-50,6-10,5 or less,701,8,45,9,20,10,Other,Secondary,Certificate,Female,45 or older,No,No,Sickness/maternity,Yes,,10.0,10.0,Other,Secondary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,Yes
34,1,6-10,5 or less,5 or less,701,13,30,13,42,1,Clinical Officer,Post-Secondary,Certificate,Male,25-34,Yes,No,Collecting salary,Yes,,1.0,1.0,Clinical Officer,Post-Secondary,Certificate,After 2000,Male,25-34,No,Official mission,,
34,2,6-10,5 or less,5 or less,701,13,30,13,42,2,Other,Post-Secondary,Certificate,Male,25-34,Yes,Yes,,Yes,Yes,2.0,2.0,Other,Post-Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
34,3,6-10,5 or less,5 or less,701,13,30,13,42,3,Other,Secondary,Certificate,Female,45 or older,Yes,Yes,,Yes,Yes,3.0,3.0,Other,Secondary,Certificate,In the 1990s,Female,45 or older,Yes,,Consultation/visiting patient,No
35,1,11-50,6-10,5 or less,703,12,45,13,10,1,Clinical Officer,Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Secondary,Diploma,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
35,2,11-50,6-10,5 or less,703,12,45,13,10,2,Other,Primary,Certificate,Male,45 or older,No,No,Training/seminar/meeting,Yes,,4.0,2.0,Other,Primary,Certificate,Before 1990,Male,45 or older,No,Training/seminar/meeting,,
35,3,11-50,6-10,5 or less,703,12,45,13,10,3,Other,Secondary,Certificate,Female,45 or older,No,Yes,,Yes,,5.0,3.0,Other,Secondary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
35,4,11-50,6-10,5 or less,703,12,45,13,10,4,Other,Secondary,Certificate,Female,35-44,No,No,Training/seminar/meeting,Yes,,3.0,4.0,Other,Secondary,Certificate,After 2000,Female,35-44,No,Training/seminar/meeting,,
35,5,11-50,6-10,5 or less,703,12,45,13,10,5,Other,Secondary,Certificate,Female,35-44,No,Yes,,Yes,,7.0,5.0,Other,Secondary,Certificate,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
35,6,11-50,6-10,5 or less,703,12,45,13,10,6,Other,Secondary,Certificate,Male,25-34,No,Yes,,Yes,,6.0,6.0,Other,Secondary,Certificate,After 2000,Male,25-34,Yes,,Laboratory/investigations/X-ray,No
35,7,11-50,6-10,5 or less,703,12,45,13,10,7,Other,Primary,Certificate,Female,45 or older,No,No,Authorised absence (permision/leave),Yes,,2.0,7.0,Other,Primary,Certificate,Before 1990,Female,45 or older,No,Authorised absence (permision/leave),,
36,1,11-50,6-10,5 or less,702,9,0,9,30,1,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Secondary,Diploma,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,Yes
36,2,11-50,6-10,5 or less,702,9,0,9,30,2,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,No,Authorised absence (permision/leave),Yes,,2.0,2.0,Clinical Officer,Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,Yes
36,3,11-50,6-10,5 or less,702,9,0,9,30,3,Clinical Officer,Primary,Certificate,Male,45 or older,Yes,No,-9.0,Yes,,3.0,3.0,Clinical Officer,Primary,Certificate,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,Yes
36,4,11-50,6-10,5 or less,702,9,0,9,30,4,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,Yes,,4.0,4.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,Yes,,Laboratory/investigations/X-ray,Yes
36,5,11-50,6-10,5 or less,702,9,0,9,30,5,Nurse,Secondary,Diploma,Female,45 or older,No,No,Sickness/maternity,Yes,,5.0,5.0,Nurse,Secondary,Diploma,In the 1990s,Female,45 or older,No,"On call (pre on call, post on call)",,
36,6,11-50,6-10,5 or less,702,9,0,9,30,6,Other,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,6.0,6.0,Other,Primary,Certificate,In the 1990s,Female,45 or older,Yes,,Consultation/visiting patient,Yes
36,7,11-50,6-10,5 or less,702,9,0,9,30,7,Other,Secondary,Certificate,Female,Younger than 25,No,Yes,,Yes,,7.0,7.0,Other,Secondary,Certificate,After 2000,Female,Younger than 25,No,Authorised absence (permision/leave),,
36,8,11-50,6-10,5 or less,702,9,0,9,30,8,Other,Secondary,Certificate,Female,Younger than 25,No,Yes,,Yes,,8.0,8.0,Other,Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Consultation/visiting patient,Yes
36,9,11-50,6-10,5 or less,702,9,0,9,30,9,Other,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,9.0,9.0,Other,Primary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,Yes
36,10,11-50,6-10,5 or less,702,9,0,9,30,10,Other,Primary,Certificate,Female,35-44,No,Yes,,Yes,,10.0,10.0,Other,Primary,Certificate,In the 1990s,Female,35-44,No,"On call (pre on call, post on call)",,
37,1,6-10,5 or less,5 or less,703,12,45,13,0,1,Clinical Officer,Secondary,Certificate,Male,25-34,Yes,No,Other (specify),Yes,,1.0,1.0,Clinical Officer,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
37,2,6-10,5 or less,5 or less,703,12,45,13,0,2,Other,Secondary,Certificate,Female,25-34,Yes,Yes,,Yes,Yes,2.0,2.0,Other,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
37,3,6-10,5 or less,5 or less,703,12,45,13,0,3,Other,Primary,Certificate,Female,25-34,No,Yes,,Yes,,3.0,3.0,Other,Primary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
38,1,6-10,5 or less,5 or less,701,8,38,8,49,1,Clinical Officer,Post-Secondary,Certificate,Male,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Post-Secondary,Certificate,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,Yes
38,2,6-10,5 or less,5 or less,701,8,38,8,49,2,Other,Primary,Certificate,Female,45 or older,Yes,No,Outreach,Yes,,2.0,2.0,Other,Primary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
38,3,6-10,5 or less,5 or less,701,8,38,8,49,3,Other,Secondary,Certificate,Female,Younger than 25,Yes,No,Outreach,Yes,,3.0,3.0,Other,Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Consultation/visiting patient,No
39,1,5 or less,5 or less,5 or less,702,13,35,13,50,1,Other,Secondary,Certificate,Female,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Other,Secondary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
39,2,5 or less,5 or less,5 or less,702,13,35,13,50,2,Other,Primary,Certificate,Female,35-44,No,Yes,,Yes,,2.0,2.0,Other,Primary,Certificate,In the 1990s,Female,35-44,Yes,,Consultation/visiting patient,No
39,3,5 or less,5 or less,5 or less,702,13,35,13,50,3,Other,Secondary,Certificate,Female,Younger than 25,No,Yes,,Yes,,3.0,3.0,Other,Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Laboratory/investigations/X-ray,No
40,1,5 or less,5 or less,5 or less,703,14,0,14,20,1,Clinical Officer,Secondary,Diploma,Male,35-44,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Secondary,Diploma,After 2000,Male,35-44,Yes,,Consultation/visiting patient,Yes
40,2,5 or less,5 or less,5 or less,703,14,0,14,20,2,Other,Primary,Certificate,Female,45 or older,Yes,No,Training/seminar/meeting,Yes,,2.0,2.0,Other,Primary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,Yes
41,1,5 or less,5 or less,5 or less,701,14,45,14,57,1,Clinical Officer,Post-Secondary,Certificate,Male,45 or older,Yes,No,Authorised absence (permision/leave),Yes,,2.0,1.0,Clinical Officer,Post-Secondary,Certificate,Before 1990,Male,45 or older,No,Authorised absence (permision/leave),,
41,2,5 or less,5 or less,5 or less,701,14,45,14,57,2,Other,Primary,Certificate,Male,35-44,Yes,Yes,,Yes,Yes,1.0,2.0,Other,Primary,Certificate,In the 1990s,Male,35-44,Yes,,Consultation/visiting patient,Yes
41,3,5 or less,5 or less,5 or less,701,14,45,14,57,3,Other,Primary,Certificate,Female,35-44,Yes,No,Training/seminar/meeting,Yes,,3.0,3.0,Other,Primary,Certificate,In the 1990s,Female,35-44,No,Training/seminar/meeting,,
42,1,5 or less,5 or less,5 or less,703,9,30,9,45,1,Nurse,Secondary,Certificate,Male,35-44,Yes,Yes,,Yes,Yes,1.0,1.0,Nurse,Secondary,Certificate,After 2000,Male,35-44,Yes,,Consultation/visiting patient,No
42,2,5 or less,5 or less,5 or less,703,9,30,9,45,2,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,2.0,2.0,Other,Secondary,Certificate,After 2000,Female,25-34,Yes,,Laboratory/investigations/X-ray,No
43,1,5 or less,5 or less,5 or less,203,8,40,8,55,1,Clinical Officer,Post-Secondary,Diploma,Female,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Post-Secondary,Diploma,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
43,2,5 or less,5 or less,5 or less,203,8,40,8,55,2,Other,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,2.0,2.0,Other,Secondary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
43,3,5 or less,5 or less,5 or less,203,8,40,8,55,3,Other,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,3.0,3.0,Other,Primary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
44,1,5 or less,5 or less,5 or less,203,8,45,9,10,1,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,No,"On call (pre on call, post on call)",Yes,,1.0,1.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,No,Authorised absence (permision/leave),,
44,2,5 or less,5 or less,5 or less,203,8,45,9,10,2,Clinical Officer,Post-Secondary,Certificate,Female,45 or older,Yes,Yes,,Yes,Yes,2.0,2.0,Clinical Officer,Post-Secondary,Certificate,In the 1990s,Female,45 or older,Yes,,Consultation/visiting patient,No
44,3,5 or less,5 or less,5 or less,203,8,45,9,10,3,Nurse,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,3.0,3.0,Nurse,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
44,4,5 or less,5 or less,5 or less,203,8,45,9,10,4,Other,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,4.0,4.0,Other,Primary,Certificate,In the 1990s,Female,45 or older,Yes,,Consultation/visiting patient,No
44,5,5 or less,5 or less,5 or less,203,8,45,9,10,5,Other,Secondary,Certificate,Female,45 or older,No,Yes,,Yes,,5.0,5.0,Other,Secondary,Certificate,In the 1990s,Female,45 or older,Yes,,Consultation/visiting patient,No
45,1,6-10,6-10,5 or less,202,8,45,9,10,1,Clinical Officer,Post-Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Post-Secondary,Diploma,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,No
45,2,6-10,6-10,5 or less,202,8,45,9,10,2,Nurse,Post-Secondary,Certificate,Female,45 or older,No,Yes,,Yes,,2.0,2.0,Nurse,Post-Secondary,Certificate,Before 1990,Female,45 or older,Yes,,Paperwork/reports,No
45,3,6-10,6-10,5 or less,202,8,45,9,10,3,Other,Post-Secondary,Diploma,Male,45 or older,No,Yes,,Yes,,3.0,3.0,Other,Post-Secondary,Diploma,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,No
45,4,6-10,6-10,5 or less,202,8,45,9,10,4,Other,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,4.0,4.0,Other,Primary,Certificate,In the 1990s,Female,45 or older,Yes,,Consultation/visiting patient,No
45,5,6-10,6-10,5 or less,202,8,45,9,10,5,Other,Primary,Certificate,Female,35-44,No,No,"On call (pre on call, post on call)",Yes,,5.0,5.0,Other,Primary,Certificate,In the 1990s,Female,35-44,Yes,,Consultation/visiting patient,No
45,6,6-10,6-10,5 or less,202,8,45,9,10,6,Other,Secondary,Certificate,Female,35-44,No,Yes,,Yes,,6.0,6.0,Other,Secondary,Certificate,In the 1990s,Female,35-44,Yes,,Consultation/visiting patient,No
45,7,6-10,6-10,5 or less,202,8,45,9,10,7,Other,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,7.0,7.0,Other,Primary,Certificate,In the 1990s,Female,45 or older,No,"On call (pre on call, post on call)",,
46,1,5 or less,5 or less,5 or less,203,13,40,13,48,1,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,Yes
46,2,5 or less,5 or less,5 or less,203,13,40,13,48,2,Nurse,Post-Secondary,Certificate,Female,Younger than 25,No,Yes,,Yes,,2.0,2.0,Nurse,Post-Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Consultation/visiting patient,No
47,1,6-10,6-10,5 or less,202,15,10,15,25,1,Doctor,Post-Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Doctor,Post-Secondary,Diploma,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,No
47,2,6-10,6-10,5 or less,202,15,10,15,25,2,Nurse,Post-Secondary,Diploma,Female,35-44,No,Yes,,Yes,,2.0,2.0,Nurse,Post-Secondary,Diploma,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
47,3,6-10,6-10,5 or less,202,15,10,15,25,3,Clinical Officer,Post-Secondary,Diploma,Female,35-44,Yes,No,Authorised absence (permision/leave),Yes,,3.0,3.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
47,4,6-10,6-10,5 or less,202,15,10,15,25,4,Clinical Officer,Post-Secondary,Certificate,Male,25-34,Yes,Yes,,Yes,Yes,4.0,4.0,Clinical Officer,Post-Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
47,5,6-10,6-10,5 or less,202,15,10,15,25,5,Nurse,Secondary,Certificate,Female,45 or older,No,Yes,,Yes,,5.0,5.0,Nurse,Secondary,Certificate,Before 1990,Female,45 or older,No,Official mission,,
47,6,6-10,6-10,5 or less,202,15,10,15,25,6,Nurse,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,6.0,6.0,Nurse,Secondary,Certificate,After 2000,Female,25-34,No,Official mission,,
47,7,6-10,6-10,5 or less,202,15,10,15,25,7,Nurse,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,7.0,7.0,Nurse,Primary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
47,8,6-10,6-10,5 or less,202,15,10,15,25,8,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,8.0,8.0,Other,Secondary,Certificate,After 2000,Female,25-34,Yes,,Laboratory/investigations/X-ray,No
47,9,6-10,6-10,5 or less,202,15,10,15,25,9,Other,Primary,Certificate,Female,45 or older,No,No,Official mission,Yes,,9.0,9.0,Other,Primary,Certificate,Before 1990,Female,45 or older,No,Official mission,,
48,1,6-10,6-10,5 or less,202,12,15,12,30,1,Doctor,Post-Secondary,Diploma,Male,35-44,Yes,Yes,,Yes,Yes,1.0,1.0,Doctor,Post-Secondary,Diploma,After 2000,Male,35-44,Yes,,Consultation/visiting patient,No
48,2,6-10,6-10,5 or less,202,12,15,12,30,2,Nurse,Secondary,Diploma,Female,45 or older,No,No,Official mission,Yes,,2.0,2.0,Nurse,Secondary,Diploma,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
48,3,6-10,6-10,5 or less,202,12,15,12,30,3,Nurse,Secondary,Certificate,Female,35-44,No,Yes,,Yes,,3.0,3.0,Nurse,Secondary,Certificate,In the 1990s,Female,35-44,Yes,,Consultation/visiting patient,No
48,4,6-10,6-10,5 or less,202,12,15,12,30,4,Nurse,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,4.0,4.0,Nurse,Secondary,Certificate,After 2000,Female,25-34,No,Authorised absence (permision/leave),,
48,5,6-10,6-10,5 or less,202,12,15,12,30,5,Other,Secondary,Certificate,Female,35-44,No,Yes,,Yes,,5.0,5.0,Other,Secondary,Certificate,In the 1990s,Female,35-44,Yes,,Laboratory/investigations/X-ray,No
48,6,6-10,6-10,5 or less,202,12,15,12,30,6,Other,Secondary,Certificate,Male,25-34,No,Yes,,Yes,,6.0,6.0,Other,Secondary,Certificate,After 2000,Male,25-34,Yes,,Laboratory/investigations/X-ray,No
48,7,6-10,6-10,5 or less,202,12,15,12,30,7,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,No,Intership,Yes,,7.0,7.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,No,"On call (pre on call, post on call)",,
48,8,6-10,6-10,5 or less,202,12,15,12,30,8,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,No,Official mission,Yes,,8.0,8.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
48,9,6-10,6-10,5 or less,202,12,15,12,30,9,Other,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,9.0,9.0,Other,Primary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
49,1,6-10,6-10,5 or less,203,8,45,9,5,1,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,No,Authorised absence (permision/leave),Yes,,1.0,1.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,No,Authorised absence (permision/leave),,
49,2,6-10,6-10,5 or less,203,8,45,9,5,2,Nurse,Post-Secondary,Certificate,Female,45 or older,No,Yes,,Yes,,2.0,2.0,Nurse,Post-Secondary,Certificate,In the 1990s,Female,45 or older,Yes,,Consultation/visiting patient,No
49,3,6-10,6-10,5 or less,203,8,45,9,5,3,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,3.0,3.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
49,4,6-10,6-10,5 or less,203,8,45,9,5,4,Nurse,Post-Secondary,Certificate,Female,25-34,No,Yes,,Yes,,4.0,4.0,Nurse,Post-Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
49,5,6-10,6-10,5 or less,203,8,45,9,5,5,Other,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,5.0,5.0,Other,Primary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
49,6,6-10,6-10,5 or less,203,8,45,9,5,6,Other,Secondary,Certificate,Female,25-34,No,No,Sickness/maternity,Yes,,6.0,6.0,Other,Secondary,Certificate,After 2000,Female,25-34,No,Sickness/maternity,,
49,7,6-10,6-10,5 or less,203,8,45,9,5,7,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,7.0,7.0,Other,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
50,1,5 or less,5 or less,5 or less,203,12,35,12,50,1,Clinical Officer,Post-Secondary,Certificate,Female,35-44,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Post-Secondary,Certificate,In the 1990s,Female,35-44,Yes,,Consultation/visiting patient,No
50,2,5 or less,5 or less,5 or less,203,12,35,12,50,2,Nurse,Post-Secondary,Certificate,Female,25-34,No,Yes,,Yes,,2.0,2.0,Nurse,Post-Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
