fac_id,rural,finalwt,ipw,probvign,hwkvignwt,absprobsamp,abshwkwt,has_weights,id11,id1,id2,id3,id4,id6a,m1sa1q1,m1sa1q2,m0s0q0,m1sbq4,m1sbq8,m1sbq13,m1sbq24,m1sbq25,m1sbq26,m1sbq27,m1sbq28,m1sbq29,m1sbq30,m1sbq34a,m1scq17_a,m1scq17_b,m1scq17_c,m1scq17_d,m1scq17_e,m1scq17_f,m1scq17_g,m1scq17_h,m1scq17_i,m1scq17_j,m1scq17_j_autre,m1scq17_k,m1scq17_l,m1scq17_m,m1scq17_n,m1scq18,m1scq20_a,m1scq20_b,m1scq20_c,m1scq20_d,m1scq20_e,m1scq20_f,m1scq20_g,m1scq20_h,m1scq20_i,m1scq20_j,m1scq20_j_autre,m1scq20_k,m1scq20_l,m1scq20_m,m1scq20_n,m1scq21,m1scq22,m1scq23,m1scq24,m1scq25,m1scq26_a,m1scq26_f,m1scq27_a,m1scq27_f,m1scq28_a,m1scq28_f,m1scq29_a,m1scq29_f,m1scq30_a,m1scq30_f,m1scq31_a,m1scq31_f,m1scq32_a,m1scq32_f,m1scq33_a,m1scq33_f,m1sdq1a,m1sdq1b1,m1sdq2a,m1sdq2b1,m1sdq3a,m1sdq3b1,m1sdq4a,m1sdq4b1,m1sdq5a,m1sdq5b1,m1sdq6a,m1sdq6b1,m1sdq7a,m1sdq7b1,m1sdq8a,m1sdq8b1,m1sdq9a,m1sdq9b1,m1sdq10a,m1sdq10b1,m1sdq11a,m1sdq11b1,m1sdq12a,m1sdq12b1,m1sdq13a,m1sdq13b1,m1seqa_1,m1seqb_1,m1seqa_2,m1seqb_2,m1seqa_3,m1seqb_3,m1seqa_4,m1seqb_4,m1seqa_5,m1seqb_5,m1seqa_6,m1seqb_6,m1seqa_7,m1seqb_7,m1seqa_8,m1seqb_8,m1seqa_9,m1seqb_9,m1seqa_10,m1seqb_10,m1seqa_11,m1seqb_11,m1seqa_12,m1seqb_12,m1seqa_13,m1seqb_13,m1seqa_14,m1seqb_14,m1seqa_15,m1seqb_15,m1seqa_16,m1seqb_16,m1seqa_17,m1seqb_17,m1seqa_18,m1seqb_18,m1seqa_19,m1seqb_19,m1seqa_20,m1seqb_20,m1seqa_21,m1seqb_21,m1seqa_22,m1seqb_22,m1seqa_23,m1seqb_23,m1seqa_24,m1seqb_24,m1seqa_25,m1seqb_25,m1seqa_26,m1seqb_26,m1seqa_27,m1seqb_27,m1seqa_28,m1seqb_28,m1seqa_29,m1seqb_29,m1seqa_30,m1seqb_30,m1seqa_31,m1seqb_31,m1seqa_32,m1seqb_32,m1seqa_33,m1seqb_33,m1seqa_34,m1seqb_34,m1seqa_35,m1seqb_35,m1seqa_36,m1seqb_36,m1seqa_37,m1seqb_37,m1seqa_38,m1seqb_38,m1seqa_39,m1seqb_39,m1seqa_40,m1seqb_40,m1seqa_41,m1seqb_41,m1seqa_42,m1seqb_42,m1seqa_43,m1seqb_43,m1seqa_44,m1seqb_44,m1seqa_45,m1seqb_45,m1seqa_46,m1seqb_46,m1seqa_47,m1seqb_47,m1seqa_48,m1seqb_48,m1seqa_49,m1seqb_49,m1seq49a,m1seq49b,m1seq50,m1seq5b,m1seq51a,m1seq5c,m1seq52a,m1seq52b,m1seq52c,m1seq53,m1seq53a,m1seq53b,m1seq53c,m1seq5e,m1seq55,m1seq57,m1seq58,m1seq59,m1seq60,m1seq60_autre,m1seq61,m1seq62,m1seq63,m1seq64,m1seq65,m1seq66,m1seq67,m1seq68,m1seq69,m1seq70,m1seq71,m1seq72,m1seq73,m1seq74,has_facility,country
150,Rural,10.021858215332031,10.021858,1.0,10.021858,1.0,10.021858,1,150,72,710,710003,710003150,96,oui,,questionnaire complet,Public,Health Post,0-500,oui,oui,oui,oui,0.0,0.0,0.0,50 or less,0,oui,0,0,0,0,0,0,0,0,,0,0,0,0,"dechets visibles, non proteges",0,oui,0,0,0,0,0,0,0,0,,0,0,non,0,,,"dechets visibles, non proteges",0,0,0,,0,,0,,oui (non observe),oui (non observe),0,,0,,0,,0,,oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),0.0,oui (non observe),oui (non observe),0,,0,,0,,0,,0,,0,,,,4,,5,,4,,4,,5,,1,budget de l'etat,5,,5,,5,,5,,5,,5,,1,budget de l'etat,5,,5,,5,,5,,5,,1,budget de l'etat,4,,5,,5,,5,,1.0,budget de l'etat,1,budget de l'etat,1,budget de l'etat,5,,5,,1,budget de l'etat,1,budget de l'etat,5,,1,budget de l'etat,1,budget de l'etat,5,,1,budget de l'etat,5,,5,,1,budget de la province,6,,4,,1,budget de la province,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,5,,1,budget de l'etat,4,,oui (dans l'etablissement),aucune/ brousse,aucune/ brousse,aucune/ brousse,0,aucune/ brousse,aucune/ brousse,0,0,0,aucune/ brousse,aucune/ brousse,0,tres propres et bien entretenues,0.0,,,,,,,,,,,,,,,,,,,tres propres et bien entretenues,1,Madagascar-2016
151,Urban,1.9089254140853882,1.9089254,0.6666667,2.863388,1.0,1.9089254,1,151,72,710,710004,710004151,95,oui,,questionnaire complet,Public,Health Center,501-1000,,,,,,,,,0,0,0,oui,0,0,0,0,0,0,,0,0,0,0,"dechets visibles, non proteges",0,0,0,oui,0,0,0,0,0,0,,0,0,non,0,,,"dechets visibles, non proteges",0,0,0,,0,,0,,oui (non observe),oui (non observe),0,,0,,0,,0,,oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),0,,0,,0,,0,,0,,0,,,,1,budget de l'etat,5,,1,budget de l'etat,1,budget de la province,5,,1,budget de l'etat,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,1,budget de l'etat,5,,5,,5,,1.0,budget de l'etat,1,budget de l'etat,1,budget de la province,5,,5,,1,budget de l'etat,5,,5,,1,budget de l'etat,1,budget de l'etat,4,,4,,4,,4,,1,budget de la province,6,,1,budget de la province,1,budget de la province,1,budget de l'etat,4,,1,budget de l'etat,5,,1,budget de l'etat,5,,1,budget de l'etat,1,budget de l'etat,oui (dans l'etablissement),aucune/ brousse,aucune/ brousse,aucune/ brousse,aucune/ brousse,aucune/ brousse,aucune/ brousse,0,0,0,aucune/ brousse,aucune/ brousse,0,tres propres et bien entretenues,tres propres et bien entretenues,non fonctionnel,37.5,0.0,9.0,GLACIER MISY ACCUMULATEUR,1.0,1.0,4.0,1.0,1.0,1.0,5.0,4.0,0.0,dechets visibles mais  zone protegee,dechets visibles mais  zone protegee,dechets visibles mais  zone protegee,dechets visibles mais  zone protegee,,1,Madagascar-2016
152,Urban,1.9089254140853882,1.9089254,1.0,1.9089254,1.0,1.9089254,1,152,72,710,710004,710004152,96,oui,,questionnaire complet,Public,Health Center,501-1000,oui,oui,oui,oui,oui,0.0,oui,Over 50,0,oui,0,0,0,0,0,0,0,0,,0,0,0,0,dechets visibles mais  zone protegee,0,oui,0,0,0,0,0,0,0,0,,0,0,non,0,,,dechets visibles mais  zone protegee,0,0,0,,0,,0,,oui (non observe),oui (non observe),0,,0,,0,,0,,oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),0,,oui (non observe),oui (non observe),0,,oui (non observe),oui (non observe),0,,0,,0,,,,1,budget de l'etat,5,,4,,1,budget de la province,5,,1,budget de l'etat,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,1,budget de l'etat,5,,5,,5,,5,,1.0,budget de l'etat,1,budget de l'etat,1,budget de la province,5,,5,,1,budget de l'etat,1,budget de l'etat,5,,1,budget de l'etat,1,budget de l'etat,5,,4,,5,,5,,1,budget de la province,6,,4,,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,5,,1,budget de l'etat,5,,1,budget de l'etat,1,budget de l'etat,oui (dans l'etablissement),aucune/ brousse,aucune/ brousse,aucune/ brousse,aucune/ brousse,aucune/ brousse,aucune/ brousse,0,0,0,aucune/ brousse,aucune/ brousse,0,tres propres et bien entretenues,tres propres et bien entretenues,non fonctionnel,61.3,dechets visibles mais  zone protegee,reseau electrique (jirama),,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,dechets visibles mais  zone protegee,dechets visibles mais  zone protegee,dechets visibles mais  zone protegee,dechets visibles mais  zone protegee,dechets visibles mais  zone protegee,,1,Madagascar-2016
153,Urban,2.505464553833008,2.5054646,1.0,2.5054646,1.0,2.5054646,1,153,72,710,710004,710004153,96,oui,,questionnaire complet,Private,Health Center,Over 3000,,,,,,,,,0,0,0,0,0,oui,0,0,0,0,,0,0,0,0,pas de dechets visibles,0,0,0,0,0,oui,0,0,0,0,,0,0,non,0,,,pas de dechets visibles,0,0,0,,0,,0,,oui (non observe),oui (non observe),0,,oui (non observe),oui (non observe),0,,0,,oui (non observe),oui (non observe),oui (non observe),oui (non observe),0,,oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),0,,0,,0,,oui (non observe),oui (non observe),oui (non observe),oui (non observe),0,,,,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,5,,1,budget de l'etat,5,,5,,5,,5,,1,budget de la province,1,budget de l'etat,1,budget de la province,5,,5,,5,,5,,5,,1,budget de l'etat,5,,5,,5,,5,,1.0,budget de l'etat,1,budget de l'etat,1,budget de la province,5,,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,5,,1,budget de l'etat,1,budget de l'etat,5,,1,budget de la province,5,,1,budget de l'etat,1,budget de la province,6,,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,5,,5,,5,,1,budget de l'etat,5,,5,,1,budget de l'etat,oui (dans l'etablissement),aucune/ brousse,aucune/ brousse,aucune/ brousse,aucune/ brousse,aucune/ brousse,0,0,0,0,aucune/ brousse,0,0,0,,,,,,,,,,,,,,,,,,,,,1,Madagascar-2016
154,Urban,2.505464553833008,2.5054646,1.0,2.5054646,1.0,2.5054646,1,154,72,710,710004,710004154,96,oui,,questionnaire incomplet,Private,Health Center,0-500,,,,,,,,,0,oui,0,0,0,0,0,0,0,0,,0,0,0,0,"dechets visibles, non proteges",0,oui,0,0,0,0,0,0,0,0,,0,0,non,0,,,"dechets visibles, non proteges",0,0,0,,0,,0,,oui (non observe),oui (non observe),0,,0,,0,,0,,oui (non observe),oui (non observe),oui (non observe),oui (non observe),0,,oui (non observe),oui (non observe),0,,oui (non observe),oui (non observe),0,,0,,oui (non observe),oui (non observe),0,,0,,0,,,,1,budget de l'etat,5,,1,budget de l'etat,4,,5,,1,budget de l'etat,5,,1,budget de l'etat,5,,5,,1,budget de l'etat,4,,4,,5,,5,,5,,5,,5,,5,,5,,5,,1,budget de la province,5,,1.0,budget de l'etat,1,budget de l'etat,4,,5,,5,,4,,4,,5,,5,,5,,5,,5,,5,,5,,1,budget de l'etat,6,,1,budget de l'etat,1,budget de l'etat,4,,5,,5,,5,,4,,5,,4,,5,,oui (dans l'etablissement),aucune/ brousse,aucune/ brousse,0,0,aucune/ brousse,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1,Madagascar-2016
155,Urban,2.505464553833008,2.5054646,1.0,2.5054646,1.0,2.5054646,1,155,72,710,710004,710004155,96,oui,,questionnaire complet,Private,Health Center,501-1000,,,,,,,,,0,oui,0,0,0,0,0,0,0,0,,0,0,0,0,dechets visibles mais  zone protegee,0,oui,0,0,0,0,0,0,0,0,,0,0,non,0,,,dechets visibles mais  zone protegee,0,0,0,,0,,0,,oui (non observe),oui (non observe),0,,0,,0,,0,,oui (non observe),oui (non observe),oui (non observe),oui (non observe),0,,oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),0,,0,,0,,0,,0,,0,,,,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,5,,1,budget de l'etat,5,,5,,5,,5,,5,,1,budget de l'etat,1,budget de l'etat,5,,5,,5,,5,,5,,5,,5,,4,,5,,5,,1.0,budget de l'etat,1,budget de l'etat,1,budget de la province,5,,5,,1,budget de l'etat,1,budget de l'etat,5,,1,budget de l'etat,1,budget de l'etat,5,,4,,5,,5,,1,budget de la province,6,,1,budget de la province,1,budget de la province,1,budget de l'etat,1,budget de l'etat,5,,1,budget de l'etat,1,budget de l'etat,5,,5,,1,budget de l'etat,oui (dans l'etablissement),aucune/ brousse,aucune/ brousse,0,0,aucune/ brousse,0,0,0,0,aucune/ brousse,0,0,0,,,,,,,,,,,,,,,,,,,,,1,Madagascar-2016
156,Urban,2.505464553833008,2.5054646,1.0,2.5054646,1.0,2.5054646,1,156,72,710,710004,710004156,95,oui,,questionnaire complet,Public,Health Post,0-500,,,,,,,,,0,oui,0,0,0,0,0,0,0,0,,0,0,0,0,"dechets visibles, non proteges",oui,0,0,0,0,0,0,0,0,0,,0,0,non,0,0.0,0.0,"dechets visibles, non proteges",0,0,0,,0,,0,,oui (non observe),oui (non observe),0,,0,,0,,0,,oui (non observe),oui (non observe),oui (non observe),oui (non observe),0,,oui (non observe),oui (non observe),0,,0,,0,,0,,oui (non observe),oui (non observe),0,,0,,oui (non observe),oui (non observe),,,1,budget de l'etat,5,,5,,4,,5,,5,,5,,5,,5,,5,,5,,1,budget de l'etat,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,1.0,budget de l'etat,1,budget de l'etat,1,budget de la province,5,,5,,1,budget de l'etat,1,budget de l'etat,5,,5,,5,,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,5,,1,budget de la province,6,,1,budget de la province,1,budget de la province,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,5,,5,,1,budget de l'etat,1,budget de l'etat,oui (dans l'etablissement),aucune/ brousse,aucune/ brousse,0,0,0,0,0,0,0,0,aucune/ brousse,0,0,,,,,,,,,,,,,,,,,,,,,1,Madagascar-2016
157,Rural,10.021858215332031,10.021858,1.0,10.021858,1.0,10.021858,1,157,72,710,710005,710005157,95,oui,,questionnaire complet,Public,Health Center,501-1000,oui,oui,oui,oui,oui,0.0,0.0,50 or less,0,0,0,oui,0,0,0,0,0,0,,0,0,0,0,"dechets visibles, non proteges",0,0,0,oui,0,0,0,0,0,0,,0,0,non,0,,,"dechets visibles, non proteges",0,0,0,,0,,0,,oui (non observe),oui (non observe),0,,0,,0,,0,,oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),0,,0,,0,,0,,0,,0,,,,4,,5,,4,,1,budget de l'etat,5,,4,,5,,5,,5,,5,,5,,5,,1,budget de la province,5,,4,,4,,4,,4,,1,budget de l'etat,4,,5,,1,budget de l'etat,5,,1.0,budget de l'etat,1,budget de l'etat,1,budget de la province,5,,5,,1,budget de l'etat,5,,5,,1,budget de l'etat,1,budget de l'etat,5,,4,,4,,5,,1,budget de la province,6,,4,,4,,4,,1,budget de l'etat,5,,4,,4,,5,,4,,4,,oui (dans l'etablissement),aucune/ brousse,aucune/ brousse,aucune/ brousse,0,aucune/ brousse,0,0,0,0,aucune/ brousse,aucune/ brousse,0,tres propres et bien entretenues,tres propres et bien entretenues,oui et observe,,,,,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,0.0,dechets visibles mais  zone protegee,dechets visibles mais  zone protegee,dechets visibles mais  zone protegee,dechets visibles mais  zone protegee,,1,Madagascar-2016
158,Rural,10.021858215332031,10.021858,0.5,20.043716,1.0,10.021858,1,158,72,710,710006,710006158,95,oui,,questionnaire complet,Public,Health Post,1001-2000,oui,oui,oui,oui,oui,0.0,0.0,50 or less,0,0,0,oui,0,0,0,0,0,0,,0,0,0,0,"dechets visibles, non proteges",0,0,0,oui,0,0,0,0,0,0,,0,0,non,0,,,"dechets visibles, non proteges",0,0,0,,0,,0,,oui (non observe),oui (non observe),0,,oui (non observe),0.0,oui (non observe),0.0,0,,oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),0.0,0,,0,,oui (non observe),oui (non observe),0,,0,,0,,,,1,budget de l'etat,5,,4,,1,budget de l'etat,5,,1,budget de l'etat,5,,5,,5,,5,,5,,5,,1,budget de l'etat,5,,5,,5,,5,,5,,1,budget de l'etat,1,budget de l'etat,5,,1,budget de l'etat,5,,1.0,budget de l'etat,1,budget de l'etat,1,budget de l'etat,5,,5,,1,budget de l'etat,1,budget de l'etat,5,,1,budget de l'etat,1,budget de l'etat,5,,5,,1,budget de l'etat,1,budget de l'etat,1,budget de la province,6,,1,budget de l'etat,4,,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,4,,5,,1,budget de l'etat,5,,oui (dans l'etablissement),aucune/ brousse,aucune/ brousse,aucune/ brousse,0,0,aucune/ brousse,0,0,aucune/ brousse,aucune/ brousse,aucune/ brousse,0,tres propres et bien entretenues,tres propres et bien entretenues,oui et observe,,,,,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,dechets visibles mais  zone protegee,dechets visibles mais  zone protegee,dechets visibles mais  zone protegee,dechets visibles mais  zone protegee,dechets visibles mais  zone protegee,,1,Madagascar-2016
159,Urban,1.5,1.5,1.0,1.5,0.4,3.75,1,159,72,711,711001,711001159,95,oui,,questionnaire complet,Private,Hospital,2001-3000,oui,oui,oui,oui,oui,oui,oui,50 or less,0,0,0,0,0,0,0,0,0,0,,0,oui,0,0,pas de dechets visibles,0,0,0,0,0,0,0,0,0,0,,0,oui,non,0,,,pas de dechets visibles,oui ? directives non observees,oui,oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),0,,0,,0,,oui (non observe),oui (non observe),oui (non observe),oui (non observe),0,,oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),0,,,,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,5,,1,budget de l'etat,5,,5,,4,,1,budget de l'etat,2,budget de l'etat,5,,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,4,,1,budget de l'etat,5,,1.0,budget de l'etat,1,budget de l'etat,1,budget de l'etat,5,,5,,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,5,,4,,4,,1,budget de l'etat,1,budget de la province,6,,1,budget de la province,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,4,,4,,5,,1,budget de l'etat,1,budget de l'etat,oui (dans l'etablissement),aucune/ brousse,aucune/ brousse,aucune/ brousse,0,aucune/ brousse,aucune/ brousse,aucune/ brousse,aucune/ brousse,0,aucune/ brousse,0,0,tres propres et bien entretenues,tres propres et bien entretenues,non fonctionnel,54.0,0.0,reseau electrique (jirama),,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,dechets visibles mais  zone protegee,dechets visibles mais  zone protegee,dechets visibles mais  zone protegee,dechets visibles mais  zone protegee,dechets visibles mais  zone protegee,,1,Madagascar-2016
16,Rural,4.842528820037842,4.842529,0.6666667,7.263793,0.5555556,8.716552,1,16,11,103,103010,103010016,92,oui,,questionnaire complet,Private,,Over 3000,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,oui,pas de dechets visibles,0,0,0,0,0,0,0,oui,0,0,,0,0,non,0,oui,0.0,depÔt non inspecte,oui ? directives non observees,oui,oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),0,,oui (non observe),oui (non observe),0,,0,,oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),0,,oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),0,,0,,0,,0,,oui (non observe),oui (non observe),0,,,,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,5,,5,,5,,5,,5,,1,budget de l'etat,1,budget de l'etat,1,budget de la province,1,budget de l'etat,1,budget de l'etat,1.0,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,5,,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de la province,1,budget de l'etat,1,budget de l'etat,oui (dans l'etablissement),aucune/ brousse,aucune/ brousse,aucune/ brousse,aucune/ brousse,aucune/ brousse,aucune/ brousse,aucune/ brousse,aucune/ brousse,0,aucune/ brousse,aucune/ brousse,0,tres propres et bien entretenues,tres propres et bien entretenues,non fonctionnel,46.7,dechets visibles mais  zone protegee,reseau electrique (jirama),,1.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,dechets visibles mais  zone protegee,dechets visibles mais  zone protegee,dechets visibles mais  zone protegee,dechets visibles mais  zone protegee,dechets visibles mais  zone protegee,,1,Madagascar-2016
160,Rural,1.0,1.0,1.0,1.0,1.0,1.0,1,160,72,711,711002,711002160,96,oui,,questionnaire complet,Private,Health Center,0-500,oui,oui,oui,oui,oui,0.0,0.0,50 or less,oui,0,0,0,0,0,0,0,0,0,,0,0,0,0,"dechets visibles, non proteges",oui,0,0,0,0,0,0,0,0,0,,0,0,non,0,,,"dechets visibles, non proteges",0,0,0,,0,,0,,oui (non observe),oui (non observe),0,,0,,0,,0,,oui (non observe),oui (non observe),oui (non observe),oui (non observe),0,,oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),0,,0,,0,,0,,0,,0,,,,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,5,,1,budget de l'etat,5,,5,,5,,5,,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,5,,5,,5,,5,,5,,1,budget de l'etat,1,budget de l'etat,5,,1,budget de l'etat,1,budget de l'etat,1.0,budget de l'etat,1,budget de l'etat,1,budget de l'etat,5,,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,5,,1,budget de l'etat,5,,5,,1,budget de l'etat,6,,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,5,,1,budget de l'etat,4,,5,,1,budget de l'etat,1,budget de l'etat,0,,aucune/ brousse,0,0,aucune/ brousse,0,0,0,0,aucune/ brousse,0,0,0,,,,,,,,,,,,,,,,,,,,,1,Madagascar-2016
161,Rural,6.599999904632568,6.6,1.0,6.6,1.0,6.6,1,161,72,711,711003,711003161,96,oui,,questionnaire complet,Public,Health Post,0-500,oui,0.0,oui,oui,0.0,0.0,0.0,50 or less,0,oui,0,0,0,0,0,0,0,0,,0,0,0,0,pas de dechets visibles,0,oui,0,0,0,0,0,0,0,0,,0,0,non,0,,,pas de dechets visibles,oui ? directives observees,0,0,,0,,0,,oui (non observe),oui (non observe),0,,0,,0,,0,,oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),0.0,oui (non observe),oui (non observe),oui (non observe),0.0,oui (non observe),oui (non observe),0,,0,,0,,0,,0,,0,,,,1,budget de l'etat,5,,5,,5,,5,,1,budget de l'etat,5,,5,,5,,5,,5,,5,,1,budget de la province,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,1.0,budget de l'etat,1,budget de l'etat,1,budget de la province,5,,5,,1,budget de l'etat,5,,5,,1,budget de l'etat,1,budget de l'etat,5,,1,budget de l'etat,5,,5,,1,budget de la province,6,,4,,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,5,,1,budget de l'etat,1,budget de l'etat,5,,1,budget de l'etat,2,budget de l'etat,oui (dans l'etablissement),aucune/ brousse,aucune/ brousse,aucune/ brousse,0,aucune/ brousse,0,0,0,aucune/ brousse,aucune/ brousse,aucune/ brousse,0,tres propres et bien entretenues,0.0,,,,,,,,,,,,,,,,,,,tres propres et bien entretenues,1,Madagascar-2016
162,Rural,6.599999904632568,6.6,1.0,6.6,1.0,6.6,1,162,72,711,711004,711004162,95,oui,,questionnaire complet,Public,Health Post,0-500,oui,oui,oui,oui,oui,0.0,0.0,50 or less,0,oui,0,0,0,0,0,0,0,0,,0,0,0,0,"dechets visibles, non proteges",0,oui,0,0,0,0,0,0,0,0,,0,0,non,0,,,"dechets visibles, non proteges",0,0,0,,0,,0,,oui (non observe),oui (non observe),0,,0,,0,,0,,oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),oui (non observe),0.0,0,,0,,0,,0,,0,,0,,,,4,,5,,4,,4,,5,,4,,5,,5,,5,,5,,5,,5,,4,,5,,5,,5,,5,,5,,4,,4,,4,,4,,6,,4.0,,4,,4,,6,,4,,4,,4,,4,,4,,1,budget de l'etat,5,,5,,1,budget de l'etat,1,budget de l'etat,4,,4,,4,,6,,4,,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,1,budget de l'etat,5,,4,,4,,0,,0,aucune/ brousse,0,aucune/ brousse,aucune/ brousse,0,0,0,aucune/ brousse,0,0,tres propres et bien entretenues,tres propres et bien entretenues,non fonctionnel,0.0,dechets visibles mais  zone protegee,essence/petrole/fuel,,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,0.0,dechets visibles mais  zone protegee,dechets visibles mais  zone protegee,dechets visibles mais  zone protegee,dechets visibles mais  zone protegee,,1,Madagascar-2016
