unique_id,fac_id,staff_id,id11,m2saq2,m2saq3,m2saq1,m2saq4,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq14_autre,m2saq15,m2saq16,suite60,m2sa_selection10,m2sa_selection,m2sa_dispo,m2sa_dispolib,m2sa_q7_2,m2sbq1,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq12_autre,m2sbq13,m2sbq14,has_roster,has_absentee,country,absence_rate
124_26,124,26,124,11-50,5 or less,11-50,26.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,9.0,Nurse,Post-Secondary,Diploma,,0.0,25-34,0.0,"repos de garde (pre-garde, sortie de garde)",,,,1.0,1.0,Madagascar-2016,0.6
124_6,124,6,124,11-50,5 or less,11-50,6.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,,,T,,6.0,tsy eo,Tsy eo,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.6
124_7,124,7,124,11-50,5 or less,11-50,7.0,Doctor,Post-Secondary,Advanced,homme,25-34,oui,oui,,,,,T,,7.0,tsy afaka,Tsy afaka,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.6
124_12,124,12,124,11-50,5 or less,11-50,12.0,Nurse,Post-Secondary,Diploma,homme,25-34,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.6
124_15,124,15,124,11-50,5 or less,11-50,15.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.6
125_4,125,4,125,6-10,5 or less,6-10,4.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,oui,,,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.2857143
125_5,125,5,125,6-10,5 or less,6-10,5.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,oui,,,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.2857143
125_2,125,2,125,6-10,5 or less,6-10,2.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,0.0,absence autorisee (permission/conge),,oui,,T,,2.0,tsy eo,Tsy eo,Doctor,2.0,Doctor,Post-Secondary,Advanced,,0.0,45 or older,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.2857143
125_3,125,3,125,6-10,5 or less,6-10,3.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,0.0,absence autorisee (permission/conge),,oui,,T,,3.0,tsy eo,Tsy eo,Doctor,3.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.2857143
125_6,125,6,125,6-10,5 or less,6-10,6.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,oui,,,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,,0.0,35-44,0.0,absence non autorisee,,,,1.0,1.0,Madagascar-2016,0.2857143
125_7,125,7,125,6-10,5 or less,6-10,7.0,Other,Post-Secondary,Certificate,0,45 or older,0.0,oui,,,oui,,T,,,,,Other,7.0,Other,Post-Secondary,Certificate,After 2000,0.0,45 or older,oui,,,autre,oui,1.0,1.0,Madagascar-2016,0.2857143
125_1,125,1,125,6-10,5 or less,6-10,1.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.2857143
126_12,126,12,126,11-50,Over 5,11-50,12.0,Other,Post-Secondary,Certificate,0,25-34,0.0,oui,,,oui,,T,,,,,Other,10.0,Other,Post-Secondary,Certificate,After 2000,0.0,25-34,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.2
126_11,126,11,126,11-50,Over 5,11-50,11.0,Other,Post-Secondary,Certificate,0,25-34,0.0,oui,,,oui,,T,,,,,Other,9.0,Other,Post-Secondary,Certificate,After 2000,0.0,25-34,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.2
126_13,126,13,126,11-50,Over 5,11-50,13.0,Other,Post-Secondary,Certificate,0,25-34,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.2
126_5,126,5,126,11-50,Over 5,11-50,5.0,Other,Post-Secondary,Diploma,0,35-44,0.0,oui,,,oui,,T,,,,,Other,4.0,Other,Post-Secondary,Diploma,In the 1990s,0.0,35-44,oui,,,laboratoires/examens/radios,0.0,1.0,1.0,Madagascar-2016,0.2
126_1,126,1,126,11-50,Over 5,11-50,1.0,Doctor,Post-Secondary,Advanced,0,45 or older,0.0,oui,,,oui,,T,,,,,Doctor,1.0,Doctor,Post-Secondary,Advanced,,0.0,45 or older,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.2
126_8,126,8,126,11-50,Over 5,11-50,8.0,Nurse,Post-Secondary,Diploma,homme,35-44,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.2
126_7,126,7,126,11-50,Over 5,11-50,7.0,Other,Post-Secondary,Certificate,0,35-44,0.0,0.0,absence autorisee (permission/conge),,oui,,T,,,,,Other,6.0,Other,Post-Secondary,Certificate,In the 1990s,0.0,35-44,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.2
126_10,126,10,126,11-50,Over 5,11-50,10.0,Nurse,Post-Secondary,Diploma,homme,25-34,0.0,oui,,,oui,,T,,,,,Nurse,8.0,Nurse,Post-Secondary,Diploma,After 2000,homme,35-44,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.2
126_2,126,2,126,11-50,Over 5,11-50,2.0,Doctor,Post-Secondary,Advanced,0,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,35-44,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.2
126_6,126,6,126,11-50,Over 5,11-50,6.0,Other,Post-Secondary,Diploma,homme,25-34,0.0,oui,,,oui,,T,,,,,Other,5.0,Other,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.2
126_9,126,9,126,11-50,Over 5,11-50,9.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,0.0,absence autorisee (permission/conge),,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,,0.0,25-34,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.2
126_3,126,3,126,11-50,Over 5,11-50,3.0,Doctor,Post-Secondary,Advanced,0,45 or older,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.2
126_4,126,4,126,11-50,Over 5,11-50,4.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Doctor,3.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.2
127_1,127,1,127,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,0,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,,0.0,25-34,0.0,formation/seminaire/reunion,,,,1.0,1.0,Madagascar-2016,1.0
128_2,128,2,128,5 or less,5 or less,5 or less,2.0,Other,Primary,None,0,35-44,0.0,oui,,,oui,,T,,,,,Other,2.0,Other,Primary,None,After 2000,0.0,35-44,oui,,,discussion avec collegues/reunion/staff,oui,1.0,1.0,Madagascar-2016,0.0
128_1,128,1,128,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,0,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,35-44,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.0
129_1,129,1,129,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,homme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,,homme,25-34,0.0,mission officielle,,,,1.0,1.0,Madagascar-2016,1.0
13_2,13,2,13,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Advanced,0,25-34,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Nurse,2.0,Nurse,Post-Secondary,Advanced,,0.0,25-34,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.5
13_1,13,1,13,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.5
130_1,130,1,130,5 or less,5 or less,5 or less,1.0,Doctor,,Advanced,0,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,,Advanced,After 2000,0.0,25-34,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.33333334
130_2,130,2,130,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,2.0,Nurse,Post-Secondary,Diploma,,0.0,25-34,0.0,autre (a preciser),,,,1.0,1.0,Madagascar-2016,0.33333334
130_3,130,3,130,5 or less,5 or less,5 or less,3.0,Nurse,Post-Secondary,Diploma,0,Younger than 25,0.0,oui,,,oui,,T,,,,,Nurse,3.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,Younger than 25,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.33333334
131_2,131,2,131,5 or less,5 or less,6-10,2.0,Nurse,Post-Secondary,Diploma,0,Younger than 25,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,Younger than 25,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.0
131_1,131,1,131,5 or less,5 or less,6-10,1.0,Nurse,Post-Secondary,Diploma,homme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.0
132_11,132,11,132,11-50,5 or less,11-50,11.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,recherche des informations/ formation,0.0,1.0,1.0,Madagascar-2016,0.1
132_16,132,16,132,11-50,5 or less,11-50,16.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.1
132_10,132,10,132,11-50,5 or less,11-50,10.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,0.0,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,35-44,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.1
132_12,132,12,132,11-50,5 or less,11-50,12.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,0.0,absence autorisee (permission/conge),,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.1
132_19,132,19,132,11-50,5 or less,11-50,19.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,0.0,absence autorisee (permission/conge),,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.1
132_15,132,15,132,11-50,5 or less,11-50,15.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,0.0,absence autorisee (permission/conge),,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,Before 1990,0.0,45 or older,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.1
132_1,132,1,132,11-50,5 or less,11-50,1.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,0.0,mission officielle,,oui,,T,,1.0,tsy eo,Tsy eo,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.1
132_9,132,9,132,11-50,5 or less,11-50,9.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,5.0,tsy eo,Tsy eo,Nurse,3.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.1
132_6,132,6,132,11-50,5 or less,11-50,6.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.1
132_14,132,14,132,11-50,5 or less,11-50,14.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.1
132_7,132,7,132,11-50,5 or less,11-50,7.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.1
132_5,132,5,132,11-50,5 or less,11-50,5.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.1
132_21,132,21,132,11-50,5 or less,11-50,21.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,9.0,Nurse,Post-Secondary,Diploma,,0.0,25-34,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.1
132_24,132,24,132,11-50,5 or less,11-50,24.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,0.0,absence autorisee (permission/conge),,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.1
132_18,132,18,132,11-50,5 or less,11-50,18.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,0.0,absence autorisee (permission/conge),,oui,,T,,,,,Nurse,8.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.1
132_8,132,8,132,11-50,5 or less,11-50,8.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.1
132_2,132,2,132,11-50,5 or less,11-50,2.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,,oui,T,1.0,2.0,eny,Eny,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.1
132_4,132,4,132,11-50,5 or less,11-50,4.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,oui,,,,oui,T,3.0,4.0,eny,Eny,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.1
132_22,132,22,132,11-50,5 or less,11-50,22.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.1
132_13,132,13,132,11-50,5 or less,11-50,13.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.1
132_20,132,20,132,11-50,5 or less,11-50,20.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.1
132_17,132,17,132,11-50,5 or less,11-50,17.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.1
132_3,132,3,132,11-50,5 or less,11-50,3.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,oui,,,,oui,T,2.0,3.0,eny,Eny,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.1
132_23,132,23,132,11-50,5 or less,11-50,23.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,10.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.1
133_1,133,1,133,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,oui,,,oui,,T,,1.0,tsy afaka,Tsy afaka,Doctor,1.0,Doctor,Post-Secondary,Advanced,,0.0,45 or older,0.0,"repos de garde (pre-garde, sortie de garde)",,,,1.0,1.0,Madagascar-2016,0.5
133_2,133,2,133,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,0,25-34,oui,oui,,,oui,oui,T,1.0,2.0,eny,Eny,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.5
134_1,134,1,134,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,0,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.0
135_1,135,1,135,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.25
135_2,135,2,135,5 or less,5 or less,5 or less,2.0,Doctor,Post-Secondary,Advanced,homme,Younger than 25,0.0,oui,,,oui,,T,,,,,Doctor,2.0,Doctor,Post-Secondary,Advanced,,homme,Younger than 25,0.0,"repos de garde (pre-garde, sortie de garde)",,,,1.0,1.0,Madagascar-2016,0.25
135_4,135,4,135,5 or less,5 or less,5 or less,4.0,Other,Post-Secondary,None,0,45 or older,0.0,oui,,,oui,,T,,,,,Other,4.0,Other,Post-Secondary,None,After 2000,0.0,45 or older,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.25
135_3,135,3,135,5 or less,5 or less,5 or less,3.0,Other,Post-Secondary,None,0,45 or older,0.0,oui,,,oui,,T,,,,,Other,3.0,Other,Post-Secondary,None,After 2000,0.0,45 or older,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.25
136_4,136,4,136,5 or less,5 or less,6-10,4.0,Nurse,Post-Secondary,Diploma,homme,25-34,0.0,oui,,,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,After 2000,homme,35-44,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.0
136_5,136,5,136,5 or less,5 or less,6-10,5.0,Other,Post-Secondary,None,homme,25-34,0.0,oui,,,oui,,T,,,,,Other,5.0,Other,Post-Secondary,None,After 2000,homme,25-34,oui,,,recherche des informations/ formation,0.0,1.0,1.0,Madagascar-2016,0.0
136_2,136,2,136,5 or less,5 or less,6-10,2.0,Nurse,Post-Secondary,Diploma,homme,25-34,0.0,oui,,,oui,,T,,,,,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,discussion avec collegues/reunion/staff,,1.0,1.0,Madagascar-2016,0.0
136_3,136,3,136,5 or less,5 or less,6-10,3.0,Other,Post-Secondary,Diploma,homme,25-34,0.0,oui,,,oui,,T,,,,,Other,3.0,Other,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.0
136_1,136,1,136,5 or less,5 or less,6-10,1.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,45 or older,oui,,,consultation/visite de malade,oui,1.0,1.0,Madagascar-2016,0.0
137_2,137,2,137,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,homme,45 or older,0.0,oui,,,oui,,T,,,,,Nurse,2.0,Nurse,Post-Secondary,Diploma,In the 1990s,homme,45 or older,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.0
137_1,137,1,137,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.0
138_1,138,1,138,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,,0.0,45 or older,0.0,mission officielle,,,,1.0,1.0,Madagascar-2016,0.5
138_2,138,2,138,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,oui,,,oui,,T,,,,,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,45 or older,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.5
139_4,139,4,139,11-50,Over 5,11-50,4.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,0.0,absence autorisee (permission/conge),,oui,,T,,4.0,tsy afaka,Tsy afaka,Doctor,3.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.1
139_14,139,14,139,11-50,Over 5,11-50,14.0,Other,Post-Secondary,None,homme,45 or older,0.0,oui,,,oui,,T,,,,,Other,10.0,Other,Post-Secondary,None,After 2000,homme,45 or older,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.1
139_9,139,9,139,11-50,Over 5,11-50,9.0,Nurse,Post-Secondary,Diploma,0,Younger than 25,0.0,oui,,,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,Younger than 25,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.1
139_10,139,10,139,11-50,Over 5,11-50,10.0,Other,Post-Secondary,Certificate,0,35-44,0.0,oui,,,oui,,T,,,,,Other,7.0,Other,Post-Secondary,Certificate,After 2000,0.0,35-44,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.1
139_2,139,2,139,11-50,Over 5,11-50,2.0,Doctor,Post-Secondary,Advanced,0,35-44,oui,0.0,absence autorisee (permission/conge),,,,T,,2.0,tsy afaka,Tsy afaka,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.1
139_11,139,11,139,11-50,Over 5,11-50,11.0,Other,Secondary,Certificate,homme,45 or older,0.0,oui,,,oui,,T,,,,,Other,8.0,Other,Secondary,Certificate,Before 1990,homme,45 or older,oui,,,laboratoires/examens/radios,0.0,1.0,1.0,Madagascar-2016,0.1
139_3,139,3,139,11-50,Over 5,11-50,3.0,Doctor,Post-Secondary,Advanced,0,35-44,oui,0.0,absence autorisee (permission/conge),,oui,oui,T,1.0,3.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,35-44,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.1
139_12,139,12,139,11-50,Over 5,11-50,12.0,Other,Primary,,homme,45 or older,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.1
139_5,139,5,139,11-50,Over 5,11-50,5.0,Doctor,Post-Secondary,Advanced,homme,45 or older,0.0,oui,,,oui,,T,,5.0,tsy afaka,Tsy afaka,Doctor,4.0,Doctor,Post-Secondary,Advanced,In the 1990s,homme,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.1
139_1,139,1,139,11-50,Over 5,11-50,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,,T,,1.0,tsy afaka,Tsy afaka,Doctor,1.0,Doctor,Post-Secondary,Advanced,,homme,45 or older,0.0,mission officielle,,,,1.0,1.0,Madagascar-2016,0.1
139_6,139,6,139,11-50,Over 5,11-50,6.0,Nurse,Post-Secondary,Diploma,homme,45 or older,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.1
139_8,139,8,139,11-50,Over 5,11-50,8.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.1
139_7,139,7,139,11-50,Over 5,11-50,7.0,Nurse,Post-Secondary,Diploma,homme,45 or older,0.0,oui,,,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,After 2000,homme,45 or older,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.1
139_13,139,13,139,11-50,Over 5,11-50,13.0,Other,Post-Secondary,,homme,45 or older,0.0,oui,,,oui,,T,,,,,Other,9.0,Other,Post-Secondary,,Before 1990,homme,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.1
14_1,14,1,14,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,0,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.0
140_1,140,1,140,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,traitement de dossiers/elaboration de rapports,oui,1.0,1.0,Madagascar-2016,0.5
140_2,140,2,140,5 or less,5 or less,5 or less,2.0,Other,Secondary,,0,35-44,0.0,oui,,,oui,,T,,,,,Other,2.0,Other,Secondary,,,0.0,35-44,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.5
141_9,141,9,141,11-50,5 or less,11-50,9.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,0.0,"repos de garde (pre-garde, sortie de garde)",,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.4
141_12,141,12,141,11-50,5 or less,11-50,12.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,0.0,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,,0.0,35-44,0.0,"repos de garde (pre-garde, sortie de garde)",,,,1.0,1.0,Madagascar-2016,0.4
