fac_id,staff_id,id11,m2saq2,m2saq3,m2saq1,m2saq4,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq14_autre,m2saq15,m2saq16,suite60,m2sa_selection10,m2sa_selection,m2sa_dispo,m2sa_dispolib,m2sa_q7_2,m2sbq1,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq12_autre,m2sbq13,m2sbq14
16,2.0,16,11-50,Over 5,11-50,2.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,non,mission officielle,,oui,,T,,2.0,tsy eo,Tsy eo,Doctor,2.0,Doctor,Post-Secondary,Advanced,,femme,45 or older,non,mission officielle,,,
16,3.0,16,11-50,Over 5,11-50,3.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,non,mission officielle,,,,T,,3.0,tsy afaka,Tsy afaka,,,,,,,,,,,,,
16,4.0,16,11-50,Over 5,11-50,4.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,,oui,T,2.0,4.0,eny,Eny,,,,,,,,,,,,,
16,5.0,16,11-50,Over 5,11-50,5.0,Doctor,Post-Secondary,Advanced,femme,45 or older,non,non,mission officielle,,,,T,,,,,,,,,,,,,,,,,
16,6.0,16,11-50,Over 5,11-50,6.0,Doctor,Post-Secondary,Advanced,femme,35-44,oui,oui,,,oui,oui,T,3.0,5.0,eny,Eny,Doctor,3.0,Doctor,Post-Secondary,Advanced,After 2000,femme,35-44,oui,,,consultation/visite de malade,non
16,7.0,16,11-50,Over 5,11-50,7.0,Doctor,Post-Secondary,Advanced,femme,25-34,oui,oui,,,,oui,T,4.0,6.0,eny,Eny,,,,,,,,,,,,,
16,8.0,16,11-50,Over 5,11-50,8.0,Doctor,Post-Secondary,Advanced,homme,45 or older,non,oui,,,oui,,T,,,,,Doctor,4.0,Doctor,Post-Secondary,Advanced,,homme,45 or older,non,mission officielle,,,
16,9.0,16,11-50,Over 5,11-50,9.0,Doctor,Post-Secondary,Advanced,homme,35-44,non,oui,,,oui,,T,,,,,Doctor,5.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,consultation/visite de malade,non
16,10.0,16,11-50,Over 5,11-50,10.0,Nurse,Post-Secondary,Diploma,homme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
16,11.0,16,11-50,Over 5,11-50,11.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
16,12.0,16,11-50,Over 5,11-50,12.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,After 2000,femme,,oui,,,consultation/visite de malade,non
16,13.0,16,11-50,Over 5,11-50,13.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,After 2000,femme,35-44,oui,,,consultation/visite de malade,non
16,14.0,16,11-50,Over 5,11-50,14.0,Other,Post-Secondary,Certificate,femme,45 or older,non,non,mission officielle,,oui,,T,,,,,Other,8.0,Other,Post-Secondary,Certificate,,femme,45 or older,non,absence autorisee (permission/conge),,,
16,15.0,16,11-50,Over 5,11-50,15.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
16,16.0,16,11-50,Over 5,11-50,16.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,9.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,consultation/visite de malade,non
16,17.0,16,11-50,Over 5,11-50,17.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,10.0,Nurse,Post-Secondary,Diploma,,femme,25-34,non,mission officielle,,,
16,18.0,16,11-50,Over 5,11-50,18.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
17,1.0,17,5 or less,5 or less,6-10,1.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,,homme,35-44,non,formation/seminaire/reunion,,,
17,2.0,17,5 or less,5 or less,6-10,2.0,Doctor,Post-Secondary,Advanced,femme,25-34,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,femme,25-34,oui,,,traitement de dossiers/elaboration de rapports,non
17,3.0,17,5 or less,5 or less,6-10,3.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,3.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,recherche des informations/ formation,non
18,1.0,18,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,non
19,1.0,19,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,non,formation/seminaire/reunion,,oui,,T,,1.0,tsy eo,Tsy eo,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,consultation/visite de malade,non
19,2.0,19,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,femme,35-44,oui,non,formation/seminaire/reunion,,oui,,T,,2.0,tsy eo,Tsy eo,Nurse,2.0,Nurse,Post-Secondary,Diploma,,femme,35-44,non,formation/seminaire/reunion,,,
19,3.0,19,5 or less,5 or less,5 or less,3.0,Other,Secondary,None,femme,45 or older,oui,oui,,,oui,oui,T,1.0,3.0,eny,Eny,Other,3.0,Other,Secondary,None,After 2000,femme,45 or older,oui,,,consultation/visite de malade,non
20,1.0,20,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,,T,,1.0,tsy afaka,Tsy afaka,Doctor,1.0,Doctor,Post-Secondary,Advanced,,homme,35-44,non,absence autorisee (permission/conge),,,
20,2.0,20,5 or less,5 or less,5 or less,2.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,oui,,,oui,oui,T,1.0,2.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,femme,45 or older,oui,,,consultation/visite de malade,non
21,1.0,21,6-10,5 or less,11-50,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,non,maladie/maternite,,oui,,T,,1.0,tsy eo,Tsy eo,Doctor,1.0,Doctor,Post-Secondary,Advanced,,homme,45 or older,non,"repos de garde (pre-garde, sortie de garde)",,,
21,2.0,21,6-10,5 or less,11-50,2.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,oui,T,1.0,2.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,discussion avec collegues/reunion/staff,non
21,3.0,21,6-10,5 or less,11-50,3.0,Doctor,Post-Secondary,Advanced,femme,25-34,non,oui,,,oui,,T,,,,,Doctor,3.0,Doctor,Post-Secondary,Advanced,After 2000,femme,25-34,oui,,,consultation/visite de malade,non
21,4.0,21,6-10,5 or less,11-50,4.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,non,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,After 2000,femme,45 or older,oui,,,recherche des informations/ formation,non
21,5.0,21,6-10,5 or less,11-50,5.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,non,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,After 2000,femme,45 or older,oui,,,discussion avec collegues/reunion/staff,non
21,6.0,21,6-10,5 or less,11-50,6.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,recherche des informations/ formation,non
21,7.0,21,6-10,5 or less,11-50,7.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,non,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,recherche des informations/ formation,non
21,8.0,21,6-10,5 or less,11-50,8.0,Nurse,Post-Secondary,Diploma,homme,25-34,non,oui,,,oui,,T,,,,,Nurse,8.0,Nurse,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,consultation/visite de malade,non
21,9.0,21,6-10,5 or less,11-50,9.0,Other,Post-Secondary,,femme,25-34,non,oui,,,oui,,T,,,,,Other,9.0,Other,Post-Secondary,,After 2000,femme,25-34,oui,,,consultation/visite de malade,non
21,,21,6-10,5 or less,11-50,,Other,,,homme,,,,,,,,,,,,,,,,,,,,,,,,,
22,1.0,22,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,femme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,femme,35-44,oui,,,consultation/visite de malade,non
22,2.0,22,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,consultation/visite de malade,non
23,1.0,23,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,femme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,,femme,35-44,non,formation/seminaire/reunion,,,
23,2.0,23,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,femme,Younger than 25,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,femme,Younger than 25,oui,,,consultation/visite de malade,non
24,1.0,24,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,femme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,,femme,35-44,non,formation/seminaire/reunion,,,
25,1.0,25,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,femme,Younger than 25,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,,femme,Younger than 25,non,absence autorisee (permission/conge),,,
26,1.0,26,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,,homme,45 or older,non,formation/seminaire/reunion,,,
26,2.0,26,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,femme,Younger than 25,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,femme,Younger than 25,oui,,,consultation/visite de malade,non
27,1.0,27,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,non
28,1.0,28,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,femme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,,femme,35-44,non,autre (a preciser),TSY FANTATRA,,
29,1.0,29,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,,homme,45 or older,non,autre (a preciser),,,
30,1.0,30,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,consultation/visite de malade,non
30,2.0,30,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,femme,35-44,oui,non,absence autorisee (permission/conge),,oui,,T,,2.0,tsy eo,Tsy eo,Nurse,2.0,Nurse,Post-Secondary,Diploma,,femme,35-44,non,absence autorisee (permission/conge),,,
31,1.0,31,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,homme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,consultation/visite de malade,non
32,1.0,32,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,femme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,consultation/visite de malade,non
33,1.0,33,11-50,Over 5,Over 50,1.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,discussion avec collegues/reunion/staff,non
33,2.0,33,11-50,Over 5,Over 50,2.0,Doctor,Post-Secondary,Advanced,homme,45 or older,non,oui,,,oui,,T,,,,,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,discussion avec collegues/reunion/staff,non
33,3.0,33,11-50,Over 5,Over 50,3.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,,oui,T,2.0,2.0,eny,Eny,,,,,,,,,,,,,
33,4.0,33,11-50,Over 5,Over 50,4.0,Doctor,Post-Secondary,Advanced,femme,45 or older,non,oui,,,oui,,T,,,,,,,,,,,,,,,,,
33,5.0,33,11-50,Over 5,Over 50,5.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,oui,,,,,T,,3.0,tsy afaka,Tsy afaka,,,,,,,,,,,,,
33,6.0,33,11-50,Over 5,Over 50,6.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,oui,,,oui,oui,T,3.0,4.0,eny,Eny,Doctor,4.0,Doctor,Post-Secondary,Advanced,After 2000,femme,45 or older,oui,,,consultation/visite de malade,non
33,7.0,33,11-50,Over 5,Over 50,7.0,Doctor,Post-Secondary,Advanced,homme,45 or older,non,oui,,,oui,,T,,,,,,,,,,,,,,,,,
33,8.0,33,11-50,Over 5,Over 50,8.0,Doctor,Post-Secondary,Advanced,homme,45 or older,non,oui,,,oui,,T,,,,,,,,,,,,,,,,,
33,9.0,33,11-50,Over 5,Over 50,9.0,Doctor,Post-Secondary,Advanced,femme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
33,10.0,33,11-50,Over 5,Over 50,10.0,Doctor,Post-Secondary,Advanced,femme,45 or older,non,non,"repos de garde (pre-garde, sortie de garde)",,,,T,,,,,,,,,,,,,,,,,
33,11.0,33,11-50,Over 5,Over 50,11.0,Doctor,Post-Secondary,Advanced,femme,45 or older,non,oui,,,oui,,T,,,,,,,,,,,,,,,,,
33,12.0,33,11-50,Over 5,Over 50,12.0,Doctor,Post-Secondary,Advanced,femme,35-44,non,oui,,,oui,,T,,,,,,,,,,,,,,,,,
33,13.0,33,11-50,Over 5,Over 50,13.0,Doctor,Post-Secondary,Advanced,femme,35-44,non,oui,,,,,T,,,,,,,,,,,,,,,,,
33,14.0,33,11-50,Over 5,Over 50,14.0,Doctor,Post-Secondary,Advanced,homme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
33,15.0,33,11-50,Over 5,Over 50,15.0,Doctor,Post-Secondary,Advanced,femme,35-44,non,non,absence autorisee (permission/conge),,,,T,,,,,,,,,,,,,,,,,
33,16.0,33,11-50,Over 5,Over 50,16.0,Doctor,Post-Secondary,Advanced,homme,45 or older,non,oui,,,oui,,T,,,,,Doctor,9.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,non
33,17.0,33,11-50,Over 5,Over 50,17.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
33,18.0,33,11-50,Over 5,Over 50,18.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
33,19.0,33,11-50,Over 5,Over 50,19.0,Nurse,Post-Secondary,Diploma,homme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
33,20.0,33,11-50,Over 5,Over 50,20.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,non,"repos de garde (pre-garde, sortie de garde)",,,,T,,,,,,,,,,,,,,,,,
33,21.0,33,11-50,Over 5,Over 50,21.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,oui,,T,,,,,Nurse,10.0,Nurse,Post-Secondary,Diploma,After 2000,femme,45 or older,oui,,,discussion avec collegues/reunion/staff,non
33,22.0,33,11-50,Over 5,Over 50,22.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,oui,,T,,,,,Nurse,,,,,,,,,,,,
33,23.0,33,11-50,Over 5,Over 50,23.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
33,24.0,33,11-50,Over 5,Over 50,24.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,non,"repos de garde (pre-garde, sortie de garde)",,,,T,,,,,,,,,,,,,,,,,
33,25.0,33,11-50,Over 5,Over 50,25.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,oui,,T,,,,,,,,,,,,,,,,,
33,26.0,33,11-50,Over 5,Over 50,26.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,non,maladie/maternite,,oui,,T,,,,,Nurse,,,,,,,,,,,,
33,27.0,33,11-50,Over 5,Over 50,27.0,Nurse,Post-Secondary,Diploma,homme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
33,28.0,33,11-50,Over 5,Over 50,28.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,,,,,,,,,,,,,
33,29.0,33,11-50,Over 5,Over 50,29.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,,,,,,,,,,,,
33,30.0,33,11-50,Over 5,Over 50,30.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,non,"repos de garde (pre-garde, sortie de garde)",,,,T,,,,,,,,,,,,,,,,,
33,31.0,33,11-50,Over 5,Over 50,31.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,non,maladie/maternite,,oui,,T,,,,,Nurse,,,,,,,,,,,,
33,32.0,33,11-50,Over 5,Over 50,32.0,Nurse,Post-Secondary,Diploma,homme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
33,33.0,33,11-50,Over 5,Over 50,33.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,,,,,,,,,,,,
33,34.0,33,11-50,Over 5,Over 50,34.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
33,35.0,33,11-50,Over 5,Over 50,35.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,,,T,,,,,,,,,,,,,,,,,
33,36.0,33,11-50,Over 5,Over 50,36.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,,,,,,,,,,,,,
33,37.0,33,11-50,Over 5,Over 50,37.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,,,T,,,,,,,,,,,,,,,,,
33,38.0,33,11-50,Over 5,Over 50,38.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
33,39.0,33,11-50,Over 5,Over 50,39.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
34,1.0,34,11-50,Over 5,11-50,1.0,Doctor,,Advanced,homme,45 or older,oui,oui,,,oui,,T,,1.0,tsy eo,Tsy eo,Doctor,1.0,Doctor,,Advanced,,homme,45 or older,non,mission officielle,,,
34,2.0,34,11-50,Over 5,11-50,2.0,Doctor,,Advanced,femme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
34,3.0,34,11-50,Over 5,11-50,3.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,,oui,T,1.0,2.0,eny,Eny,,,,,,,,,,,,,
34,4.0,34,11-50,Over 5,11-50,4.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,non,autre (a preciser),GARDE JOUR,,,T,,3.0,tsy eo,Tsy eo,,,,,,,,,,,,,
34,5.0,34,11-50,Over 5,11-50,5.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,2.0,4.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,,homme,45 or older,non,"repos de garde (pre-garde, sortie de garde)",,,
34,6.0,34,11-50,Over 5,11-50,6.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,non,"repos de garde (pre-garde, sortie de garde)",,,,T,,5.0,tsy eo,Tsy eo,,,,,,,,,,,,,
34,7.0,34,11-50,Over 5,11-50,7.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,non,absence autorisee (permission/conge),,,,T,,6.0,tsy eo,Tsy eo,,,,,,,,,,,,,
34,8.0,34,11-50,Over 5,11-50,8.0,Other,,Certificate,femme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
34,9.0,34,11-50,Over 5,11-50,9.0,Other,Post-Secondary,Diploma,femme,45 or older,non,oui,,,oui,,T,,,,,Other,3.0,Other,Post-Secondary,Diploma,In the 1990s,femme,45 or older,oui,,,laboratoires/examens/radios,non
34,10.0,34,11-50,Over 5,11-50,10.0,Other,Post-Secondary,Diploma,homme,35-44,non,oui,,,oui,,T,,,,,Other,4.0,Other,Post-Secondary,Diploma,After 2000,homme,35-44,oui,,,consultation/visite de malade,non
34,11.0,34,11-50,Over 5,11-50,11.0,Other,Post-Secondary,Diploma,homme,35-44,non,oui,,,oui,,T,,,,,Other,5.0,Other,Post-Secondary,Diploma,After 2000,homme,35-44,oui,,,consultation/visite de malade,non
34,12.0,34,11-50,Over 5,11-50,12.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,In the 1990s,femme,45 or older,oui,,,recherche des informations/ formation,non
34,13.0,34,11-50,Over 5,11-50,13.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,,femme,25-34,non,"repos de garde (pre-garde, sortie de garde)",,,
34,14.0,34,11-50,Over 5,11-50,14.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,oui,,T,,,,,Nurse,8.0,Nurse,Post-Secondary,Diploma,After 2000,femme,35-44,oui,,,consultation/visite de malade,non
34,15.0,34,11-50,Over 5,11-50,15.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,oui,,T,,,,,Nurse,9.0,Nurse,Post-Secondary,Diploma,,femme,45 or older,non,"repos de garde (pre-garde, sortie de garde)",,,
34,16.0,34,11-50,Over 5,11-50,16.0,Nurse,Post-Secondary,Diploma,femme,Younger than 25,non,oui,,,oui,,T,,,,,Nurse,10.0,Nurse,Post-Secondary,Diploma,,femme,Younger than 25,non,"repos de garde (pre-garde, sortie de garde)",,,
34,17.0,34,11-50,Over 5,11-50,17.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
34,18.0,34,11-50,Over 5,11-50,18.0,Nurse,Post-Secondary,Diploma,femme,Younger than 25,non,oui,,,,,T,,,,,,,,,,,,,,,,,
35,1.0,35,6-10,Over 5,Over 50,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,In the 1990s,homme,45 or older,non,mission officielle,,,
35,2.0,35,6-10,Over 5,Over 50,2.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,femme,45 or older,oui,,,consultation/visite de malade,non
35,3.0,35,6-10,Over 5,Over 50,3.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,3.0,3.0,eny,Eny,Doctor,3.0,Doctor,Post-Secondary,Advanced,In the 1990s,homme,45 or older,non,"repos de garde (pre-garde, sortie de garde)",,,
35,4.0,35,6-10,Over 5,Over 50,4.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,non,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,4.0,tsy afaka,Tsy afaka,Doctor,4.0,Doctor,Post-Secondary,Advanced,In the 1990s,homme,45 or older,non,maladie/maternite,,,
35,5.0,35,6-10,Over 5,Over 50,5.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,non,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,5.0,tsy eo,Tsy eo,Doctor,5.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,discussion avec collegues/reunion/staff,non
35,6.0,35,6-10,Over 5,Over 50,6.0,Doctor,Post-Secondary,Advanced,homme,45 or older,non,non,absence autorisee (permission/conge),,oui,,T,,,,,Doctor,6.0,Doctor,Post-Secondary,Advanced,In the 1990s,homme,45 or older,non,absence non autorisee,,,
36,1.0,36,5 or less,Over 5,6-10,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,,homme,45 or older,non,absence autorisee (permission/conge),,,
36,2.0,36,5 or less,Over 5,6-10,2.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,non,absence autorisee (permission/conge),,oui,,T,,2.0,tsy eo,Tsy eo,Doctor,2.0,Doctor,Post-Secondary,Advanced,,homme,45 or older,non,absence autorisee (permission/conge),,,
37,1.0,37,11-50,Over 5,11-50,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,non,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,1.0,tsy eo,Tsy eo,Doctor,1.0,Doctor,Post-Secondary,Advanced,,homme,45 or older,non,"repos de garde (pre-garde, sortie de garde)",,,
37,2.0,37,11-50,Over 5,11-50,2.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,oui,,,,oui,T,1.0,2.0,eny,Eny,,,,,,,,,,,,,
37,3.0,37,11-50,Over 5,11-50,3.0,Nurse,Post-Secondary,Diploma,homme,35-44,non,non,"repos de garde (pre-garde, sortie de garde)",,,,T,,,,,,,,,,,,,,,,,
37,4.0,37,11-50,Over 5,11-50,4.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
37,5.0,37,11-50,Over 5,11-50,5.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,non,"repos de garde (pre-garde, sortie de garde)",,,,T,,3.0,tsy eo,Tsy eo,,,,,,,,,,,,,
