fac_id,staff_id,m2saq1,m2saq2,m2saq3,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq15,m2saq16,m2sbq0,m2sbq2,m2sbq4,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq13
11205,4,Over 50,11-50,Over 5,Doctor,Post-Secondary,99,Female,25-34,Yes,No,Official mission,No,,11.0,24.0,Nurse,Secondary,Diploma,After 2000,Female,Younger than 25,No,Authorised absence (permision/leave),,
11205,5,Over 50,11-50,Over 5,Clinical Officer,Post-Secondary,Advanced,Female,35-44,Yes,No,Official mission,No,,11.0,6.0,Clinical Officer,Post-Secondary,Advanced,After 2000,Female,Younger than 25,Yes,,Em consulta (cuidados presenciais),Yes
11205,6,Over 50,11-50,Over 5,Clinical Officer,Post-Secondary,Advanced,Female,Younger than 25,Yes,Yes,,Yes,Yes,11.0,40.0,Clinical Officer,Secondary,Diploma,After 2000,Male,25-34,No,Authorised absence (permision/leave),,
11205,7,Over 50,11-50,Over 5,Other,Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,11.0,7.0,Clinical Officer,Secondary,Diploma,After 2000,Male,25-34,Yes,,Em consulta (cuidados presenciais),Yes
11205,8,Over 50,11-50,Over 5,Other,,Diploma,Male,45 or older,No,Yes,,Yes,,11.0,8.0,Clinical Officer,,Diploma,Before 1990,Male,45 or older,No,Sickness/maternity,,
11205,9,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,Male,25-34,No,Yes,,Yes,,11.0,31.0,Clinical Officer,Secondary,Diploma,After 2000,Male,25-34,Yes,,A preencherformulários,Yes
11205,10,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,Female,25-34,No,No,"On call (pre on call, post on call)",No,,11.0,41.0,Other,Secondary,Diploma,After 2000,Male,25-34,Yes,,A interpretar trabalho de laboratório ou radiografias,Yes
11205,11,Over 50,11-50,Over 5,Other,Secondary,Diploma,Female,Younger than 25,Yes,Yes,,No,Yes,11.0,2.0,Clinical Officer,Post-Secondary,Advanced,Before 1990,Male,45 or older,No,Official mission,,
11205,12,Over 50,11-50,Over 5,Clinical Officer,,Diploma,Male,25-34,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
11205,13,Over 50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Female,Younger than 25,Yes,Yes,,No,Yes,,,,,,,,,,,,
11205,14,Over 50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Male,Younger than 25,Yes,Yes,,No,Yes,,,,,,,,,,,,
11205,15,Over 50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
11205,16,Over 50,11-50,Over 5,Clinical Officer,,Diploma,Male,25-34,Yes,Yes,,No,No,,,,,,,,,,,,
11205,17,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,Female,25-34,No,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
11205,18,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
11205,19,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,Male,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
11205,20,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,Female,25-34,No,No,Sickness/maternity,No,,,,,,,,,,,,,
11205,21,Over 50,11-50,Over 5,Nurse,,Diploma,Male,25-34,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
11205,22,Over 50,11-50,Over 5,Other,Primary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
11205,23,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,Male,Younger than 25,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
11205,24,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,Yes,,,,,,,,,,,,,
11205,25,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,Female,35-44,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
11205,26,Over 50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,No,Yes,,Yes,,,,,,,,,,,,,
11205,27,Over 50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
11205,28,Over 50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
11205,29,Over 50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
11205,30,Over 50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,No,No,,,,,,,,,,,,
11205,31,Over 50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,No,Yes,,Yes,,,,,,,,,,,,,
11205,32,Over 50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Male,35-44,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
11205,33,Over 50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
11205,34,Over 50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
11205,35,Over 50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Male,35-44,No,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
11205,36,Over 50,11-50,Over 5,Nurse,Secondary,Diploma,Male,35-44,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
11205,37,Over 50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
11205,38,Over 50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,No,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
11205,39,Over 50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
11205,40,Over 50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Male,25-34,No,Yes,,Yes,,,,,,,,,,,,,
11205,41,Over 50,11-50,Over 5,Other,Secondary,Diploma,Male,25-34,No,Yes,,Yes,,,,,,,,,,,,,
11205,42,Over 50,11-50,Over 5,Clinical Officer,,Diploma,Male,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
11205,43,Over 50,11-50,Over 5,Clinical Officer,Secondary,Diploma,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
11205,44,Over 50,11-50,Over 5,Nurse,,Diploma,Female,25-34,Yes,No,Training/seminar/meeting,No,,,,,,,,,,,,,
11205,45,Over 50,11-50,Over 5,Nurse,,Diploma,Male,35-44,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
11205,46,Over 50,11-50,Over 5,Nurse,,Diploma,Female,45 or older,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
11205,47,Over 50,11-50,Over 5,Nurse,,Diploma,Female,25-34,No,No,Training/seminar/meeting,No,,,,,,,,,,,,,
20101,1,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Female,25-34,Yes,Yes,,No,Yes,11.0,10.0,Nurse,Secondary,Diploma,After 2000,Female,35-44,Yes,,Em consulta (cuidados presenciais),Yes
20101,2,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Female,35-44,Yes,Yes,,Yes,Yes,11.0,36.0,Other,Post-Secondary,Diploma,After 2000,Female,25-34,Yes,,A interpretar trabalho de laboratório ou radiografias,Yes
20101,3,Over 50,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Male,25-34,Yes,No,Non-authorised,No,,11.0,9.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),Yes
20101,4,Over 50,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Male,25-34,Yes,No,Authorised absence (permision/leave),No,,11.0,28.0,Nurse,Secondary,Diploma,After 2000,Male,25-34,Yes,,Em consulta (cuidados presenciais),No
20101,5,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Male,25-34,Yes,Yes,,No,Yes,11.0,22.0,Nurse,Secondary,Diploma,After 2000,Male,25-34,Yes,,Em consulta (cuidados presenciais),No
20101,6,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Advanced,Female,25-34,Yes,Yes,,No,No,11.0,46.0,Other,Primary,Diploma,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
20101,7,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Advanced,Female,25-34,Yes,Yes,,No,Yes,11.0,44.0,Other,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,A interpretar trabalho de laboratório ou radiografias,Yes
20101,8,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Male,25-34,No,Yes,,No,,11.0,29.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),No
20101,9,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,11.0,50.0,Other,Primary,Diploma,After 2000,Male,25-34,No,"On call (pre on call, post on call)",,
20101,10,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,35-44,Yes,No,"On call (pre on call, post on call)",Yes,,11.0,11.0,Nurse,Secondary,Diploma,After 2000,Male,25-34,No,"On call (pre on call, post on call)",,
20101,11,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Male,25-34,No,Yes,,Yes,,11.0,2.0,Doctor,Post-Secondary,99.0,After 2000,Female,35-44,Yes,,A preencher formulário de visita ou folha de honorários,Yes
20101,12,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
20101,13,Over 50,Over 50,Over 5,Nurse,Primary,Diploma,Female,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
20101,14,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
20101,15,Over 50,Over 50,Over 5,Nurse,Primary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
20101,16,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,35-44,No,No,Non-authorised,No,,,,,,,,,,,,,
20101,17,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
20101,18,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
20101,19,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Female,35-44,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
20101,20,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
20101,21,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
20101,22,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,,,,,,,,,,,,
20101,23,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Male,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
20101,24,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
20101,25,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
20101,26,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
20101,27,Over 50,Over 50,Over 5,Nurse,Primary,Diploma,Female,25-34,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
20101,28,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,,,,,,,,,,,,
20101,29,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,,,,,,,,,,,,
20101,30,Over 50,Over 50,Over 5,Nurse,Primary,Diploma,Male,25-34,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
20101,31,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Female,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
20101,32,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
20101,33,Over 50,Over 50,Over 5,Nurse,Secondary,Diploma,Male,25-34,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
20101,34,Over 50,Over 50,Over 5,Nurse,Primary,Diploma,Male,25-34,No,No,Non-authorised,No,,,,,,,,,,,,,
20101,35,Over 50,Over 50,Over 5,Nurse,Post-Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
20101,36,Over 50,Over 50,Over 5,Other,Post-Secondary,Diploma,Female,25-34,Yes,No,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,
20101,37,Over 50,Over 50,Over 5,Other,Secondary,Diploma,Female,25-34,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
20101,38,Over 50,Over 50,Over 5,Other,Primary,Diploma,Female,35-44,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
20101,39,Over 50,Over 50,Over 5,Other,Primary,Diploma,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
20101,40,Over 50,Over 50,Over 5,Other,Secondary,Diploma,Male,35-44,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
20101,41,Over 50,Over 50,Over 5,Other,Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
20101,42,Over 50,Over 50,Over 5,Other,Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
20101,43,Over 50,Over 50,Over 5,Other,Post-Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
20101,44,Over 50,Over 50,Over 5,Other,Primary,Diploma,Male,25-34,No,Yes,,Yes,,,,,,,,,,,,,
20101,45,Over 50,Over 50,Over 5,Other,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
20101,46,Over 50,Over 50,Over 5,Other,Primary,Diploma,Female,25-34,No,Yes,,Yes,,,,,,,,,,,,,
20101,47,Over 50,Over 50,Over 5,Other,Primary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
20101,48,Over 50,Over 50,Over 5,Other,Secondary,Diploma,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
20101,49,Over 50,Over 50,Over 5,Other,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
20101,50,Over 50,Over 50,Over 5,Other,Primary,Diploma,Male,25-34,No,Yes,,Yes,,,,,,,,,,,,,
20103,1,Over 50,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Female,35-44,Yes,Yes,,Yes,Yes,11.0,36.0,Doctor,Post-Secondary,99.0,After 2000,Male,25-34,Yes,,Em consulta (cuidados presenciais),No
20103,2,Over 50,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Female,35-44,Yes,No,Non-authorised,No,,11.0,15.0,Doctor,Post-Secondary,Advanced,In the 1990s,Male,45 or older,No,"On call (pre on call, post on call)",,
20103,3,Over 50,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Male,35-44,No,Yes,,No,,11.0,49.0,Other,Post-Secondary,Advanced,After 2000,Female,Younger than 25,Yes,,Em consulta com outro médico ou elemento do pessoal,Yes
20103,4,Over 50,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Male,35-44,No,Yes,,No,,11.0,26.0,Doctor,Post-Secondary,99.0,After 2000,Female,25-34,Yes,,A interpretar trabalho de laboratório ou radiografias,No
20103,5,Over 50,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Male,45 or older,No,No,Other (specify),No,,11.0,8.0,Doctor,Post-Secondary,Advanced,After 2000,Female,45 or older,No,"On call (pre on call, post on call)",,
20103,6,Over 50,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Female,45 or older,No,No,Training/seminar/meeting,No,,11.0,31.0,Doctor,Post-Secondary,99.0,After 2000,Male,25-34,Yes,,Em consulta (cuidados presenciais),Yes
20103,7,Over 50,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Female,45 or older,Yes,Yes,,No,Yes,11.0,42.0,Clinical Officer,Post-Secondary,Advanced,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),Yes
20103,8,Over 50,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Female,45 or older,Yes,No,Training/seminar/meeting,Yes,,11.0,33.0,Doctor,Post-Secondary,99.0,After 2000,Female,25-34,Yes,,A preencher formulário de visita ou folha de honorários,Yes
20103,9,Over 50,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Female,45 or older,No,Yes,,No,,11.0,46.0,Clinical Officer,Post-Secondary,Advanced,After 2000,Male,25-34,No,Intership,,
20103,10,Over 50,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Female,45 or older,No,Yes,,No,,11.0,44.0,Clinical Officer,Post-Secondary,Advanced,Before 1990,Female,45 or older,No,Authorised absence (permision/leave),,
20103,11,Over 50,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Female,35-44,No,No,"On call (pre on call, post on call)",No,,11.0,1.0,Doctor,Post-Secondary,Advanced,In the 1990s,Female,35-44,Yes,,A preencherformulários,No
20103,12,Over 50,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
20103,13,Over 50,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
20103,14,Over 50,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Male,45 or older,No,Yes,,Yes,,,,,,,,,,,,,
20103,15,Over 50,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Male,45 or older,No,Yes,,Yes,,,,,,,,,,,,,
20103,16,Over 50,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
20103,17,Over 50,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
20103,18,Over 50,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
20103,19,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Male,25-34,Yes,No,Training/seminar/meeting,No,,,,,,,,,,,,,
20103,20,Over 50,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Male,45 or older,No,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
20103,21,Over 50,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
20103,22,Over 50,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
20103,23,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Male,35-44,Yes,No,Sickness/maternity,No,,,,,,,,,,,,,
20103,24,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Male,25-34,Yes,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
20103,25,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Male,45 or older,Yes,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
20103,26,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Female,25-34,Yes,No,Training/seminar/meeting,Yes,,,,,,,,,,,,,
20103,27,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
20103,28,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Female,25-34,Yes,No,Non-authorised,No,,,,,,,,,,,,,
20103,29,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Female,25-34,No,No,Sickness/maternity,No,,,,,,,,,,,,,
20103,30,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Female,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
20103,31,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Male,25-34,Yes,Yes,,Yes,Yes,,,,,,,,,,,,
20103,32,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Female,25-34,Yes,No,Official mission,No,,,,,,,,,,,,,
20103,33,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Female,25-34,Yes,Yes,,Yes,Yes,,,,,,,,,,,,
20103,34,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
20103,35,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
20103,36,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Male,25-34,Yes,Yes,,Yes,Yes,,,,,,,,,,,,
20103,37,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
20103,38,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Female,35-44,Yes,No,Non-authorised,No,,,,,,,,,,,,,
20103,39,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
20103,40,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
20103,41,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Male,25-34,Yes,No,Sickness/maternity,No,,,,,,,,,,,,,
20103,42,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Female,25-34,Yes,No,Other (specify),Yes,,,,,,,,,,,,,
20103,43,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Male,25-34,Yes,No,Other (specify),No,,,,,,,,,,,,,
20103,44,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Female,45 or older,No,No,Other (specify),Yes,,,,,,,,,,,,,
20103,45,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Female,35-44,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
20103,46,Over 50,Over 50,Over 5,Clinical Officer,Post-Secondary,Advanced,Male,25-34,No,Yes,,Yes,,,,,,,,,,,,,
20103,47,Over 50,Over 50,Over 5,Other,Post-Secondary,Advanced,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
20103,48,Over 50,Over 50,Over 5,Other,Post-Secondary,Advanced,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
20103,49,Over 50,Over 50,Over 5,Other,Post-Secondary,Advanced,Female,Younger than 25,No,Yes,,Yes,,,,,,,,,,,,,
20103,50,Over 50,Over 50,Over 5,Other,Post-Secondary,Advanced,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
20206,1,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Male,45 or older,No,Yes,,Yes,,11.0,32.0,Doctor,Post-Secondary,99.0,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),No
20206,2,Over 50,Over 50,Over 5,Doctor,Post-Secondary,Advanced,Female,35-44,Yes,Yes,,Yes,No,11.0,13.0,Other,Post-Secondary,Advanced,After 2000,Female,35-44,No,Authorised absence (permision/leave),,
20206,3,Over 50,Over 50,Over 5,Other,Post-Secondary,Advanced,Female,35-44,Yes,Yes,,No,No,11.0,2.0,Doctor,Post-Secondary,Advanced,After 2000,Female,35-44,Yes,,A interpretar trabalho de laboratório ou radiografias,No
20206,4,Over 50,Over 50,Over 5,Other,Post-Secondary,Advanced,Male,35-44,Yes,Yes,,No,No,11.0,29.0,Doctor,Post-Secondary,99.0,After 2000,Male,35-44,Yes,,Em consulta (cuidados presenciais),No
20206,5,Over 50,Over 50,Over 5,Other,Post-Secondary,Advanced,Female,35-44,Yes,No,Authorised absence (permision/leave),No,,11.0,33.0,Doctor,Post-Secondary,99.0,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
20206,6,Over 50,Over 50,Over 5,Other,Post-Secondary,Advanced,Female,35-44,Yes,Yes,,No,No,11.0,16.0,Other,Post-Secondary,Advanced,After 2000,Male,45 or older,No,"On call (pre on call, post on call)",,
20206,7,Over 50,Over 50,Over 5,Other,Post-Secondary,Advanced,Female,35-44,Yes,Yes,,No,No,11.0,40.0,Other,Post-Secondary,99.0,After 2000,Female,35-44,Yes,,Em consulta (cuidados presenciais),No
20206,8,Over 50,Over 50,Over 5,Other,Post-Secondary,Advanced,Female,35-44,Yes,Yes,,No,No,11.0,24.0,Doctor,Post-Secondary,99.0,After 2000,Female,25-34,Yes,,Em consulta (cuidados presenciais),No
20206,9,Over 50,Over 50,Over 5,Other,Post-Secondary,Advanced,Male,35-44,Yes,Yes,,No,Yes,11.0,42.0,Other,Post-Secondary,99.0,After 2000,Female,35-44,Yes,,Em consulta (cuidados presenciais),No
20206,10,Over 50,Over 50,Over 5,Other,Post-Secondary,Advanced,Male,35-44,Yes,Yes,,No,No,11.0,23.0,Doctor,Post-Secondary,99.0,After 2000,Female,35-44,Yes,,Em consulta (cuidados presenciais),No
20206,11,Over 50,Over 50,Over 5,Other,Post-Secondary,Advanced,Female,35-44,Yes,Yes,,No,No,11.0,1.0,Doctor,Post-Secondary,99.0,Before 1990,Male,45 or older,Yes,,A interpretar trabalho de laboratório ou radiografias,No
20206,12,Over 50,Over 50,Over 5,Other,Post-Secondary,Advanced,Female,35-44,Yes,Yes,,No,No,,,,,,,,,,,,
20206,13,Over 50,Over 50,Over 5,Other,Post-Secondary,Advanced,Female,35-44,Yes,No,Authorised absence (permision/leave),Yes,,,,,,,,,,,,,
20206,14,Over 50,Over 50,Over 5,Other,Post-Secondary,Advanced,Male,45 or older,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
20206,15,Over 50,Over 50,Over 5,Other,Post-Secondary,Advanced,Male,35-44,Yes,Yes,,No,No,,,,,,,,,,,,
20206,16,Over 50,Over 50,Over 5,Other,Post-Secondary,Advanced,Male,45 or older,Yes,No,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,
20206,17,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Male,45 or older,Yes,Yes,,No,No,,,,,,,,,,,,
20206,18,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Female,25-34,Yes,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
20206,19,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Male,,Yes,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
20206,20,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Female,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
20206,21,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Male,25-34,Yes,Yes,,No,No,,,,,,,,,,,,
20206,22,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
20206,23,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Female,35-44,Yes,No,Authorised absence (permision/leave),Yes,,,,,,,,,,,,,
20206,24,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Female,25-34,Yes,Yes,,Yes,No,,,,,,,,,,,,
20206,25,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Female,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
20206,26,Over 50,Over 50,Over 5,Doctor,Post-Secondary,99,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
