fac_id,staff_id,h2sa203,h2sa204,h2sa205,h2sa206,h2sa207,h2sa208,h2sa208o,h2sa209,h2bID,h2b211,h2b212,h2b213,h2b214,h2b215,h2b215o,h2b216,h2b216o,h2b217
42,8,Other,Female,25-34,No,Yes,,,No,,,,,,,,,,
42,9,Other,Female,25-34,No,No,Not his/her shift,,No,,,,,,,,,,
42,10,Other,Male,25-34,No,Yes,,,No,,,,,,,,,,
42,11,Other,Female,Younger than 25,No,No,Not his/her shift,,No,,,,,,,,,,
43,1,Clinical Officer,Male,35-44,Yes,Yes,,,Yes,1.0,1.0,Clinical Officer,Male,Yes,,,Providing Consultation (face-to face patient care),,No
43,2,Clinical Officer,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Clinical Officer,Female,No,Not his/her shift,,,,
43,3,Nurse,Female,Younger than 25,No,No,Not his/her shift,,No,,,,,,,,,,
43,4,Nurse,Female,Younger than 25,No,No,Not his/her shift,,No,,,,,,,,,,
43,5,Nurse,Female,25-34,No,Yes,,,No,,,,,,,,,,
43,6,Nurse,Female,Younger than 25,No,Yes,,,No,,,,,,,,,,
43,7,Nurse,Male,25-34,No,Yes,,,No,,,,,,,,,,
43,8,Nurse,Female,45 or older,No,Yes,,,No,,,,,,,,,,
43,9,Nurse,Female,25-34,No,Yes,,,No,,,,,,,,,,
43,10,Other,Male,Younger than 25,No,No,Not his/her shift,,No,,,,,,,,,,
43,11,Other,Male,25-34,No,Yes,,,No,,,,,,,,,,
44,1,Nurse,Female,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,No,In training/seminar,,,,
44,2,Other,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Other,Female,No,In training/seminar,,,,
44,3,Other,Female,25-34,Yes,No,Approved absence,,Yes,3.0,3.0,Other,Female,Yes,,,Completing forms,,No
44,4,Nurse,Female,35-44,No,Yes,,,No,,,,,,,,,,
45,1,Clinical Officer,Female,25-34,Yes,Yes,,,Yes,1.0,1.0,Clinical Officer,Female,No,Not approved Absence,,,,
45,2,Nurse,Female,25-34,Yes,No,Approved absence,,Yes,2.0,2.0,Nurse,Female,No,Not his/her shift,,,,
45,3,Nurse,Female,25-34,Yes,No,Not approved Absence,,Yes,3.0,3.0,Nurse,Female,No,Not approved Absence,,,,
45,4,Nurse,Female,25-34,Yes,No,Not approved Absence,,Yes,4.0,4.0,Nurse,Female,No,Not his/her shift,,,,
45,5,Nurse,Female,35-44,No,No,Approved absence,,No,,,,,,,,,,
45,6,Nurse,Female,25-34,No,No,Not his/her shift,,No,,,,,,,,,,
45,7,Other,Female,35-44,Yes,Yes,,,Yes,5.0,7.0,Other,Female,Yes,,,Providing Consultation (face-to face patient care),,No
45,8,Other,Female,25-34,No,No,Approved absence,,No,,,,,,,,,,
45,9,Other,Female,35-44,No,No,Not his/her shift,,No,,,,,,,,,,
45,10,Other,Male,45 or older,No,No,Not his/her shift,,No,,,,,,,,,,
45,11,Other,Male,25-34,No,No,Not approved Absence,,No,,,,,,,,,,
46,1,Nurse,Female,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,No,Official mission,,,,
46,2,Nurse,Female,35-44,Yes,Yes,,,Yes,2.0,2.0,Nurse,Female,Yes,,,Other (specify),,Yes
46,3,Other,Female,25-34,No,Yes,,,No,,,,,,,,,,
46,4,Other,Female,35-44,No,No,Not his/her shift,,No,,,,,,,,,,
47,1,Nurse,Female,Younger than 25,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,Yes,,,,,No
47,2,Clinical Officer,Male,25-34,Yes,No,Not his/her shift,,Yes,2.0,2.0,Clinical Officer,Male,No,In training/seminar,,,,
47,3,Doctor,Male,25-34,Yes,Yes,,,Yes,3.0,3.0,Doctor,Male,Yes,,,Providing Consultation (face-to face patient care),,
47,4,Nurse,Female,25-34,Yes,No,Approved absence,,Yes,4.0,4.0,Nurse,Female,No,,,,,
47,5,Nurse,Male,25-34,Yes,No,Approved absence,,Yes,5.0,5.0,Nurse,Male,No,Approved absence,,,,
47,6,Nurse,Female,Younger than 25,No,No,Official mission,,No,,,,,,,,,,
47,7,Other,Male,25-34,No,Yes,,,No,,,,,,,,,,
48,1,Nurse,Female,45 or older,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,No,Approved absence,,,,
48,2,Nurse,Female,45 or older,Yes,No,Official mission,,Yes,3.0,2.0,Nurse,Female,No,Sick/maternity,,,,
48,3,Other,Female,35-44,Yes,No,Outreach,,Yes,4.0,3.0,Other,Female,No,Approved absence,,,,
48,4,Other,Female,25-34,Yes,Yes,,,Yes,2.0,4.0,Other,Female,No,,,Reviewing or writing in cart,,Yes
48,5,Other,Female,35-44,Yes,No,Approved absence,,Yes,5.0,5.0,Other,Female,No,Not his/her shift,,,,
49,1,Clinical Officer,Male,35-44,Yes,No,Official mission,,Yes,1.0,1.0,Clinical Officer,Male,No,Not his/her shift,,,,
49,2,Clinical Officer,Male,45 or older,No,No,Not his/her shift,,No,,,,,,,,,,
49,3,Nurse,Female,35-44,Yes,Yes,,,Yes,3.0,3.0,Nurse,Female,No,Not his/her shift,,,,
49,4,Nurse,Female,35-44,No,No,Not his/her shift,,No,,,,,,,,,,
49,5,Other,Female,25-34,Yes,No,Not his/her shift,,Yes,2.0,5.0,Other,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
49,6,Nurse,Female,45 or older,No,Yes,,,No,,,,,,,,,,
49,7,Other,Female,25-34,No,No,Sick/maternity,,No,,,,,,,,,,
49,8,Other,Female,25-34,No,Yes,,,No,,,,,,,,,,
49,9,Nurse,Female,25-34,Yes,No,Not his/her shift,,Yes,4.0,9.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
49,10,Nurse,Female,25-34,Yes,No,Not his/her shift,,Yes,5.0,10.0,Nurse,Female,No,Not his/her shift,,,,
49,11,Other,Female,45 or older,Yes,No,Not his/her shift,,Yes,6.0,11.0,Other,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
49,12,Other,Female,35-44,Yes,No,Not his/her shift,,Yes,7.0,12.0,Other,Female,No,Not his/her shift,,,,
49,13,Other,Female,35-44,Yes,Yes,,,Yes,8.0,13.0,Other,Female,No,Not his/her shift,,,,
50,1,Nurse,Female,45 or older,Yes,No,Approved absence,,Yes,1.0,1.0,Nurse,Female,Yes,,,Consultation with other physician or staff,,No
50,2,Other,Female,25-34,No,Yes,,,No,,,,,,,,,,
50,3,Nurse,Male,Younger than 25,Yes,Yes,,,Yes,2.0,3.0,Nurse,Male,Yes,,,Providing Consultation (face-to face patient care),,No
50,4,Nurse,Female,Younger than 25,Yes,Yes,,,Yes,3.0,4.0,Nurse,Female,No,Approved absence,,,,
51,1,Doctor,Male,35-44,Yes,No,Official mission,,Yes,1.0,1.0,Doctor,Male,No,In training/seminar,,,,
51,2,Clinical Officer,Male,25-34,Yes,No,Not his/her shift,,Yes,2.0,2.0,Clinical Officer,Male,No,In training/seminar,,,,
51,3,Other,Female,35-44,Yes,No,Not his/her shift,,Yes,3.0,3.0,Other,Female,No,Not his/her shift,,,,
51,4,Nurse,Male,25-34,Yes,No,Approved absence,,Yes,4.0,4.0,Nurse,Male,No,Approved absence,,,,
51,5,Other,Male,25-34,Yes,No,In training/seminar,,Yes,5.0,5.0,Other,Male,No,In training/seminar,,,,
51,6,Nurse,Female,Younger than 25,Yes,Yes,,,Yes,6.0,6.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
51,7,Other,Male,25-34,No,Yes,,,No,,,,,,,,,,
51,8,Nurse,Female,25-34,Yes,No,Not his/her shift,,Yes,7.0,8.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
51,9,Nurse,Female,25-34,Yes,Yes,,,Yes,8.0,9.0,Nurse,Female,No,Not his/her shift,,,,
52,1,Nurse,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Doctor,Male,No,Not approved Absence,,,,
53,1,Doctor,Male,35-44,Yes,No,Not his/her shift,,Yes,1.0,1.0,Doctor,Male,Yes,,,Providing Consultation (face-to face patient care),,No
53,2,Doctor,Male,25-34,Yes,No,Not his/her shift,,Yes,2.0,2.0,Doctor,Male,No,Not his/her shift,,,,
53,3,Clinical Officer,Female,35-44,Yes,Yes,,,Yes,3.0,3.0,Clinical Officer,Female,No,Not his/her shift,,,,
53,4,Clinical Officer,Female,35-44,Yes,Yes,,,Yes,4.0,4.0,Clinical Officer,Male,Yes,,,Arranging for tests or consultations,,No
53,5,Nurse,Male,25-34,No,Yes,,,No,,,,,,,,,,
53,6,Nurse,Female,25-34,No,No,Not his/her shift,,No,,,,,,,,,,
53,7,Nurse,Male,35-44,No,Yes,,,No,,,,,,,,,,
53,8,Nurse,Female,25-34,No,No,Sick/maternity,,No,,,,,,,,,,
53,9,Other,Female,25-34,No,No,Not his/her shift,,No,,,,,,,,,,
53,10,Other,Female,25-34,No,No,Not his/her shift,,No,,,,,,,,,,
53,11,Other,Female,35-44,No,No,Not his/her shift,,No,,,,,,,,,,
53,12,Other,Female,25-34,No,Yes,,,No,,,,,,,,,,
53,13,Other,Male,25-34,No,No,Not his/her shift,,No,,,,,,,,,,
53,14,Other,Female,35-44,No,Yes,,,No,,,,,,,,,,
53,15,Other,Male,35-44,No,Yes,,,No,,,,,,,,,,
53,16,Other,Male,25-34,No,Yes,,,No,,,,,,,,,,
53,17,Other,Female,25-34,No,No,Not his/her shift,,No,,,,,,,,,,
53,18,Other,Male,Younger than 25,No,Yes,,,No,,,,,,,,,,
54,1,Doctor,Female,45 or older,Yes,Yes,,,Yes,1.0,1.0,Doctor,Female,No,Not approved Absence,,,,
54,2,Nurse,Female,25-34,Yes,No,Sick/maternity,,Yes,2.0,2.0,Nurse,Female,No,Official mission,,,,
54,3,Nurse,Female,35-44,Yes,Yes,,,Yes,3.0,3.0,Nurse,Female,No,Not his/her shift,,,,
54,4,Other,Female,45 or older,Yes,Yes,,,Yes,4.0,4.0,Other,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
55,1,Doctor,Female,35-44,Yes,Yes,,,Yes,1.0,1.0,Doctor,Female,No,Official mission,,,,
55,2,Doctor,Male,35-44,Yes,No,Not approved Absence,,Yes,2.0,2.0,Other,Female,No,Official mission,,,,
56,1,Doctor,Female,25-34,Yes,Yes,,,Yes,1.0,1.0,Doctor,Female,No,Official mission,,,,
56,2,Clinical Officer,Male,25-34,Yes,No,Not his/her shift,,Yes,2.0,2.0,Clinical Officer,Male,No,Official mission,,,,
56,3,Nurse,Female,35-44,Yes,No,Not his/her shift,,Yes,3.0,3.0,Nurse,Female,No,Official mission,,,,
56,4,Nurse,Female,45 or older,Yes,Yes,,,Yes,4.0,4.0,Nurse,Female,No,Official mission,,,,
56,5,Nurse,Female,25-34,Yes,Yes,,,Yes,5.0,5.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
56,6,Nurse,Male,25-34,Yes,No,Sick/maternity,,Yes,6.0,6.0,Nurse,Female,No,Official mission,,,,
56,7,Nurse,Male,45 or older,Yes,Yes,,,Yes,7.0,7.0,Nurse,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
56,8,Nurse,Female,25-34,Yes,No,Sick/maternity,,Yes,8.0,8.0,Nurse,Female,No,Official mission,,,,
56,9,Nurse,Female,25-34,Yes,No,Sick/maternity,,Yes,10.0,9.0,Nurse,Female,No,Official mission,,,,
56,10,Nurse,Female,25-34,Yes,No,Not his/her shift,,Yes,9.0,10.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
56,11,Other,Male,25-34,No,Yes,,,No,,,,,,,,,,
56,12,Other,Male,35-44,No,No,Not his/her shift,,No,,,,,,,,,,
56,13,Other,Female,35-44,No,No,Not approved Absence,,No,,,,,,,,,,
57,1,Nurse,Female,35-44,Yes,Yes,,,Yes,1.0,1.0,Doctor,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
57,2,Other,Female,25-34,Yes,No,Sick/maternity,,Yes,2.0,2.0,Other,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
58,1,Doctor,Female,45 or older,Yes,Yes,,,Yes,1.0,1.0,Doctor,Male,No,Official mission,,,,
58,2,Other,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Other,Female,No,Official mission,,,,
59,1,Doctor,Female,Younger than 25,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,No,Official mission,,,,
59,2,Nurse,Female,Younger than 25,Yes,Yes,,,Yes,2.0,2.0,Nurse,Female,Yes,,,Completing encounter form or billing sheet,,No
59,3,Other,Female,25-34,No,Yes,,,No,,,,,,,,,,
59,4,Other,Female,35-44,No,Yes,,,No,,,,,,,,,,
60,1,Doctor,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Doctor,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
60,2,Clinical Officer,Male,45 or older,Yes,No,Approved absence,,Yes,2.0,2.0,Clinical Officer,Male,No,Official mission,,,,
60,3,Nurse,Female,35-44,Yes,Yes,,,Yes,3.0,3.0,Nurse,Female,Yes,,,Writing a prescription,,
60,4,Nurse,Male,45 or older,Yes,No,In training/seminar,,Yes,4.0,4.0,Nurse,Male,No,Official mission,,,,
60,5,Nurse,Female,25-34,Yes,Yes,,,Yes,5.0,5.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
60,6,Nurse,Female,Younger than 25,Yes,Yes,,,Yes,9.0,6.0,Nurse,Female,No,Official mission,,,,
60,7,Nurse,Female,45 or older,Yes,No,In training/seminar,,Yes,6.0,7.0,Nurse,Female,Yes,,,Completing forms,,Yes
60,8,Nurse,Female,Younger than 25,Yes,Yes,,,Yes,7.0,8.0,Nurse,Female,Yes,,,Writing a prescription,,Yes
60,9,Nurse,Female,35-44,Yes,No,Not approved Absence,,Yes,8.0,9.0,Nurse,Female,No,Official mission,,,,
60,10,Other,Female,25-34,No,Yes,,,No,,,,,,,,,,
60,11,Nurse,Female,25-34,Yes,No,In training/seminar,,No,,,,,,,,,,
60,12,Other,Male,45 or older,No,Yes,,,No,,,,,,,,,,
60,13,Other,Male,25-34,No,No,Doing fieldwork,,No,,,,,,,,,,
61,1,Doctor,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Doctor,Male,No,Official mission,,,,
61,2,Other,Male,45 or older,Yes,Yes,,,Yes,2.0,2.0,Other,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
62,1,Other,Male,35-44,Yes,Yes,,,Yes,1.0,1.0,Other,Male,Yes,,,Providing Consultation (face-to face patient care),,No
62,2,Other,Female,25-34,Yes,No,Sick/maternity,,Yes,2.0,2.0,Other,Male,No,Not approved Absence,,,,
62,3,Clinical Officer,Female,45 or older,Yes,No,Not his/her shift,,Yes,3.0,3.0,Clinical Officer,Female,No,Not his/her shift,,,,
63,1,Clinical Officer,Male,35-44,Yes,Yes,,,Yes,10.0,1.0,Clinical Officer,Male,No,Official mission,,,,
63,2,Nurse,Female,25-34,Yes,No,Not his/her shift,,No,2.0,2.0,Nurse,Female,No,Outreach,,,,
63,3,Clinical Officer,Male,25-34,Yes,No,Not his/her shift,,No,9.0,3.0,Clinical Officer,Male,Yes,,,Reviewing or writing in cart,,Yes
63,4,Nurse,Female,25-34,No,No,Not his/her shift,,No,8.0,4.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
63,5,Nurse,Female,25-34,No,Yes,,,No,6.0,5.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
63,6,Nurse,Male,25-34,Yes,Yes,,,Yes,3.0,6.0,Nurse,Male,No,Outreach,,,,
63,7,Nurse,Female,25-34,Yes,No,In training/seminar,,No,7.0,7.0,Nurse,Female,No,In training/seminar,,,,
63,8,Other,Male,25-34,No,No,Not his/her shift,,No,5.0,8.0,Other,Male,Yes,,,Performing laboratory work,,Yes
63,9,Other,Male,35-44,No,No,Not his/her shift,,No,4.0,9.0,Other,Male,No,Outreach,,,,
63,10,Other,Female,35-44,No,Yes,,,No,1.0,10.0,Other,Female,No,Not his/her shift,,,,
64,1,Other,Female,35-44,Yes,Yes,,,Yes,2.0,1.0,Other,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
64,2,Other,Female,35-44,Yes,Yes,,,Yes,1.0,2.0,Other,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
65,1,Nurse,Female,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,Yes,,,Other (specify),SEATED WAITING FOR PATIENTS,Yes
66,1,Other,Female,35-44,Yes,Yes,,,Yes,1.0,1.0,Other,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
67,1,Nurse,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
68,1,Clinical Officer,Male,35-44,Yes,Yes,,,Yes,4.0,1.0,Clinical Officer,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
68,2,Clinical Officer,Female,35-44,Yes,No,Approved absence,,No,3.0,2.0,Clinical Officer,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
68,3,Nurse,Female,25-34,Yes,Yes,,,Yes,6.0,3.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
68,4,Nurse,Female,25-34,No,Yes,,,No,9.0,4.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
68,5,Nurse,Male,Younger than 25,Yes,No,Not his/her shift,,No,8.0,5.0,Nurse,Male,Yes,,,Reviewing or writing in cart,,Yes
68,6,Nurse,Female,25-34,Yes,Yes,,,Yes,5.0,6.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
68,7,Nurse,Female,35-44,No,Yes,,,No,2.0,7.0,Nurse,Female,No,Not his/her shift,,,,
68,8,Other,Male,35-44,No,Yes,,,No,7.0,8.0,Other,Male,No,Not his/her shift,,,,
68,9,Other,Male,35-44,No,No,Not approved Absence,,No,1.0,9.0,Other,Male,No,Not approved Absence,,,,
69,1,Other,Female,45 or older,Yes,Yes,,,Yes,1.0,1.0,Other,Female,Yes,,,Reviewing or writing in cart,,Yes
71,1,Clinical Officer,Male,35-44,Yes,Yes,,,Yes,3.0,1.0,Clinical Officer,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
71,2,Clinical Officer,Male,45 or older,Yes,No,Not approved Absence,,No,6.0,2.0,Clinical Officer,Male,No,Not approved Absence,,,,
71,3,Nurse,Female,25-34,Yes,Yes,,,Yes,5.0,3.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
71,4,Nurse,Male,25-34,Yes,Yes,,,Yes,2.0,4.0,Nurse,Male,Yes,,,Checking schedule,,Yes
71,5,Nurse,Female,Younger than 25,No,Yes,,,No,8.0,5.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
71,6,Other,Female,45 or older,Yes,No,Not his/her shift,,No,4.0,6.0,Other,Female,No,Not approved Absence,,,,
71,7,Other,Male,35-44,Yes,Yes,,,Yes,9.0,7.0,Other,Female,Yes,,,Reviewing or writing in cart,,Yes
71,8,Other,Female,25-34,Yes,Yes,,,Yes,1.0,8.0,Other,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
71,9,Other,Male,25-34,No,Yes,,,No,7.0,9.0,Other,Male,Yes,,,Performing laboratory work,,Yes
73,1,Nurse,Female,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,No,Not approved Absence,,,,
74,1,Nurse,Female,35-44,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,Yes,,,Other (specify),WAITING FOR PATIENTS,No
74,2,Other,Female,35-44,Yes,Yes,,,Yes,2.0,2.0,Other,Female,Yes,,,Checking schedule,,No
74,3,Other,Female,35-44,Yes,No,Not his/her shift,,Yes,3.0,3.0,Other,Female,No,Not his/her shift,,,,
74,4,Other,Male,25-34,No,No,Doing fieldwork,,No,,,,,,,,,,
75,1,Nurse,Female,35-44,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,No,Not his/her shift,,,,
75,2,Nurse,Female,25-34,Yes,No,Not his/her shift,,Yes,2.0,2.0,Nurse,Female,No,Not approved Absence,,,,
75,3,Other,Male,35-44,Yes,Yes,,,Yes,3.0,3.0,Other,Female,Yes,,,Other (specify),WAITING FOR PATIENTS,No
75,4,Other,Female,45 or older,Yes,No,Not his/her shift,,Yes,4.0,4.0,Other,Female,Yes,,,Providing Consultation (face-to face patient care),,No
76,1,Nurse,Female,45 or older,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,No,Not his/her shift,,,,
76,2,Other,Female,45 or older,Yes,Yes,,,Yes,2.0,2.0,Other,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
76,3,Other,Female,35-44,Yes,Yes,,,Yes,3.0,3.0,Other,Female,No,Approved absence,,,,
77,1,Nurse,Female,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,No,Other (to specify),FACILITY LOCKED,,,
77,2,Other,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Other,Female,No,Other (to specify),FACILITY LOCKED,,,
78,1,Clinical Officer,Male,45 or older,Yes,Yes,,,Yes,1.0,1.0,Clinical Officer,Male,No,Not approved Absence,,,,
78,2,Nurse,Female,45 or older,No,Yes,,,No,,,,,,,,,,
78,3,Other,Male,Younger than 25,No,No,Not his/her shift,,No,,,,,,,,,,
79,1,Nurse,Female,45 or older,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,Yes,,,Other (specify),WAITING FOR PATIENTS,Yes
79,2,Other,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Other,Female,Yes,,,Other (specify),WAITING FOR PATIENTS,Yes
79,3,Other,Female,25-34,Yes,No,Not his/her shift,,Yes,3.0,3.0,Other,Female,No,Not his/her shift,,,,
80,1,Clinical Officer,Male,35-44,Yes,Yes,,,Yes,1.0,1.0,Clinical Officer,Male,No,Not approved Absence,,,,
80,2,Nurse,Female,45 or older,Yes,No,Sick/maternity,,Yes,2.0,2.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
80,3,Nurse,Female,45 or older,No,Yes,,,No,,,,,,,,,,
80,4,Nurse,Female,45 or older,No,Yes,,,No,,,,,,,,,,
80,5,Nurse,Female,35-44,No,No,Not his/her shift,,No,,,,,,,,,,
80,6,Other,Female,35-44,Yes,No,Not his/her shift,,Yes,3.0,6.0,Other,Female,Yes,,,Providing Consultation (face-to face patient care),,No
80,7,Other,Male,35-44,No,No,Not his/her shift,,No,,,,,,,,,,
80,8,Other,Male,45 or older,No,No,Sick/maternity,,No,,,,,,,,,,
80,9,Other,Male,45 or older,No,No,Sick/maternity,,No,,,,,,,,,,
81,1,Nurse,Female,45 or older,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,No,Approved absence,,,,
81,2,Other,Male,35-44,Yes,Yes,,,Yes,2.0,2.0,Other,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
81,3,Other,Female,25-34,Yes,Yes,,,Yes,3.0,3.0,Other,Female,No,Not his/her shift,,,,
82,1,Nurse,Female,35-44,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,No,Official mission,,,,
82,2,Other,Female,45 or older,Yes,Yes,,,Yes,2.0,2.0,Other,Female,Yes,,,Arranging for tests or consultations,,No
82,3,Other,Female,25-34,Yes,No,Sick/maternity,,Yes,3.0,3.0,Other,Female,No,Not his/her shift,,,,
83,1,Clinical Officer,Male,45 or older,Yes,Yes,,,Yes,1.0,1.0,Clinical Officer,Male,Yes,,,Other (specify),WAITING FOR PATIENTS,No
83,2,Nurse,Female,45 or older,No,Yes,,,No,,,,,,,,,,
83,3,Other,Male,45 or older,No,Yes,,,No,,,,,,,,,,
83,4,Other,Female,35-44,No,Yes,,,No,,,,,,,,,,
83,5,Other,Female,35-44,No,Yes,,,No,,,,,,,,,,
83,6,Nurse,Female,Younger than 25,Yes,Yes,,,Yes,2.0,6.0,Nurse,Female,Yes,,,Other (specify),WAITING FOR PATIENTS,No
83,7,Nurse,Male,25-34,Yes,No,Not his/her shift,,Yes,3.0,7.0,Nurse,Male,No,Not his/her shift,,,,
83,8,Other,Male,25-34,Yes,No,Not his/her shift,,Yes,4.0,8.0,Other,Male,Yes,,,Other (specify),WAITING FOR PATIENTS,No
83,9,Other,Male,45 or older,No,No,Not his/her shift,,No,,,,,,,,,,
83,10,Other,Female,35-44,No,No,Not his/her shift,,No,,,,,,,,,,
84,1,Doctor,Female,45 or older,Yes,Yes,,,Yes,1.0,1.0,Doctor,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
84,2,Clinical Officer,Male,25-34,Yes,No,Not his/her shift,,Yes,2.0,2.0,Clinical Officer,Male,Yes,,,Completing encounter form or billing sheet,,Yes
84,3,Nurse,Male,25-34,Yes,No,Not his/her shift,,Yes,3.0,3.0,Nurse,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
84,4,Nurse,Female,45 or older,Yes,Yes,,,Yes,4.0,4.0,Nurse,Female,No,Not his/her shift,,,,
84,5,Nurse,Female,45 or older,Yes,Yes,,,Yes,5.0,5.0,Nurse,Female,No,,,Getting materials or equipment for consultation,,
84,6,Nurse,Female,25-34,Yes,No,Official mission,,Yes,6.0,6.0,Nurse,Female,Yes,,,Performing laboratory work,,Yes
84,7,Nurse,Female,25-34,Yes,No,Not his/her shift,,Yes,7.0,7.0,Nurse,Female,No,Sick/maternity,,,,
84,8,Nurse,Female,Younger than 25,Yes,Yes,,,Yes,8.0,8.0,Nurse,Female,Yes,,,Immunizing children,,Yes
84,9,Other,Female,45 or older,Yes,Yes,,,Yes,9.0,9.0,Other,Female,Yes,,,Immunizing children,,Yes
84,10,Other,Male,25-34,No,Yes,,,No,,,,,,,,,,
84,11,Other,Female,25-34,No,No,Doing fieldwork,,No,,,,,,,,,,
85,1,Doctor,Male,45 or older,Yes,Yes,,,Yes,1.0,1.0,Doctor,Female,No,18.0,FACILITY IS UNDER RENOVATION,,,
86,1,Doctor,Male,35-44,Yes,Yes,,,Yes,1.0,1.0,Doctor,Male,Yes,,,Reviewing or writing in cart,,Yes
86,2,Clinical Officer,Female,35-44,Yes,No,Not his/her shift,,Yes,2.0,2.0,Clinical Officer,Female,No,Not approved Absence,,,,
86,3,Nurse,Female,35-44,Yes,No,Not his/her shift,,Yes,3.0,3.0,Nurse,Female,No,Not his/her shift,,,,
86,4,Nurse,Male,25-34,Yes,Yes,,,Yes,4.0,4.0,Nurse,Male,No,Not his/her shift,,,,
86,5,Nurse,Male,Younger than 25,Yes,No,Sick/maternity,,Yes,5.0,5.0,Nurse,Male,Yes,,,Writing a prescription,,Yes
86,6,Nurse,Female,25-34,Yes,No,In training/seminar,,Yes,6.0,6.0,Nurse,Female,No,In training/seminar,,,,
86,7,Nurse,Female,35-44,Yes,No,Not his/her shift,,Yes,7.0,7.0,Nurse,Female,No,In training/seminar,,,,
86,8,Nurse,Female,45 or older,Yes,Yes,,,Yes,8.0,8.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,Yes
86,9,Other,Female,25-34,Yes,No,Not his/her shift,,Yes,9.0,9.0,Other,Female,No,Not his/her shift,,Providing Consultation (face-to face patient care),,
86,10,Other,Male,25-34,Yes,No,Not his/her shift,,Yes,10.0,10.0,Other,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
86,11,Other,Male,35-44,Yes,No,Not his/her shift,,No,,,,,,,,,,
86,12,Other,Male,25-34,No,No,In training/seminar,,No,,,,,,,,,,
86,13,Other,Male,25-34,No,No,Not his/her shift,,No,,,,,,,,,,
86,14,Other,Male,45 or older,No,No,Not his/her shift,,No,,,,,,,,,,
