fac_id,staff_id,m2saq1,m2saq2,m2saq3,m2q5_c,m2q6_hr,m2q6_mn,m2q7_hr,m2q7_mn,m2saq4,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq15,m2saq16,m2sbq1,m2sbq3,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq13,m2sbq14
22,2,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,2.0,Other,Post-Secondary,Certificate,Male,45 or older,No,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
22,3,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,3.0,Nurse,Post-Secondary,Certificate,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
22,4,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,4.0,Nurse,Post-Secondary,Certificate,Male,25-34,No,No,"On call (pre on call, post on call)",Yes,,9.0,4.0,Nurse,Post-Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
22,5,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,5.0,Other,Post-Secondary,Certificate,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
22,6,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,6.0,Nurse,Post-Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
22,7,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,7.0,Nurse,Post-Secondary,Diploma,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
22,8,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,8.0,Nurse,Post-Secondary,Diploma,Female,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
22,9,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,9.0,Nurse,Post-Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
22,10,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,10.0,Nurse,Post-Secondary,Diploma,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
22,11,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,11.0,Nurse,Post-Secondary,Diploma,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
22,12,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,12.0,Other,Post-Secondary,Certificate,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
22,13,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,13.0,Other,Post-Secondary,Diploma,Male,35-44,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
22,14,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,14.0,Other,Post-Secondary,Certificate,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
22,15,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,15.0,Other,Post-Secondary,Diploma,Female,35-44,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
22,16,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,16.0,Other,Post-Secondary,Advanced,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
22,17,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,17.0,Other,Post-Secondary,Advanced,Female,25-34,No,No,Training/seminar/meeting,Yes,,2.0,17.0,Other,Post-Secondary,Advanced,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
22,18,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,18.0,Other,Post-Secondary,Advanced,Male,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
22,19,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,19.0,Other,Post-Secondary,Diploma,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
22,20,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,20.0,Nurse,Post-Secondary,Advanced,Female,35-44,No,Yes,,Yes,,8.0,20.0,Nurse,Post-Secondary,Advanced,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
22,21,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,21.0,Nurse,Post-Secondary,Diploma,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
22,22,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,22.0,Nurse,Post-Secondary,Advanced,Female,45 or older,No,No,Training/seminar/meeting,No,,,,,,,,,,,,,
22,23,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,23.0,Nurse,Post-Secondary,Advanced,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
22,24,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,24.0,Nurse,Post-Secondary,Advanced,Female,35-44,No,Yes,,Yes,,4.0,24.0,Nurse,Post-Secondary,Advanced,After 2000,Female,35-44,No,"On call (pre on call, post on call)",,
22,25,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,25.0,Nurse,Post-Secondary,Advanced,Female,35-44,No,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
22,26,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,26.0,Nurse,Post-Secondary,Diploma,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
22,27,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,27.0,Nurse,Post-Secondary,Diploma,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
22,28,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,28.0,Nurse,Post-Secondary,Diploma,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
22,29,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,29.0,Nurse,Post-Secondary,Diploma,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
22,30,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,30.0,Doctor,Post-Secondary,Advanced,Male,25-34,Yes,No,Official mission,No,,,,,,,,,,,,,
22,31,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,31.0,Doctor,Post-Secondary,Advanced,Male,35-44,Yes,No,Official mission,Yes,,6.0,31.0,Doctor,Post-Secondary,Advanced,After 2000,Male,35-44,No,"On call (pre on call, post on call)",,
22,32,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,32.0,Doctor,Post-Secondary,Advanced,Male,35-44,Yes,Yes,,No,No,,,,,,,,,,,,
22,33,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,33.0,Doctor,Post-Secondary,Advanced,Male,35-44,Yes,Yes,,Yes,No,1.0,33.0,Doctor,Post-Secondary,Advanced,After 2000,Male,35-44,Yes,,Consultation/visiting patient,No
22,34,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,34.0,Clinical Officer,Post-Secondary,Diploma,Male,35-44,Yes,Yes,,No,No,,,,,,,,,,,,
22,35,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,35.0,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,No,Intership,Yes,,3.0,35.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,No,"On call (pre on call, post on call)",,
22,36,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,36.0,Clinical Officer,Post-Secondary,Diploma,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,
22,37,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,37.0,Clinical Officer,Post-Secondary,Diploma,Male,35-44,Yes,No,Training/seminar/meeting,No,,,,,,,,,,,,,
22,38,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,38.0,Clinical Officer,Post-Secondary,Diploma,Female,45 or older,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
22,39,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,39.0,Clinical Officer,Post-Secondary,Diploma,Female,45 or older,Yes,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
22,40,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,40.0,Clinical Officer,Post-Secondary,Diploma,Female,35-44,Yes,No,Intership,Yes,,7.0,40.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
22,41,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,41.0,Clinical Officer,Post-Secondary,Diploma,Male,35-44,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
22,42,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,42.0,Clinical Officer,Post-Secondary,Diploma,Male,35-44,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
22,43,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,43.0,Clinical Officer,Post-Secondary,Diploma,Female,25-34,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
22,44,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,44.0,Clinical Officer,Post-Secondary,Certificate,Male,35-44,Yes,Yes,,No,Yes,,,,,,,,,,,,
22,45,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,45.0,Clinical Officer,Post-Secondary,Certificate,Female,35-44,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
22,46,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,46.0,Clinical Officer,Post-Secondary,Certificate,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,
22,47,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,47.0,Other,Post-Secondary,Diploma,Female,35-44,No,No,Training/seminar/meeting,Yes,,5.0,47.0,Other,Post-Secondary,Diploma,After 2000,Female,35-44,Yes,,Consultation/visiting patient,Yes
22,48,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,48.0,Other,Post-Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
22,49,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,49.0,Other,Post-Secondary,Diploma,Male,25-34,No,Yes,,Yes,,10.0,49.0,Other,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
22,50,Over 50,Over 50,Over 5,502.0,13.0,26.0,14.0,12.0,50.0,Other,Post-Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
23,1,5 or less,5 or less,5 or less,502.0,8.0,50.0,8.0,56.0,1.0,Nurse,Secondary,Certificate,Male,25-34,Yes,Yes,,Yes,Yes,1.0,1.0,Nurse,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
23,2,5 or less,5 or less,5 or less,502.0,8.0,50.0,8.0,56.0,2.0,Other,Secondary,None,Female,25-34,Yes,No,"On call (pre on call, post on call)",Yes,,2.0,2.0,Other,Secondary,None,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
24,1,11-50,11-50,Over 5,503.0,8.0,40.0,8.0,59.0,1.0,Nurse,Secondary,Certificate,Female,45 or older,No,Yes,,Yes,,7.0,1.0,Nurse,Secondary,Certificate,In the 1990s,Female,45 or older,Yes,,Consultation/visiting patient,No
24,2,11-50,11-50,Over 5,503.0,8.0,40.0,8.0,59.0,2.0,Nurse,Secondary,Certificate,Female,45 or older,No,Yes,,Yes,,6.0,2.0,Nurse,Secondary,Certificate,After 2000,Female,45 or older,Yes,,Consultation/visiting patient,No
24,3,11-50,11-50,Over 5,503.0,8.0,40.0,8.0,59.0,3.0,Nurse,Secondary,None,Female,-9.0,No,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
24,4,11-50,11-50,Over 5,503.0,8.0,40.0,8.0,59.0,4.0,Nurse,Secondary,Certificate,Female,-9.0,No,No,Authorised absence (permision/leave),Yes,,2.0,4.0,Nurse,Secondary,Certificate,After 2000,Female,-9.0,No,"On call (pre on call, post on call)",,
24,5,11-50,11-50,Over 5,503.0,8.0,40.0,8.0,59.0,5.0,Nurse,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,1.0,5.0,Nurse,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
24,6,11-50,11-50,Over 5,503.0,8.0,40.0,8.0,59.0,6.0,Nurse,Secondary,None,Male,-9.0,No,Yes,,No,,,,,,,,,,,,,
24,7,11-50,11-50,Over 5,503.0,8.0,40.0,8.0,59.0,7.0,Other,Secondary,None,Female,-9.0,No,No,"On call (pre on call, post on call)",Yes,,5.0,7.0,Other,Secondary,None,After 2000,Female,-9.0,Yes,,Consultation/visiting patient,No
24,8,11-50,11-50,Over 5,503.0,8.0,40.0,8.0,59.0,8.0,Other,Secondary,None,Female,-9.0,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
24,9,11-50,11-50,Over 5,503.0,8.0,40.0,8.0,59.0,9.0,Other,Secondary,None,Female,-9.0,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
24,10,11-50,11-50,Over 5,503.0,8.0,40.0,8.0,59.0,10.0,Other,Secondary,None,Male,-9.0,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
24,11,11-50,11-50,Over 5,503.0,8.0,40.0,8.0,59.0,11.0,Other,Secondary,None,Male,-9.0,No,Yes,,No,,,,,,,,,,,,,
24,12,11-50,11-50,Over 5,503.0,8.0,40.0,8.0,59.0,12.0,Clinical Officer,Secondary,Certificate,Male,45 or older,Yes,Yes,,Yes,Yes,8.0,12.0,Clinical Officer,Secondary,Certificate,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,No
24,13,11-50,11-50,Over 5,503.0,8.0,40.0,8.0,59.0,13.0,Other,Secondary,Certificate,Male,35-44,No,Yes,,Yes,,10.0,13.0,Other,Secondary,Certificate,After 2000,Male,35-44,No,"On call (pre on call, post on call)",,
24,14,11-50,11-50,Over 5,503.0,8.0,40.0,8.0,59.0,14.0,Other,Secondary,Certificate,Male,45 or older,No,Yes,,Yes,,4.0,14.0,Other,Secondary,Certificate,Before 1990,Male,45 or older,Yes,,Laboratory/investigations/X-ray,No
24,15,11-50,11-50,Over 5,503.0,8.0,40.0,8.0,59.0,15.0,Clinical Officer,Secondary,Certificate,Male,-9.0,No,Yes,,Yes,,3.0,15.0,Other,Secondary,Certificate,After 2000,Male,-9.0,No,"On call (pre on call, post on call)",,
24,16,11-50,11-50,Over 5,503.0,8.0,40.0,8.0,59.0,16.0,Clinical Officer,Secondary,Certificate,Male,-9.0,Yes,No,Authorised absence (permision/leave),Yes,,9.0,16.0,Clinical Officer,Secondary,Certificate,After 2000,Male,-9.0,Yes,,Consultation/visiting patient,No
25,1,5 or less,5 or less,5 or less,504.0,11.0,49.0,11.0,54.0,1.0,Nurse,Secondary,Certificate,Male,25-34,Yes,Yes,,Yes,Yes,1.0,1.0,Nurse,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
25,2,5 or less,5 or less,5 or less,504.0,11.0,49.0,11.0,54.0,2.0,Other,Primary,None,Female,45 or older,No,No,"On call (pre on call, post on call)",Yes,,2.0,2.0,Other,Primary,None,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
26,1,6-10,5 or less,5 or less,502.0,13.0,40.0,13.0,52.0,1.0,Clinical Officer,Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Secondary,Diploma,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
26,2,6-10,5 or less,5 or less,502.0,13.0,40.0,13.0,52.0,2.0,Nurse,Secondary,Certificate,Male,25-34,Yes,No,Training/seminar/meeting,Yes,,2.0,2.0,Nurse,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
26,3,6-10,5 or less,5 or less,502.0,13.0,40.0,13.0,52.0,3.0,Other,Primary,None,Female,25-34,No,Yes,,Yes,,3.0,3.0,Other,Primary,None,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
26,4,6-10,5 or less,5 or less,502.0,13.0,40.0,13.0,52.0,4.0,Other,Primary,None,Female,45 or older,No,No,Sickness/maternity,Yes,,4.0,4.0,Other,Primary,None,In the 1990s,Female,45 or older,Yes,,Consultation/visiting patient,No
28,1,5 or less,5 or less,5 or less,501.0,5.0,3.0,8.0,34.0,1.0,Other,Secondary,Certificate,Female,45 or older,Yes,No,Official mission,Yes,,1.0,1.0,Other,Secondary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
28,2,5 or less,5 or less,5 or less,501.0,5.0,3.0,8.0,34.0,2.0,Nurse,Secondary,Certificate,Female,25-34,Yes,Yes,,Yes,Yes,2.0,2.0,Nurse,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
28,3,5 or less,5 or less,5 or less,501.0,5.0,3.0,8.0,34.0,3.0,Nurse,Secondary,Certificate,Female,25-34,Yes,No,Authorised absence (permision/leave),Yes,,3.0,3.0,Nurse,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
29,1,5 or less,5 or less,5 or less,501.0,10.0,43.0,10.0,58.0,1.0,Clinical Officer,Secondary,Diploma,Male,35-44,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Secondary,Diploma,After 2000,Male,35-44,Yes,,Consultation/visiting patient,No
29,2,5 or less,5 or less,5 or less,501.0,10.0,43.0,10.0,58.0,2.0,Nurse,Secondary,Certificate,Female,35-44,No,Yes,,Yes,,2.0,2.0,Nurse,Secondary,Certificate,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
29,3,5 or less,5 or less,5 or less,501.0,10.0,43.0,10.0,58.0,3.0,Other,Secondary,Certificate,Female,Younger than 25,No,Yes,,Yes,,3.0,3.0,Other,Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Consultation/visiting patient,No
31,1,5 or less,5 or less,5 or less,502.0,11.0,5.0,11.0,11.0,1.0,Nurse,Secondary,Certificate,Male,25-34,Yes,Yes,,Yes,Yes,1.0,1.0,Nurse,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
31,2,5 or less,5 or less,5 or less,502.0,11.0,5.0,11.0,11.0,2.0,Other,Primary,Certificate,Female,45 or older,Yes,Yes,,Yes,Yes,2.0,2.0,Other,Primary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
32,1,5 or less,5 or less,5 or less,501.0,14.0,57.0,15.0,9.0,1.0,Other,Post-Secondary,Certificate,Female,45 or older,Yes,No,Official mission,Yes,,1.0,1.0,Nurse,Post-Secondary,Certificate,In the 1990s,Female,45 or older,Yes,,Consultation/visiting patient,Yes
32,2,5 or less,5 or less,5 or less,501.0,14.0,57.0,15.0,9.0,2.0,Other,Post-Secondary,Certificate,Female,45 or older,Yes,Yes,,Yes,Yes,2.0,2.0,Nurse,Post-Secondary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,Yes
33,1,11-50,11-50,5 or less,502.0,8.0,0.0,8.0,30.0,1.0,Nurse,Post-Secondary,Diploma,Female,35-44,No,No,Authorised absence (permision/leave),Yes,,7.0,1.0,Nurse,Post-Secondary,Diploma,In the 1990s,Female,35-44,No,"On call (pre on call, post on call)",,
33,2,11-50,11-50,5 or less,502.0,8.0,0.0,8.0,30.0,2.0,Nurse,Post-Secondary,Diploma,Male,25-34,No,Yes,,Yes,,9.0,2.0,Nurse,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,Yes
33,3,11-50,11-50,5 or less,502.0,8.0,0.0,8.0,30.0,3.0,Nurse,Post-Secondary,Certificate,Female,35-44,No,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
33,4,11-50,11-50,5 or less,502.0,8.0,0.0,8.0,30.0,4.0,Nurse,Post-Secondary,Certificate,Male,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
33,5,11-50,11-50,5 or less,502.0,8.0,0.0,8.0,30.0,5.0,Nurse,Post-Secondary,Advanced,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
33,6,11-50,11-50,5 or less,502.0,8.0,0.0,8.0,30.0,6.0,Nurse,Post-Secondary,Certificate,Female,25-34,No,Yes,,Yes,,,,,,,,,,,,,
33,7,11-50,11-50,5 or less,502.0,8.0,0.0,8.0,30.0,7.0,Nurse,Post-Secondary,Certificate,Male,25-34,No,Yes,,Yes,,2.0,7.0,Nurse,Post-Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,Yes
33,8,11-50,11-50,5 or less,502.0,8.0,0.0,8.0,30.0,8.0,Other,Post-Secondary,Certificate,Male,35-44,No,No,Authorised absence (permision/leave),Yes,,1.0,8.0,Other,Post-Secondary,Certificate,After 2000,Male,35-44,Yes,,Consultation/visiting patient,Yes
33,9,11-50,11-50,5 or less,502.0,8.0,0.0,8.0,30.0,9.0,Other,Post-Secondary,Certificate,Female,25-34,No,Yes,,Yes,,8.0,9.0,Other,Post-Secondary,Certificate,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
33,10,11-50,11-50,5 or less,502.0,8.0,0.0,8.0,30.0,10.0,Clinical Officer,Post-Secondary,Diploma,Female,45 or older,Yes,No,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,
33,11,11-50,11-50,5 or less,502.0,8.0,0.0,8.0,30.0,11.0,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,5.0,11.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,Yes
33,12,11-50,11-50,5 or less,502.0,8.0,0.0,8.0,30.0,12.0,Clinical Officer,Post-Secondary,Diploma,Female,25-34,Yes,Yes,,Yes,Yes,4.0,12.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Female,25-34,Yes,,Consultation/visiting patient,Yes
33,13,11-50,11-50,5 or less,502.0,8.0,0.0,8.0,30.0,13.0,Other,Post-Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,6.0,13.0,Other,Post-Secondary,Certificate,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
33,14,11-50,11-50,5 or less,502.0,8.0,0.0,8.0,30.0,14.0,Other,Post-Secondary,Certificate,Female,Younger than 25,No,Yes,,Yes,,10.0,14.0,Other,Post-Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Consultation/visiting patient,Yes
33,15,11-50,11-50,5 or less,502.0,8.0,0.0,8.0,30.0,15.0,Other,Post-Secondary,Certificate,Female,25-34,No,No,Authorised absence (permision/leave),Yes,,3.0,15.0,Other,Post-Secondary,Certificate,After 2000,Female,25-34,No,Authorised absence (permision/leave),,
34,1,5 or less,5 or less,5 or less,503.0,8.0,41.0,8.0,48.0,1.0,Nurse,Secondary,Certificate,Male,25-34,Yes,Yes,,Yes,Yes,1.0,1.0,Nurse,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
34,2,5 or less,5 or less,5 or less,503.0,8.0,41.0,8.0,48.0,2.0,Other,Secondary,Certificate,Female,Younger than 25,Yes,Yes,,Yes,Yes,2.0,2.0,Other,Secondary,Certificate,After 2000,Male,Younger than 25,Yes,,Consultation/visiting patient,No
35,1,6-10,6-10,5 or less,504.0,8.0,50.0,9.0,20.0,1.0,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,No,Sickness/maternity,Yes,,1.0,1.0,Clinical Officer,Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,Yes
35,2,6-10,6-10,5 or less,504.0,8.0,50.0,9.0,20.0,2.0,Nurse,Secondary,Certificate,Female,45 or older,Yes,Yes,,Yes,Yes,2.0,2.0,Nurse,Secondary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,Yes
35,3,6-10,6-10,5 or less,504.0,8.0,50.0,9.0,20.0,3.0,Other,Primary,None,Male,45 or older,No,Yes,,Yes,,3.0,3.0,Other,Primary,None,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,No
35,4,6-10,6-10,5 or less,504.0,8.0,50.0,9.0,20.0,4.0,Other,Secondary,Certificate,Male,25-34,No,Yes,,Yes,,4.0,4.0,Other,Secondary,Certificate,After 2000,Male,25-34,Yes,,Laboratory/investigations/X-ray,No
35,5,6-10,6-10,5 or less,504.0,8.0,50.0,9.0,20.0,5.0,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,5.0,5.0,Other,Secondary,Certificate,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
35,6,6-10,6-10,5 or less,504.0,8.0,50.0,9.0,20.0,6.0,Nurse,Secondary,Certificate,Female,35-44,No,Yes,,Yes,,6.0,6.0,Nurse,Secondary,Certificate,After 2000,Female,35-44,No,"On call (pre on call, post on call)",,
35,7,6-10,6-10,5 or less,504.0,8.0,50.0,9.0,20.0,7.0,Nurse,Secondary,Certificate,Female,Younger than 25,Yes,No,"On call (pre on call, post on call)",Yes,,7.0,7.0,Nurse,Secondary,Certificate,After 2000,Female,Younger than 25,No,Sickness/maternity,,
35,8,6-10,6-10,5 or less,504.0,8.0,50.0,9.0,20.0,8.0,Other,Secondary,Certificate,Female,45 or older,No,No,"On call (pre on call, post on call)",Yes,,8.0,8.0,Other,Secondary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
36,1,11-50,11-50,5 or less,503.0,11.0,50.0,12.0,40.0,1.0,Clinical Officer,Secondary,Certificate,Male,45 or older,Yes,No,Official mission,No,,,,,,,,,,,,,
36,2,11-50,11-50,5 or less,503.0,11.0,50.0,12.0,40.0,2.0,Clinical Officer,Secondary,Certificate,Male,25-34,Yes,Yes,,Yes,Yes,1.0,2.0,Clinical Officer,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
36,3,11-50,11-50,5 or less,503.0,11.0,50.0,12.0,40.0,3.0,Clinical Officer,Secondary,Certificate,Male,45 or older,Yes,No,"On call (pre on call, post on call)",Yes,,10.0,3.0,Clinical Officer,Secondary,Certificate,In the 1990s,Male,45 or older,Yes,,Consultation/visiting patient,No
36,4,11-50,11-50,5 or less,503.0,11.0,50.0,12.0,40.0,4.0,Nurse,Secondary,Diploma,Female,35-44,No,Yes,,Yes,,5.0,4.0,Nurse,Secondary,Diploma,After 2000,Female,35-44,Yes,,Consultation/visiting patient,Yes
36,5,11-50,11-50,5 or less,503.0,11.0,50.0,12.0,40.0,5.0,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
36,6,11-50,11-50,5 or less,503.0,11.0,50.0,12.0,40.0,6.0,Nurse,Secondary,Diploma,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
36,7,11-50,11-50,5 or less,503.0,11.0,50.0,12.0,40.0,7.0,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
36,8,11-50,11-50,5 or less,503.0,11.0,50.0,12.0,40.0,8.0,Nurse,Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
36,9,11-50,11-50,5 or less,503.0,11.0,50.0,12.0,40.0,9.0,Other,Secondary,Certificate,Male,25-34,No,Yes,,Yes,,7.0,9.0,Other,Secondary,Certificate,After 2000,Male,25-34,Yes,,Laboratory/investigations/X-ray,No
36,10,11-50,11-50,5 or less,503.0,11.0,50.0,12.0,40.0,10.0,Clinical Officer,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,2.0,10.0,Clinical Officer,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
